ticker,revenue,checked_at
ARTCU,,2026-06-08 03:51:03.488256
ARTCW,,2026-06-08 03:51:03.488256
ARTL,,2026-06-08 03:51:03.488256
ARTNA,114829000.0,2026-06-08 03:51:03.488256
ARTV,,2026-06-08 03:51:03.488256
ARTW,24474738.0,2026-06-08 03:51:03.488256
ARVN,89400000.0,2026-06-08 03:51:03.488256
ARW,33512466432.0,2026-06-08 03:51:03.488256
ARWR,622009024.0,2026-06-08 03:51:03.488256
ARX,953900032.0,2026-06-08 03:51:03.488256
ARXS,1669799040.0,2026-06-08 03:51:03.488256
AS,7039200256.0,2026-06-08 03:51:03.488256
ASA,3980293.0,2026-06-08 03:51:03.488256
ASAN,808633984.0,2026-06-08 03:51:03.488256
ASB,1473879040.0,2026-06-08 03:51:03.488256
ASB$E,,2026-06-08 03:51:03.488256
ASB$F,,2026-06-08 03:51:03.488256
ASBA,,2026-06-08 03:51:03.488256
ASBP,34555.0,2026-06-08 03:51:03.488256
ASBPW,34555.0,2026-06-08 03:51:03.488256
ASC,324116992.0,2026-06-08 03:51:03.488256
ASG,1698293.0,2026-06-08 03:51:03.488256
ASGI,,2026-06-08 03:51:03.488256
ASH,1808000000.0,2026-06-08 03:51:03.488256
ASIC,470180992.0,2026-06-08 03:51:03.488256
ASIX,1548625024.0,2026-06-08 03:51:03.488256
ASLE,340124000.0,2026-06-08 03:51:03.488256
ASM,112824000.0,2026-06-08 03:51:03.488256
ASMB,71097000.0,2026-06-08 03:51:03.488256
ASML,33692700672.0,2026-06-08 03:51:03.488256
ASND,865779008.0,2026-06-08 03:51:03.488256
ASO,6053413888.0,2026-06-08 03:51:03.488256
ASPC,,2026-06-08 03:51:03.488256
ASPCR,,2026-06-08 03:51:03.488256
ASPCU,,2026-06-08 03:51:03.488256
ASPI,26927000.0,2026-06-08 03:51:03.488256
ASPN,230264000.0,2026-06-08 03:51:03.488256
ASPS,175120000.0,2026-06-08 03:51:03.488256
ASPSW,175120000.0,2026-06-08 03:51:03.488256
ASPSZ,175120000.0,2026-06-08 03:51:03.488256
ASR,37308006400.0,2026-06-08 03:51:03.488256
ASRT,102158000.0,2026-06-08 03:51:03.488256
ASRV,55561000.0,2026-06-08 03:51:03.488256
ASST,7027314.0,2026-06-08 03:51:03.488256
ASTC,1007000.0,2026-06-08 03:51:03.488256
ASTE,1477299968.0,2026-06-08 03:51:03.488256
ASTH,3526479104.0,2026-06-08 03:51:03.488256
ASTI,113093.0,2026-06-08 03:51:03.488256
ASTL,1865500032.0,2026-06-08 03:51:03.488256
ASTLW,1865500032.0,2026-06-08 03:51:03.488256
ASTS,84935000.0,2026-06-08 03:51:03.488256
ASUR,148444000.0,2026-06-08 03:51:03.488256
ASX,670896619520.0,2026-06-08 03:51:03.488256
ASYS,78840000.0,2026-06-08 03:51:03.488256
ATAI,3488000.0,2026-06-08 03:51:03.488256
ATAT,10695585792.0,2026-06-08 03:51:03.488256
ATCH,16272464.0,2026-06-08 03:51:03.488256
ATCX,,2026-06-08 03:51:03.488256
ATEC,787083008.0,2026-06-08 03:51:03.488256
ATEN,299420000.0,2026-06-08 03:51:03.488256
ATER,68930000.0,2026-06-08 03:51:03.488256
ATEX,5932000.0,2026-06-08 03:51:03.488256
ATGL,7396068.0,2026-06-08 03:51:03.488256
ATH$A,,2026-06-08 03:51:03.488256
ATH$B,,2026-06-08 03:51:03.488256
ATH$D,,2026-06-08 03:51:03.488256
ATH$E,,2026-06-08 03:51:03.488256
ATHE,6636421.0,2026-06-08 03:51:03.488256
ATHM,6046650880.0,2026-06-08 03:51:03.488256
ATHR,1359146.0,2026-06-08 03:51:03.488256
ATHS,,2026-06-08 03:51:03.488256
ATI,4594500096.0,2026-06-08 03:51:03.488256
ATII,,2026-06-08 03:51:03.488256
ATIIU,,2026-06-08 03:51:03.488256
ATIIW,,2026-06-08 03:51:03.488256
ATKR,2873980928.0,2026-06-08 03:51:03.488256
ATLC,628886016.0,2026-06-08 03:51:03.488256
ATLCL,,2026-06-08 03:51:03.488256
ATLCP,628886016.0,2026-06-08 03:51:03.488256
ATLCZ,,2026-06-08 03:51:03.488256
ATLN,435878720.0,2026-06-08 03:51:03.488256
ATLO,69092000.0,2026-06-08 03:51:03.488256
ATLX,141702.0,2026-06-08 03:51:03.488256
ATMP,,2026-06-08 03:51:03.488256
ATMU,1825299968.0,2026-06-08 03:51:03.488256
ATNI,730899968.0,2026-06-08 03:51:03.488256
ATNM,90000.0,2026-06-08 03:51:03.488256
ATO,4881241088.0,2026-06-08 03:51:03.488256
ATOM,72000.0,2026-06-08 03:51:03.488256
ATOS,,2026-06-08 03:51:03.488256
ATPC,1508883.0,2026-06-08 03:51:03.488256
ATR,3872743936.0,2026-06-08 03:51:03.488256
ATRA,23139000.0,2026-06-08 03:51:03.488256
ATRC,552156992.0,2026-06-08 03:51:03.488256
ATRO,886811008.0,2026-06-08 03:51:03.488256
ATS,2972932096.0,2026-06-08 03:51:03.488256
ATXG,4252899.0,2026-06-08 03:51:03.488256
ATYR,190000.0,2026-06-08 03:51:03.488256
AU,11166000128.0,2026-06-08 03:51:03.488256
AUB,1401291008.0,2026-06-08 03:51:03.488256
AUB$A,,2026-06-08 03:51:03.488256
AUBN,33062000.0,2026-06-08 03:51:03.488256
AUC,2600000.0,2026-06-08 03:51:03.488256
AUDC,247372992.0,2026-06-08 03:51:03.488256
AUGO,1142535040.0,2026-06-08 03:51:03.488256
AUID,2224555.0,2026-06-08 03:51:03.488256
AUNA,4521005056.0,2026-06-08 03:51:03.488256
AUPH,298295008.0,2026-06-08 03:51:03.488256
AUR,4000000.0,2026-06-08 03:51:03.488256
AURA,,2026-06-08 03:51:03.488256
AURE,1785282.0,2026-06-08 03:51:03.488256
AUROW,4000000.0,2026-06-08 03:51:03.488256
AUST,,2026-06-08 03:51:03.488256
AUTL,1078500.0,2026-06-08 03:51:03.488256
AUUD,,2026-06-08 03:51:03.488256
AVA,1916999936.0,2026-06-08 03:51:03.488256
AVAH,2521890048.0,2026-06-08 03:51:03.488256
AVAL,,2026-06-08 03:51:03.488256
AVAV,1610279040.0,2026-06-08 03:51:03.488256
AVB,3060059904.0,2026-06-08 03:51:03.488256
AVBC,103979000.0,2026-06-08 03:51:03.488256
AVBH,31810000.0,2026-06-08 03:51:03.488256
AVBP,,2026-06-08 03:51:03.488256
AVD,522881984.0,2026-06-08 03:51:03.488256
AVEX,596368000.0,2026-06-08 03:51:03.488256
AVGO,75464998912.0,2026-06-08 03:51:03.488256
AVIR,,2026-06-08 03:51:03.488256
AVK,41480164.0,2026-06-08 03:51:03.488256
AVLN,,2026-06-08 03:51:03.488256
AVNS,715900032.0,2026-06-08 03:51:03.488256
AVNT,3280999936.0,2026-06-08 03:51:03.488256
AVNW,434135008.0,2026-06-08 03:51:03.488256
AVO,1335600000.0,2026-06-08 03:51:03.488256
AVPT,443675008.0,2026-06-08 03:51:03.488256
AVR,1851000.0,2026-06-08 03:51:03.488256
AVT,24955101184.0,2026-06-08 03:51:03.488256
AVTR,6552200192.0,2026-06-08 03:51:03.488256
AVTX,59000.0,2026-06-08 03:51:03.488256
AVX,4578811.0,2026-06-08 03:51:03.488256
AVXL,,2026-06-08 03:51:03.488256
AVY,9005700096.0,2026-06-08 03:51:03.488256
AWF,73782304.0,2026-06-08 03:51:03.488256
AWI,1648000000.0,2026-06-08 03:51:03.488256
AWK,5205000192.0,2026-06-08 03:51:03.488256
AWP,11301477.0,2026-06-08 03:51:03.488256
AWR,679251008.0,2026-06-08 03:51:03.488256
AWRE,17071000.0,2026-06-08 03:51:03.488256
AWX,85135000.0,2026-06-08 03:51:03.488256
AX,1323920000.0,2026-06-08 03:51:03.488256
AXG,7656000.0,2026-06-08 03:51:03.488256
AXGN,238104992.0,2026-06-08 03:51:03.488256
AXIA,43579002880.0,2026-06-08 03:51:03.488256
AXIA$,,2026-06-08 03:51:03.488256
AXIA$C,,2026-06-08 03:51:03.488256
AXIL,28036416.0,2026-06-08 03:51:03.488256
AXIN,,2026-06-08 03:51:03.488256
AXINR,,2026-06-08 03:51:03.488256
AXINU,,2026-06-08 03:51:03.488256
AXON,2983247872.0,2026-06-08 03:51:03.488256
AXP,68811997184.0,2026-06-08 03:51:03.488256
AXR,53001000.0,2026-06-08 03:51:03.488256
AXS,6685202944.0,2026-06-08 03:51:03.488256
AXS$E,,2026-06-08 03:51:03.488256
AXSM,708236032.0,2026-06-08 03:51:03.488256
AXTA,5109000192.0,2026-06-08 03:51:03.488256
AXTI,95894000.0,2026-06-08 03:51:03.488256
AYA,285544992.0,2026-06-08 03:51:03.488256
AYI,4587100160.0,2026-06-08 03:51:03.488256
AYTU,56599000.0,2026-06-08 03:51:03.488256
AZ,9671000.0,2026-06-08 03:51:03.488256
AZI,72471000.0,2026-06-08 03:51:03.488256
AZN,60438999040.0,2026-06-08 03:51:03.488256
AZO,19986403328.0,2026-06-08 03:51:03.488256
AZTA,596483968.0,2026-06-08 03:51:03.488256
AZTR,,2026-06-08 03:51:03.488256
AZUL,21717338112.0,2026-06-08 03:51:03.488256
AZZ,1650080000.0,2026-06-08 03:51:03.488256
B,19043999744.0,2026-06-08 03:51:03.488256
BA,92184002560.0,2026-06-08 03:51:03.488256
BA$A,,2026-06-08 03:51:03.488256
BABA,1023670026240.0,2026-06-08 03:51:03.488256
BAC,109590003712.0,2026-06-08 03:51:03.488256
BAC$B,,2026-06-08 03:51:03.488256
BAC$E,,2026-06-08 03:51:03.488256
BAC$K,,2026-06-08 03:51:03.488256
BAC$L,,2026-06-08 03:51:03.488256
BAC$M,,2026-06-08 03:51:03.488256
BAC$N,,2026-06-08 03:51:03.488256
BAC$O,,2026-06-08 03:51:03.488256
BAC$P,,2026-06-08 03:51:03.488256
BAC$Q,,2026-06-08 03:51:03.488256
BAC$S,,2026-06-08 03:51:03.488256
BACC,,2026-06-08 03:51:03.488256
BACCR,,2026-06-08 03:51:03.488256
BACCU,,2026-06-08 03:51:03.488256
BAER,115696000.0,2026-06-08 03:51:03.488256
BAERW,115696000.0,2026-06-08 03:51:03.488256
BAFN,31500000.0,2026-06-08 03:51:03.488256
BAH,11217000448.0,2026-06-08 03:51:03.488256
BAK,66744999936.0,2026-06-08 03:51:03.488256
BALL,13667000320.0,2026-06-08 03:51:03.488256
BALY,2823216896.0,2026-06-08 03:51:03.488256
BAM,5073999872.0,2026-06-08 03:51:03.488256
BANC,1069356032.0,2026-06-08 03:51:03.488256
BANC$F,,2026-06-08 03:51:03.488256
BAND,788360000.0,2026-06-08 03:51:03.488256
BANF,698553984.0,2026-06-08 03:51:03.488256
BANFP,,2026-06-08 03:51:03.488256
BANL,538489856.0,2026-06-08 03:51:03.488256
BANR,660761984.0,2026-06-08 03:51:03.488256
BANX,26534996.0,2026-06-08 03:51:03.488256
BAOS,568993.0,2026-06-08 03:51:03.488256
BAP,21917644800.0,2026-06-08 03:51:03.488256
BAR,,2026-06-08 03:51:03.488256
BARK,423687008.0,2026-06-08 03:51:03.488256
BATL,166043008.0,2026-06-08 03:51:03.488256
BATRA,757288000.0,2026-06-08 03:51:03.488256
BATRK,757288000.0,2026-06-08 03:51:03.488256
BAX,11320000512.0,2026-06-08 03:51:03.488256
BAYA,,2026-06-08 03:51:03.488256
BAYAR,,2026-06-08 03:51:03.488256
BAYAU,,2026-06-08 03:51:03.488256
BB,549100032.0,2026-06-08 03:51:03.488256
BBAI,127350000.0,2026-06-08 03:51:03.488256
BBAI-W,,2026-06-08 03:51:03.488256
BBAR,3146823761920.0,2026-06-08 03:51:03.488256
BBBY,,2026-06-08 03:51:03.488256
BBBY-W,,2026-06-08 03:51:03.488256
BBCP,409820000.0,2026-06-08 03:51:03.488256
BBCQ,,2026-06-08 03:51:03.488256
BBCQU,,2026-06-08 03:51:03.488256
BBCQW,,2026-06-08 03:51:03.488256
BBD,91670847488.0,2026-06-08 03:51:03.488256
BBDC,275337984.0,2026-06-08 03:51:03.488256
BBDO,91670847488.0,2026-06-08 03:51:03.488256
BBGI,199615904.0,2026-06-08 03:51:03.488256
BBIO,579958016.0,2026-06-08 03:51:03.488256
BBLG,,2026-06-08 03:51:03.488256
BBLGW,,2026-06-08 03:51:03.488256
BBN,,2026-06-08 03:51:03.488256
BBNX,110238000.0,2026-06-08 03:51:03.488256
BBOT,,2026-06-08 03:51:03.488256
BBSI,1254737024.0,2026-06-08 03:51:03.488256
BBT,632878016.0,2026-06-08 03:51:03.488256
BBUC,27143999488.0,2026-06-08 03:51:03.488256
BBVA,32611000320.0,2026-06-08 03:51:03.488256
BBW,526707008.0,2026-06-08 03:51:03.488256
BBWI,7245000192.0,2026-06-08 03:51:03.488256
BBY,41860001792.0,2026-06-08 03:51:03.488256
BC,5519099904.0,2026-06-08 03:51:03.488256
BC$C,,2026-06-08 03:51:03.488256
BCAB,2000000.0,2026-06-08 03:51:03.488256
BCAL,185004992.0,2026-06-08 03:51:03.488256
BCAR,,2026-06-08 03:51:03.488256
BCARU,,2026-06-08 03:51:03.488256
BCARW,,2026-06-08 03:50:58.742017
BCAT,,2026-06-08 03:50:58.742017
BCAX,,2026-06-08 03:50:58.742017
BCBP,78784000.0,2026-06-08 03:50:58.742017
BCC,6366714880.0,2026-06-08 03:50:58.742017
BCDA,,2026-06-08 03:50:58.742017
BCE,24706000896.0,2026-06-08 03:50:58.742017
BCG,184836000.0,2026-06-08 03:50:58.742017
BCGWW,184836000.0,2026-06-08 03:50:58.742017
BCH,,2026-06-08 03:50:58.742017
BCHT,18645288.0,2026-06-08 03:50:58.742017
BCIC,66632000.0,2026-06-08 03:50:58.742017
BCML,100205000.0,2026-06-08 03:50:58.742017
BCO,5389599744.0,2026-06-08 03:50:58.742017
BCPC,1057350976.0,2026-06-08 03:50:58.742017
BCRX,885715968.0,2026-06-08 03:50:58.742017
BCS,27092000768.0,2026-06-08 03:50:58.742017
BCSF,272575008.0,2026-06-08 03:50:58.742017
BCSS,,2026-06-08 03:50:58.742017
BCSS-U,,2026-06-08 03:50:58.742017
BCSS-W,,2026-06-08 03:50:58.742017
BCTX,,2026-06-08 03:50:58.742017
BCTXL,,2026-06-08 03:50:58.742017
BCTXZ,,2026-06-08 03:50:58.742017
BCV,4681156.0,2026-06-08 03:50:58.742017
BCV$A,,2026-06-08 03:50:58.742017
BCX,,2026-06-08 03:50:58.742017
BCYC,63496000.0,2026-06-08 03:50:58.742017
BDC,2786707968.0,2026-06-08 03:50:58.742017
BDCI,,2026-06-08 03:50:58.742017
BDCIU,,2026-06-08 03:50:58.742017
BDCIW,,2026-06-08 03:50:58.742017
BDCZ,,2026-06-08 03:50:58.742017
BDJ,44222360.0,2026-06-08 03:50:58.742017
BDL,211776992.0,2026-06-08 03:50:58.742017
BDMD,22537016.0,2026-06-08 03:50:58.742017
BDMDW,22537016.0,2026-06-08 03:50:58.742017
BDN,437495008.0,2026-06-08 03:50:58.742017
BDRX,,2026-06-08 03:50:58.742017
BDSX,96096000.0,2026-06-08 03:50:58.742017
BDTX,0.0,2026-06-08 03:50:58.742017
BDX,22226999296.0,2026-06-08 03:50:58.742017
BE,2449027072.0,2026-06-08 03:50:58.742017
BEAG,,2026-06-08 03:50:58.742017
BEAGR,,2026-06-08 03:50:58.742017
BEAGU,,2026-06-08 03:50:58.742017
BEAM,164011008.0,2026-06-08 03:50:58.742017
BEAT,,2026-06-08 03:50:58.742017
BEATW,,2026-06-08 03:50:58.742017
BEBE,,2026-06-08 03:50:58.742017
BEBE-U,,2026-06-08 03:50:58.742017
BEBE-W,,2026-06-08 03:50:58.742017
BEEM,25040000.0,2026-06-08 03:50:58.742017
BEEP,34772000.0,2026-06-08 03:50:58.742017
BEKE,90143834112.0,2026-06-08 03:50:58.742017
BELFA,701708032.0,2026-06-08 03:50:58.742017
BELFB,701708032.0,2026-06-08 03:50:58.742017
BEN,9029699584.0,2026-06-08 03:50:58.742017
BENF,90140808.0,2026-06-08 03:50:58.742017
BENFW,90140808.0,2026-06-08 03:50:58.742017
BEP,6341000192.0,2026-06-08 03:50:58.742017
BEP$A,,2026-06-08 03:50:58.742017
BEPC,3704000000.0,2026-06-08 03:50:58.742017
BEPH,,2026-06-08 03:50:58.742017
BEPI,,2026-06-08 03:50:58.742017
BEPJ,,2026-06-08 03:50:58.742017
BESS,,2026-06-08 03:50:58.742017
BESS-W,,2026-06-08 03:50:58.742017
BETA,36150000.0,2026-06-08 03:50:58.742017
BETR,181040992.0,2026-06-08 03:50:58.742017
BETRW,181040992.0,2026-06-08 03:50:58.742017
BF-A,3928000000.0,2026-06-08 03:50:58.742017
BF-B,3928000000.0,2026-06-08 03:50:58.742017
BFAM,2980302080.0,2026-06-08 03:50:58.742017
BFC,193620000.0,2026-06-08 03:50:58.742017
BFH,2644000000.0,2026-06-08 03:50:58.742017
BFH$A,,2026-06-08 03:50:58.742017
BFH$B,,2026-06-08 03:50:58.742017
BFLY,102915000.0,2026-06-08 03:50:58.742017
BFRG,116670.0,2026-06-08 03:50:58.742017
BFRGW,,2026-06-08 03:50:58.742017
BFRI,43201000.0,2026-06-08 03:50:58.742017
BFRIW,43201000.0,2026-06-08 03:50:58.742017
BFS,296246016.0,2026-06-08 03:50:58.742017
BFS$D,,2026-06-08 03:50:58.742017
BFS$E,,2026-06-08 03:50:58.742017
BFST,323956992.0,2026-06-08 03:50:58.742017
BG,80546996224.0,2026-06-08 03:50:58.742017
BGB,,2026-06-08 03:50:58.742017
BGC,3099585024.0,2026-06-08 03:50:58.742017
BGDE,30760016.0,2026-06-08 03:50:58.742017
BGH,,2026-06-08 03:50:58.742017
BGI,190806000.0,2026-06-08 03:50:58.742017
BGIN,67395904.0,2026-06-08 03:50:58.742017
BGL,,2026-06-08 03:50:58.742017
BGLC,5310678.0,2026-06-08 03:50:58.742017
BGLWW,,2026-06-08 03:50:58.742017
BGM,,2026-06-08 03:50:58.742017
BGMS,1525000.0,2026-06-08 03:50:58.742017
BGR,13492308.0,2026-06-08 03:50:58.742017
BGS,1812221056.0,2026-06-08 03:50:58.742017
BGSF,93308000.0,2026-06-08 03:50:58.742017
BGSI,3361146880.0,2026-06-08 03:50:58.742017
BGT,31247848.0,2026-06-08 03:50:58.742017
BGX,,2026-06-08 03:50:58.742017
BGY,15482797.0,2026-06-08 03:50:58.742017
BH,397707008.0,2026-06-08 03:50:58.742017
BH-A,397707008.0,2026-06-08 03:50:58.742017
BHAV,,2026-06-08 03:50:58.742017
BHAVR,,2026-06-08 03:50:58.742017
BHAVU,,2026-06-08 03:50:58.742017
BHB,172996000.0,2026-06-08 03:50:58.742017
BHC,10531000320.0,2026-06-08 03:50:58.742017
BHE,2704624128.0,2026-06-08 03:50:58.742017
BHF,6089999872.0,2026-06-08 03:50:58.742017
BHFAL,,2026-06-08 03:50:58.742017
BHFAM,6089999872.0,2026-06-08 03:50:58.742017
BHFAN,6089999872.0,2026-06-08 03:50:58.742017
BHFAO,6089999872.0,2026-06-08 03:50:58.742017
BHFAP,6089999872.0,2026-06-08 03:50:58.742017
BHK,57085536.0,2026-06-08 03:50:58.742017
BHM,80556000.0,2026-06-08 03:50:58.742017
BHP,53987999744.0,2026-06-08 03:50:58.742017
BHR,697091008.0,2026-06-08 03:50:58.742017
BHR$B,,2026-06-08 03:50:58.742017
BHR$D,,2026-06-08 03:50:58.742017
BHRB,340904000.0,2026-06-08 03:50:58.742017
BHST,34508000.0,2026-06-08 03:50:58.742017
BHV,1393314.0,2026-06-08 03:50:58.742017
BHVN,,2026-06-08 03:50:58.742017
BIAF,5659889.0,2026-06-08 03:50:58.742017
BIAFW,5659889.0,2026-06-08 03:50:58.742017
BIDU,128701997056.0,2026-06-08 03:50:58.742017
BIDWU,,2026-06-08 03:50:58.742017
BIIB,9937399808.0,2026-06-08 03:50:58.742017
BIII,,2026-06-08 03:50:58.742017
BIII-U,,2026-06-08 03:50:58.742017
BIII-W,,2026-06-08 03:50:58.742017
BILI,30816552960.0,2026-06-08 03:50:58.742017
BILL,1600322944.0,2026-06-08 03:50:58.742017
BIO,2589900032.0,2026-06-08 03:50:58.742017
BIO-B,2589900032.0,2026-06-08 03:50:58.742017
BIOA,10316000.0,2026-06-08 03:50:58.742017
BIOX,255208048.0,2026-06-08 03:50:58.742017
BIP,24009000960.0,2026-06-08 03:50:58.742017
BIP$A,,2026-06-08 03:50:58.742017
BIP$B,,2026-06-08 03:50:58.742017
BIPC,3623000064.0,2026-06-08 03:50:58.742017
BIPH,,2026-06-08 03:50:58.742017
BIPI,,2026-06-08 03:50:58.742017
BIPJ,,2026-06-08 03:50:58.742017
BIRD,142671008.0,2026-06-08 03:50:58.742017
BIRK,2181614080.0,2026-06-08 03:50:58.742017
BIT,,2026-06-08 03:50:58.742017
BIVI,,2026-06-08 03:50:58.742017
BIVIW,,2026-06-08 03:50:58.742017
BIXI,,2026-06-08 03:50:58.742017
BIXIU,,2026-06-08 03:50:58.742017
BIXIW,,2026-06-08 03:50:58.742017
BIYA,16477041.0,2026-06-08 03:50:58.742017
BJ,21965291520.0,2026-06-08 03:50:58.742017
BJDX,,2026-06-08 03:50:58.742017
BJRI,1409271040.0,2026-06-08 03:50:58.742017
BKD,3001319936.0,2026-06-08 03:50:58.742017
BKE,1314449024.0,2026-06-08 03:50:58.742017
BKH,2285499904.0,2026-06-08 03:50:58.742017
BKHA,,2026-06-08 03:50:58.742017
BKHAR,,2026-06-08 03:50:58.742017
BKHAU,,2026-06-08 03:50:58.742017
BKKT,1513080064.0,2026-06-08 03:50:58.742017
BKKT-W,,2026-06-08 03:50:58.742017
BKNG,27687000064.0,2026-06-08 03:50:58.742017
BKR,27893000192.0,2026-06-08 03:50:58.742017
BKSY,97805000.0,2026-06-08 03:50:58.742017
BKSY-W,,2026-06-08 03:50:58.742017
BKT,12211314.0,2026-06-08 03:50:58.742017
BKTI,88378000.0,2026-06-08 03:50:58.742017
BKU,1034081984.0,2026-06-08 03:50:58.742017
BKV,999316992.0,2026-06-08 03:50:58.742017
BL,716651008.0,2026-06-08 03:50:58.742017
BLBD,1493095040.0,2026-06-08 03:50:58.742017
BLCO,5208000000.0,2026-06-08 03:50:58.742017
BLD,5621667840.0,2026-06-08 03:50:58.742017
BLDP,103402000.0,2026-06-08 03:50:58.742017
BLDR,14820218880.0,2026-06-08 03:50:58.742017
BLFS,101660000.0,2026-06-08 03:50:58.742017
BLIN,15547000.0,2026-06-08 03:50:58.742017
BLIV,757159.0,2026-06-08 03:50:58.742017
BLK,25638000640.0,2026-06-08 03:50:58.742017
BLKB,1139569024.0,2026-06-08 03:50:58.742017
BLLN,354536992.0,2026-06-08 03:50:58.742017
BLMN,3966074880.0,2026-06-08 03:50:58.742017
BLND,127583000.0,2026-06-08 03:50:58.742017
BLNE,9775000.0,2026-06-08 03:50:58.742017
BLNK,103581000.0,2026-06-08 03:50:58.742017
BLRK,,2026-06-08 03:50:58.742017
BLRKU,,2026-06-08 03:50:58.742017
BLRKW,,2026-06-08 03:50:58.742017
BLRX,1402000.0,2026-06-08 03:50:58.742017
BLSH,267908000.0,2026-06-08 03:50:58.742017
BLTE,,2026-06-08 03:50:58.742017
BLUW,,2026-06-08 03:50:58.742017
BLUWU,,2026-06-08 03:50:58.742017
BLUWW,,2026-06-08 03:50:58.742017
BLW,60405992.0,2026-06-08 03:50:58.742017
BLX,323084000.0,2026-06-08 03:50:58.742017
BLZE,149888000.0,2026-06-08 03:50:58.742017
BLZR,,2026-06-08 03:50:58.742017
BLZRU,,2026-06-08 03:50:58.742017
BLZRW,,2026-06-08 03:50:58.742017
BMA,4063621021696.0,2026-06-08 03:50:58.742017
BMBL,930940032.0,2026-06-08 03:50:58.742017
BME,7735751.0,2026-06-08 03:50:58.742017
BMEA,,2026-06-08 03:50:58.742017
BMEZ,,2026-06-08 03:50:58.742017
BMGL,11354944.0,2026-06-08 03:50:58.742017
BMHL,74679000.0,2026-06-08 03:50:58.742017
BMI,896729024.0,2026-06-08 03:50:58.742017
BML$G,,2026-06-08 03:50:58.742017
BML$H,,2026-06-08 03:50:58.742017
BML$J,,2026-06-08 03:50:58.742017
BML$L,,2026-06-08 03:50:58.742017
BMM,,2026-06-08 03:50:58.742017
BMN,,2026-06-08 03:50:58.742017
BMNR,16712000.0,2026-06-08 03:50:58.742017
BMO,34682998784.0,2026-06-08 03:50:58.742017
BMR,3094000.0,2026-06-08 03:50:58.742017
BMRA,4327000.0,2026-06-08 03:50:58.742017
BMRC,35319000.0,2026-06-08 03:50:58.742017
BMRN,3242316032.0,2026-06-08 03:50:58.742017
BMY,48482000896.0,2026-06-08 03:50:58.742017
BN,79113003008.0,2026-06-08 03:50:58.742017
BNAI,369431.0,2026-06-08 03:50:58.742017
BNAIW,369431.0,2026-06-08 03:50:58.742017
BNBX,1832038.0,2026-06-08 03:50:58.742017
BNC,4148024.0,2026-06-08 03:50:58.742017
BNCWW,4148024.0,2026-06-08 03:50:58.742017
BNCWZ,4148024.0,2026-06-08 03:50:58.742017
BNED,1729458048.0,2026-06-08 03:50:58.742017
BNGO,28738000.0,2026-06-08 03:50:58.742017
BNH,,2026-06-08 03:50:58.742017
BNJ,,2026-06-08 03:50:58.742017
BNKK,8224617.0,2026-06-08 03:50:58.742017
BNL,466848992.0,2026-06-08 03:50:58.742017
BNR,539568000.0,2026-06-08 03:50:58.742017
BNRG,387000.0,2026-06-08 03:50:58.742017
BNS,34215999488.0,2026-06-08 03:50:58.742017
BNT,10673000448.0,2026-06-08 03:50:58.742017
BNTC,,2026-06-08 03:50:58.742017
BNTX,2805199872.0,2026-06-08 03:50:58.742017
BNY,20753999872.0,2026-06-08 03:50:58.742017
BNY$K,,2026-06-08 03:50:58.742017
BNZI,11478419.0,2026-06-08 03:50:58.742017
BNZIW,11478419.0,2026-06-08 03:50:58.742017
BOBS,2413370880.0,2026-06-08 03:50:58.742017
BOC,114895344.0,2026-06-08 03:50:58.742017
BODI,233648000.0,2026-06-08 03:50:58.742017
BOE,15546859.0,2026-06-08 03:50:58.742017
BOF,13160495.0,2026-06-08 03:50:58.742017
BOH,729086016.0,2026-06-08 03:50:58.742017
BOH$A,,2026-06-08 03:50:58.742017
BOH$B,,2026-06-08 03:50:58.742017
BOKF,2225959936.0,2026-06-08 03:50:58.742017
BOLD,,2026-06-08 03:50:58.742017
BOLT,6499000.0,2026-06-08 03:50:58.742017
BON,18670684.0,2026-06-08 03:50:58.742017
BOOM,586145024.0,2026-06-08 03:50:58.742017
BOOT,2253859072.0,2026-06-08 03:50:58.742017
BORR,1051200000.0,2026-06-08 03:50:58.742017
BOSC,46931000.0,2026-06-08 03:50:58.742017
BOT,,2026-06-08 03:50:58.742017
BOTJ,50673000.0,2026-06-08 03:50:58.742017
BOW,584566976.0,2026-06-08 03:50:58.742017
BOX,676392000.0,2026-06-08 03:50:58.742017
BOXL,109265000.0,2026-06-08 03:50:58.742017
BP,193004994560.0,2026-06-08 03:50:58.742017
BPAC,,2026-06-08 03:50:58.742017
BPACR,,2026-06-08 03:50:58.742017
BPACU,,2026-06-08 03:50:58.742017
BPOP,3005402112.0,2026-06-08 03:50:58.742017
BPOPM,,2026-06-08 03:50:58.742017
BPRE,,2026-06-08 03:50:58.742017
BPRN,78415000.0,2026-06-08 03:50:58.742017
BPYPM,,2026-06-08 03:50:58.742017
BPYPN,7594999808.0,2026-06-08 03:50:58.742017
BPYPO,7594999808.0,2026-06-08 03:50:58.742017
BPYPP,7594999808.0,2026-06-08 03:50:58.742017
BQ,427182016.0,2026-06-08 03:50:58.742017
BR,7322299904.0,2026-06-08 03:50:58.742017
BRAG,106221000.0,2026-06-08 03:50:58.742017
BRAI,,2026-06-08 03:50:58.742017
BRBI,-11569242112.0,2026-06-08 03:50:58.742017
BRBR,2331699968.0,2026-06-08 03:50:58.742017
