ticker,company,score,quality_grade,expected_gain_%,analyst_upside_%,hist_win_rate,hist_avg_return_%,hist_trades,rs_vs_spy,rs_vs_sector,sector,csp_signal,csp_reason,profile,risk_flags,action,confidence,rsi,day_%,month_%,revenue_$B,institutional_%,entry,stop_loss,target1,target2,risk_reward,rr_pass,suggested_shares,position_value,covered_call,cash_secured_put
FN,Fabrinet,63.5,B,51.0,84.9,1.0,25.27,2,-34.7,-28.6,Technology,,no meaningful dip today,opportunity,negative free cash flow; R:R 1.33 below 1.5 floor,Accumulate,Medium,35.1,0.4,-27.0,4.64,,396.98,352.24,456.65,734.1111,1.33,False,5,1984.9,Sell 2026-09-18 $400 call ~$17.65 (108% ann.),Sell 2026-09-18 $390 put ~$15.00 (94% ann.)
LZB,La-Z-Boy Incorporated,63.3,B,16.6,27.7,0.0,0.0,0,-16.4,-13.8,Consumer Cyclical,,no meaningful dip today,opportunity,small cap (thinner liquidity); golden-cross regime; R:R 1.34 below 1.5 floor,Accumulate,Medium,30.6,0.5,-21.0,2.11,,32.1,30.22,34.61,41.0,1.34,False,132,4237.2,Sell 2026-09-18 $35 call ~$0.08 (6% ann.),Sell 2026-09-18 $30 put ~$0.30 (24% ann.)
ENOV,Enovis Corporation,62.9,D,56.9,94.8,0.0,0.0,0,-20.3,-32.3,Healthcare,moderate,down -2.6% today; 95% upside to target; limited dip history,opportunity,high short interest (18%); near 52-week low (support test / falling knife); small cap (thinner liquidity); strong-buy consensus; golden-cross regime; R:R 1.34 below 1.5 floor,Accumulate,Medium,28.0,-2.6,-25.2,2.3,,19.67,17.44,22.65,38.33333,1.34,False,112,2203.04,Sell 2026-09-18 $22 call ~$0.38 (46% ann.),Sell 2026-09-18 $15 put ~$1.07 (174% ann.)
VAC,Marriott Vacations Worldwide Co,62.4,C,9.5,15.8,0.0,-5.76,2,8.5,11.1,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (10%); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,39.0,-0.6,-20.3,3.42,,99.38,92.23,108.92,115.09091,1.33,False,34,3378.92,Sell 2026-09-18 $100 call ~$3.05 (75% ann.),Sell 2026-09-18 $95 put ~$1.85 (47% ann.)
COHR,Coherent Corp.,62.3,C,34.0,56.6,0.5,5.28,4,-27.9,-21.8,Technology,,no meaningful dip today,opportunity,negative free cash flow; high beta (2.1); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,40.6,-1.3,-20.6,7.12,,265.25,230.24,311.94,415.36197,1.33,False,7,1856.75,Sell 2026-09-04 $268 call ~$3.03 (416% ann.),Sell 2026-09-04 $265 put ~$5.40 (744% ann.)
STUB,"StubHub Holdings, Inc.",60.3,C,28.0,69.9,0.5,-5.54,4,-38.5,-36.8,Communication Services,,no meaningful dip today,opportunity,high short interest (11%); R:R 1.35 below 1.5 floor,Accumulate,Low,36.7,7.5,-25.2,1.94,,6.64,6.02,7.48,11.29167,1.35,False,403,2675.92,Sell 2026-09-04 $7 call ~$0.03 (137% ann.),Sell 2026-09-04 $6 put ~$0.10 (562% ann.)
WSC,WillScot Holdings Corporation,59.5,D,29.6,50.6,1.0,10.24,2,-31.3,-28.0,Industrials,,no meaningful dip today,opportunity,high short interest (10%); high leverage (D/E 417%); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Medium,27.1,-0.3,-24.1,2.29,,19.52,18.13,21.38,29.4,1.34,False,179,3494.08,Sell 2026-09-18 $20 call ~$0.60 (75% ann.),Sell 2026-09-18 $18 put ~$0.38 (52% ann.)
ESAB,ESAB Corporation,59.1,A,45.7,76.2,0.0,-6.48,1,-18.2,-14.9,Industrials,,no meaningful dip today,opportunity,high short interest (10%); near 52-week low (support test / falling knife); R:R 1.33 below 1.5 floor,Hold,Medium,35.1,0.7,-21.2,3.0,,74.46,69.49,81.08,131.18182,1.33,False,50,3723.0,Sell 2026-09-18 $75 call ~$2.90 (95% ann.),Sell 2026-09-18 $70 put ~$1.77 (62% ann.)
KLAR,Klarna Group plc,58.0,B,15.0,37.4,0.4,-1.05,5,-13.9,-24.0,Financial Services,,no meaningful dip today,opportunity,high short interest (12%); R:R 1.35 below 1.5 floor,Hold,Low,36.9,0.4,-27.9,4.04,,14.6,13.28,16.38,20.065,1.35,False,189,2759.4,Sell 2026-09-04 $15 call ~$0.08 (187% ann.),Sell 2026-09-04 $14 put ~$0.17 (441% ann.)
FLNC,"Fluence Energy, Inc.",57.9,D,33.8,57.7,0.417,0.09,12,-58.3,-54.4,Utilities,,no meaningful dip today,opportunity,high short interest (33%); small cap (thinner liquidity); high beta (2.8); R:R 1.33 below 1.5 floor,Hold,Medium,33.3,-1.9,-21.6,2.63,,10.36,9.06,12.09,16.33333,1.33,False,192,1989.12,Sell 2026-09-18 $11 call ~$0.38 (88% ann.),Sell 2026-09-18 $10 put ~$0.47 (116% ann.)
DKS,Dick's Sporting Goods Inc,57.5,C,11.5,19.2,0.0,0.0,0,-38.7,-36.1,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (13%); negative free cash flow; R:R 1.33 below 1.5 floor,Hold,Medium,29.0,1.4,-29.9,21.15,,139.22,126.05,156.79,166.00455,1.33,False,18,2505.96,Sell 2026-09-04 $140 call ~$1.15 (302% ann.),Sell 2026-09-04 $136 put ~$0.70 (188% ann.)
HUBG,"Hub Group, Inc.",57.5,C,7.7,12.8,0.0,0.0,0,-21.4,-18.2,Industrials,,no meaningful dip today,opportunity,golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,31.7,1.1,-21.4,3.73,,36.34,33.5,40.13,41.0,1.33,False,88,3197.92,Sell 2026-09-18 $40 call ~$1.23 (82% ann.),Sell 2026-09-18 $35 put ~$2.30 (160% ann.)
NCLH,Norwegian Cruise Line Holdings ,56.6,D,28.8,33.9,0.667,2.3,3,-21.3,-18.6,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (18%); near 52-week low (support test / falling knife); high leverage (D/E 621%); negative free cash flow; high beta (1.9); R:R 1.35 below 1.5 floor,Hold,High,29.3,-0.8,-20.3,10.15,,15.44,14.44,16.79,20.68,1.35,False,250,3860.0,Sell 2026-09-04 $16 call ~$0.15 (343% ann.),Sell 2026-09-04 $15 put ~$0.03 (73% ann.)
INIO,INNIO N.V.,56.0,D,51.0,85.5,0.0,-4.85,1,-41.4,-38.1,Industrials,,no meaningful dip today,opportunity,high short interest (14%); near 52-week low (support test / falling knife); high leverage (D/E 1347%); R:R 1.33 below 1.5 floor,Hold,Medium,35.3,2.6,-20.7,3.09,,20.59,17.91,24.16,38.2,1.33,False,93,1914.87,Sell 2026-09-18 $22 call ~$0.62 (74% ann.),Sell 2026-09-18 $20 put ~$1.02 (125% ann.)
MATW,Matthews International Corporat,55.0,D,28.6,48.2,0.0,0.0,0,-18.7,-15.5,Industrials,,no meaningful dip today,opportunity,high short interest (16%); near 52-week low (support test / falling knife); small cap (thinner liquidity); R:R 1.34 below 1.5 floor,Hold,Medium,33.2,1.5,-22.7,1.11,,21.14,19.87,22.84,31.33333,1.34,False,196,4143.44,Sell 2026-09-18 $22 call ~$4.28 (492% ann.),Sell 2026-09-18 $18 put ~$nan (nan% ann.)
AAP,Advance Auto Parts Inc.,54.0,D,10.5,17.5,0.667,2.02,3,-30.9,-28.3,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (27%); negative free cash flow; golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,31.3,-0.1,-26.2,8.62,,42.75,39.03,47.71,50.21053,1.33,False,67,2864.25,Sell 2026-09-04 $43 call ~$0.45 (384% ann.),Sell 2026-09-04 $42 put ~$0.40 (344% ann.)
UCTT,"Ultra Clean Holdings, Inc.",53.9,D,42.1,108.5,0.25,4.34,4,-30.9,-24.8,Technology,,no meaningful dip today,opportunity,negative free cash flow; high beta (1.9); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,36.2,-0.6,-21.0,2.2,,65.7,56.36,78.15,137.0,1.33,False,26,1708.2,Sell 2026-09-18 $70 call ~$3.10 (115% ann.),Sell 2026-09-18 $65 put ~$3.85 (144% ann.)
ADIG,ADI Global Distribution Inc.,53.7,C,16.1,40.3,0.0,0.0,0,,,,moderate,down -4.6% today; 40% upside to target; limited dip history,opportunity,near 52-week low (support test / falling knife); small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Low,36.1,-4.6,-22.8,4.88,,20.31,17.53,24.02,28.5,1.33,False,89,1807.59,,
RH,RH,53.6,C,8.4,20.9,0.5,-3.88,6,-4.3,-1.7,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (53%); high leverage (D/E 7060%); high beta (1.9); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,39.2,-0.3,-21.6,3.43,,147.29,134.68,164.11,178.05882,1.33,False,19,2798.51,Sell 2026-09-04 $148 call ~$2.45 (607% ann.),Sell 2026-09-04 $146 put ~$3.25 (812% ann.)
TDAY,"USA TODAY Co., Inc.",53.0,F,12.7,34.7,0.25,-3.12,4,-20.8,-19.0,Communication Services,,no meaningful dip today,opportunity,high short interest (15%); high leverage (D/E 726%); small cap (thinner liquidity); golden-cross regime; R:R 1.32 below 1.5 floor,Hold,Low,35.9,2.5,-19.2,2.23,,6.46,5.96,7.12,8.7,1.32,False,500,3230.0,Sell 2026-09-18 $7 call ~$0.05 (19% ann.),Sell 2026-09-18 $6 put ~$0.38 (152% ann.)
REZI,"Resideo Technologies, Inc.",51.5,D,30.1,75.2,0.5,-1.92,2,-11.7,-8.5,Industrials,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); negative free cash flow; R:R 1.32 below 1.5 floor,Hold,Low,38.1,0.8,-25.0,7.65,,19.55,17.95,21.67,34.25,1.32,False,156,3049.8,Sell 2026-09-18 $20 call ~$0.47 (59% ann.),Sell 2026-09-18 $18 put ~$0.15 (21% ann.)
ULCC,"Frontier Group Holdings, Inc.",50.6,F,6.4,19.4,0.125,-4.5,8,-13.1,-9.8,Industrials,,no meaningful dip today,opportunity,high short interest (40%); high leverage (D/E 3854%); negative free cash flow; small cap (thinner liquidity); high beta (2.6); golden-cross regime; R:R 1.31 below 1.5 floor,Hold,Low,39.4,-0.4,-25.1,4.15,,5.68,5.2,6.31,6.77778,1.31,False,520,2953.6,Sell 2026-09-18 $6 call ~$0.20 (86% ann.),Sell 2026-09-18 $5 put ~$0.10 (49% ann.)
CABO,"Cable One, Inc.",48.0,F,37.4,103.3,0.25,-10.27,8,-42.7,-40.9,Communication Services,,"down -12.0% with upside signals, but history is against it (bounced only 25% of 8 dips)",opportunity,high short interest (15%); high leverage (D/E 941%); small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Low,41.4,-12.0,-43.6,1.44,,25.08,19.57,32.43,51.0,1.33,False,45,1128.6,,
