ticker,company,score,quality_grade,expected_gain_%,analyst_upside_%,hist_win_rate,hist_avg_return_%,hist_trades,rs_vs_spy,rs_vs_sector,sector,csp_signal,csp_reason,profile,risk_flags,action,confidence,rsi,day_%,month_%,revenue_$B,institutional_%,entry,stop_loss,target1,target2,risk_reward,rr_pass,suggested_shares,position_value,covered_call,cash_secured_put
WDC,Western Digital Corporation,76.6,A,44.6,52.5,1.0,11.33,2,-17.1,-22.0,Technology,moderate,down -3.8% today; uptrend intact (above EMA200); 52% upside to target; limited dip history,opportunity,high beta (2.2); golden-cross regime; R:R 1.33 below 1.5 floor,Buy,High,38.4,-3.8,-25.5,12.92,,434.3,352.89,542.85,662.125,1.33,False,3.0,1302.9,Sell 2026-08-14 $435 call ~$18.95 (319% ann.),Sell 2026-08-14 $430 put ~$16.92 (287% ann.)
RSI,"Rush Street Interactive, Inc.",76.2,A,38.0,44.7,0.0,-14.77,2,-15.5,-9.7,Consumer Cyclical,,no meaningful dip today,opportunity,strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Buy,High,30.5,-0.8,-25.5,1.37,,24.88,22.45,28.12,36.0,1.33,False,102.0,2537.76,Sell 2026-08-21 $25 call ~$1.15 (141% ann.),Sell 2026-08-21 $22 put ~$0.38 (51% ann.)
SNDK,Sandisk Corporation,74.8,A,62.7,73.8,0.0,-1.0,1,-22.5,-27.4,Technology,moderate,down -3.7% today; uptrend intact (above EMA200); 74% upside to target; limited dip history,opportunity,golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,High,41.8,-3.7,-36.7,20.25,,1212.21,936.57,1579.73,2106.6365,1.33,False,,,Sell 2026-08-14 $1215 call ~$63.60 (383% ann.),Sell 2026-08-14 $1210 put ~$61.80 (373% ann.)
EXTR,"Extreme Networks, Inc.",74.7,B,23.9,39.8,0.0,-5.28,3,-0.8,-5.7,Technology,,no meaningful dip today,opportunity,strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,31.9,-1.4,-28.9,1.28,,23.97,21.33,27.48,33.5,1.33,False,94.0,2253.18,Sell 2026-08-21 $25 call ~$0.53 (67% ann.),Sell 2026-08-21 $23 put ~$0.60 (79% ann.)
ASTH,Astrana Health Inc.,73.3,B,35.0,41.2,0.667,6.47,6,-14.3,-23.3,Healthcare,,no meaningful dip today,opportunity,high short interest (10%); small cap (thinner liquidity); strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,High,35.0,4.8,-23.7,3.84,,35.76,32.7,39.83,50.5,1.33,False,81.0,2896.56,Sell 2026-08-21 $40 call ~$0.70 (60% ann.),Sell 2026-08-21 $35 put ~$1.50 (130% ann.)
PTRN,Pattern Group Inc. - Series A,71.0,B,23.4,27.6,0.5,-3.32,2,27.4,22.5,Technology,,no meaningful dip today,opportunity,strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,High,39.9,-0.2,-23.8,3.01,,22.05,19.53,25.41,28.125,1.33,False,99.0,2182.95,Sell 2026-08-21 $22 call ~$1.02 (141% ann.),Sell 2026-08-21 $20 put ~$1.10 (167% ann.)
PENG,"Penguin Solutions, Inc.",69.5,C,16.3,27.1,1.0,4.43,1,26.4,21.5,Technology,,no meaningful dip today,opportunity,high short interest (27%); negative free cash flow; high beta (2.9); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,50.0,3.9,-25.4,1.5,,58.43,48.73,71.37,74.28571,1.33,False,25.0,1460.75,Sell 2026-08-21 $60 call ~$3.80 (198% ann.),Sell 2026-08-21 $55 put ~$2.48 (137% ann.)
APP,Applovin Corporation,69.3,A,52.5,61.7,0.75,8.76,4,-35.3,-24.3,Communication Services,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); high beta (2.5); strong-buy consensus; R:R 1.33 below 1.5 floor,Accumulate,High,32.2,3.3,-31.6,6.83,,346.8,303.95,403.93,560.8333,1.33,False,5.0,1734.0,Sell 2026-08-14 $350 call ~$10.00 (210% ann.),Sell 2026-08-14 $345 put ~$10.40 (220% ann.)
ARKO,ARKO Corp.,67.2,C,27.1,67.8,0.333,2.61,3,-22.1,-16.3,Consumer Cyclical,,"down -22.4% with upside signals, but history is against it (bounced only 33% of 3 dips)",opportunity,high leverage (D/E 409%); small cap (thinner liquidity); strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Low,21.9,-22.4,-29.9,6.84,,5.66,5.02,6.51,9.5,1.33,False,390.0,2207.4,Sell 2026-08-21 $8 call ~$0.23 (121% ann.),Sell 2026-08-21 $5 put ~$0.10 (61% ann.)
ALNY,"Alnylam Pharmaceuticals, Inc.",67.1,A,60.7,71.4,1.0,4.14,3,-30.9,-39.9,Healthcare,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); R:R 1.33 below 1.5 floor,Accumulate,High,34.2,1.4,-26.6,4.8,,219.2,195.53,250.76,375.75833,1.33,False,10.0,2192.0,Sell 2026-08-21 $220 call ~$6.55 (91% ann.),Sell 2026-08-21 $210 put ~$4.45 (64% ann.)
ICHR,Ichor Holdings,66.8,B,34.3,40.3,0.667,3.71,6,-12.7,-17.7,Technology,,no meaningful dip today,opportunity,high beta (1.9); strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,High,41.6,4.6,-31.9,1.01,,68.32,55.11,85.94,95.85714,1.33,False,18.0,1229.76,Sell 2026-08-21 $70 call ~$4.62 (206% ann.),Sell 2026-08-21 $68 put ~$4.85 (219% ann.)
TTD,"The Trade Desk, Inc.",65.2,A,2.4,5.9,0.429,-0.18,7,-40.7,-29.7,Communication Services,,"down -21.9% but no upside signal (below EMA200, <10% target upside)",opportunity,high short interest (20%); near 52-week low (support test / falling knife); R:R 1.33 below 1.5 floor,Accumulate,Low,28.4,-21.9,-29.3,2.99,,13.8,11.85,16.4,14.62,1.33,False,128.0,1766.4,Sell 2026-08-14 $14 call ~$0.39 (206% ann.),Sell 2026-08-14 $14 put ~$0.31 (165% ann.)
TREE,"LendingTree, Inc.",64.7,A,44.6,74.3,0.0,-10.08,2,-20.9,-27.1,Financial Services,,no meaningful dip today,opportunity,high short interest (13%); near 52-week low (support test / falling knife); small cap (thinner liquidity); high beta (2.1); strong-buy consensus; R:R 1.33 below 1.5 floor,Accumulate,Medium,31.7,0.9,-29.1,1.27,,32.13,28.49,36.98,56.0,1.33,False,68.0,2184.84,Sell 2026-08-21 $35 call ~$0.45 (43% ann.),Sell 2026-08-21 $30 put ~$0.60 (61% ann.)
ALHC,"Alignment Healthcare, Inc.",64.5,A,57.4,67.5,0.833,15.08,6,-27.8,-36.8,Healthcare,,no meaningful dip today,opportunity,high short interest (12%); strong-buy consensus; R:R 1.34 below 1.5 floor,Accumulate,High,31.9,7.4,-27.5,4.58,,14.37,12.46,16.92,24.07692,1.34,False,130.0,1868.1,Sell 2026-08-21 $15 call ~$0.35 (74% ann.),Sell 2026-08-21 $12 put ~$0.12 (30% ann.)
CVLG,"Covenant Logistics Group, Inc.",64.1,D,30.6,51.0,1.0,11.73,1,3.7,3.0,Industrials,,no meaningful dip today,opportunity,small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,26.7,-0.8,-24.9,1.23,,34.65,31.68,38.61,52.33333,1.33,False,84.0,2910.6,Sell 2026-08-21 $35 call ~$0.42 (37% ann.),Sell 2026-08-21 $30 put ~$0.03 (3% ann.)
TBLA,Taboola.com Ltd.,63.2,B,22.3,37.2,1.0,7.4,2,-26.5,-15.6,Communication Services,,no meaningful dip today,opportunity,small cap (thinner liquidity); golden-cross regime; R:R 1.34 below 1.5 floor,Accumulate,Medium,34.9,1.5,-25.7,1.96,,4.1,3.63,4.73,5.625,1.34,False,531.0,2177.1,Sell 2026-08-21 $5 call ~$0.05 (37% ann.),Sell 2026-08-21 $2 put ~$0.03 (30% ann.)
ADTN,"ADTRAN Holdings, Inc.",62.1,C,37.6,94.0,0.333,-4.6,3,-55.7,-60.6,Technology,,no meaningful dip today,opportunity,high short interest (18%); near 52-week low (support test / falling knife); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Low,23.5,0.8,-43.7,1.14,,7.56,6.43,9.06,14.66667,1.33,False,221.0,1670.76,Sell 2026-08-21 $8 call ~$0.33 (131% ann.),Sell 2026-08-21 $7 put ~$0.17 (76% ann.)
PRTH,"Priority Technology Holdings, I",59.7,C,58.5,68.8,0.8,14.52,5,-18.6,-23.5,Technology,,no meaningful dip today,opportunity,small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,High,30.9,0.2,-24.2,1.0,,5.39,4.82,6.15,9.1,1.33,False,438.0,2360.82,Sell 2026-08-21 $8 call ~$0.23 (127% ann.),
SEDG,"SolarEdge Technologies, Inc.",59.5,C,9.4,23.6,0.364,-2.7,11,-27.4,-32.3,Technology,,"down -2.8% with upside signals, but history is against it (bounced only 36% of 11 dips)",opportunity,high short interest (20%); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,32.6,-2.8,-42.4,1.33,,31.76,24.47,41.48,39.26316,1.33,False,34.0,1079.84,Sell 2026-08-14 $35 call ~$0.48 (111% ann.),Sell 2026-08-14 $30 put ~$0.70 (170% ann.)
LESL,"Leslie's, Inc.",59.4,D,52.3,130.8,0.4,-9.42,20,-28.5,-22.7,Consumer Cyclical,,"down -23.0% with upside signals, but history is against it (bounced only 40% of 20 dips)",opportunity,earnings in 3d; high short interest (25%); small cap (thinner liquidity); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Low,30.6,-23.0,-81.2,1.22,,1.17,0.21,2.46,2.7,1.34,False,260.0,304.2,Sell 2026-08-21 $2 call ~$0.25 (650% ann.),Sell 2026-08-21 $1 put ~$0.17 (532% ann.)
QDEL,QuidelOrtho Corporation,58.5,D,40.9,68.2,0.556,1.3,9,4.6,-4.5,Healthcare,strong,down -24.7% today; 68% upside to target; historically bounced 56% of 9 similar dips (avg +1.3%),opportunity,high short interest (24%); small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Medium,29.1,-24.7,-32.7,2.67,,12.29,10.22,15.05,20.66667,1.33,False,120.0,1474.8,Sell 2026-08-21 $12 call ~$0.93 (229% ann.),Sell 2026-08-21 $10 put ~$0.10 (30% ann.)
MTZ,"MasTec, Inc.",58.5,C,34.1,56.8,1.0,15.39,2,-41.1,-41.9,Industrials,,no meaningful dip today,opportunity,negative free cash flow; high beta (1.8); strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,37.3,5.3,-26.9,16.11,,272.46,238.57,317.64,427.21054,1.33,False,7.0,1907.22,Sell 2026-08-21 $280 call ~$9.55 (107% ann.),Sell 2026-08-21 $270 put ~$10.70 (121% ann.)
AHCO,AdaptHealth Corp.,57.8,F,33.1,60.7,0.5,6.03,4,-55.4,-64.4,Healthcare,moderate,down -5.9% today; 61% upside to target; bounce history mixed (50% of 4),opportunity,near 52-week low (support test / falling knife); negative free cash flow; small cap (thinner liquidity); strong-buy consensus; R:R 1.33 below 1.5 floor,Hold,Medium,17.5,-5.9,-44.3,3.36,,5.69,4.64,7.09,9.14286,1.33,False,238.0,1354.22,Sell 2026-08-21 $8 call ~$0.05 (27% ann.),Sell 2026-08-21 $2 put ~$0.07 (91% ann.)
