ticker,company,score,quality_grade,expected_gain_%,analyst_upside_%,hist_win_rate,hist_avg_return_%,hist_trades,rs_vs_spy,rs_vs_sector,sector,csp_signal,csp_reason,profile,risk_flags,action,confidence,rsi,day_%,month_%,revenue_$B,institutional_%,entry,stop_loss,target1,target2,risk_reward,rr_pass,suggested_shares,position_value,covered_call,cash_secured_put
TREE,"LendingTree, Inc.",62.6,A,39.9,66.5,0.0,-10.08,2,-20.6,-26.5,Financial Services,,no meaningful dip today,opportunity,high short interest (13%); near 52-week low (support test / falling knife); small cap (thinner liquidity); high beta (2.1); strong-buy consensus; R:R 1.33 below 1.5 floor,Accumulate,Medium,33.8,-0.4,-25.0,1.27,,33.64,29.83,38.72,56.0,1.33,False,65.0,2186.6,Sell 2026-08-21 $35 call ~$1.10 (75% ann.),Sell 2026-08-21 $30 put ~$0.55 (42% ann.)
GRABW,Grab Holdings Limited Warrant,61.2,A,,,0.25,-6.67,12,-72.5,,,,no meaningful dip today,opportunity,,Accumulate,Low,34.3,0.0,-45.0,3.73,,0.02,0.02,0.03,,,False,,,,
EVH,"Evolent Health, Inc",61.1,D,35.8,89.5,0.429,-5.2,7,-33.3,-39.8,Healthcare,,no meaningful dip today,opportunity,earnings in 0d; high short interest (13%); small cap (thinner liquidity); golden-cross regime; R:R 1.31 below 1.5 floor,Accumulate,Low,24.6,-1.1,-45.1,1.89,,3.08,2.53,3.8,5.82692,1.31,False,454.0,1398.32,Sell 2026-08-21 $5 call ~$0.07 (56% ann.),Sell 2026-08-21 $2 put ~$0.12 (114% ann.)
MRNA,"Moderna, Inc.",60.7,C,-4.2,-10.5,0.4,-2.83,5,-2.3,-8.8,Healthcare,,no meaningful dip today,opportunity,high short interest (16%); trades above analyst target; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Low,44.7,-0.3,-23.0,2.23,,56.83,51.14,64.42,50.84211,1.33,False,43.0,2443.69,Sell 2026-08-07 $57 call ~$1.95 (626% ann.),Sell 2026-08-07 $56 put ~$1.33 (435% ann.)
BV,"BrightView Holdings, Inc.",60.1,D,32.7,55.2,0.0,0.0,0,-24.5,-26.3,Industrials,moderate,down -18.6% today; 55% upside to target; limited dip history,opportunity,high short interest (34%); near 52-week low (support test / falling knife); negative free cash flow; small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,21.7,-18.6,-25.0,2.73,,10.68,9.74,11.93,16.58,1.33,False,265.0,2830.2,Sell 2026-08-21 $18 call ~$0.12 (27% ann.),Sell 2026-08-21 $10 put ~$0.23 (51% ann.)
AHCO,AdaptHealth Corp.,60.0,D,66.4,81.0,0.667,9.82,3,-45.4,-51.9,Healthcare,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); small cap (thinner liquidity); strong-buy consensus; R:R 1.32 below 1.5 floor,Accumulate,High,23.6,3.5,-30.5,3.29,,6.95,5.85,8.4,12.57143,1.32,False,227.0,1577.65,Sell 2026-08-21 $8 call ~$0.15 (49% ann.),Sell 2026-08-21 $2 put ~$0.38 (342% ann.)
SPCX,Space Exploration Technologies ,60.0,C,37.7,94.3,0.0,0.0,0,,,,moderate,down -8.4% today; 94% upside to target; limited dip history,opportunity,near 52-week low (support test / falling knife); R:R 1.33 below 1.5 floor,Accumulate,Low,57.1,-8.4,-22.6,19.3,,114.78,97.94,137.23,223.0,1.33,False,14.0,1606.92,Sell 2026-08-07 $115 call ~$5.10 (811% ann.),Sell 2026-08-07 $114 put ~$4.58 (732% ann.)
MTZ,"MasTec, Inc.",58.5,C,35.6,59.3,1.0,15.39,2,-41.2,-43.0,Industrials,,no meaningful dip today,opportunity,negative free cash flow; high beta (1.8); strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,35.1,0.2,-28.9,16.11,,272.18,237.12,318.94,433.6316,1.33,False,7.0,1905.26,Sell 2026-08-21 $280 call ~$12.90 (108% ann.),Sell 2026-08-21 $270 put ~$14.55 (123% ann.)
STUB,"StubHub Holdings, Inc.",58.5,C,18.4,45.9,0.667,-2.22,3,12.0,23.1,Communication Services,,"down -3.1% with upside signals, but history is against it (bounced only 67% of 3 dips)",opportunity,earnings in 7d; high short interest (11%); R:R 1.34 below 1.5 floor,Hold,Low,44.4,-3.1,-27.8,1.79,,9.16,8.31,10.3,13.375,1.34,False,294.0,2693.04,Sell 2026-08-07 $10 call ~$0.12 (249% ann.),Sell 2026-08-07 $9 put ~$0.15 (304% ann.)
IBM,International Business Machines,58.5,B,1.4,3.5,1.0,9.13,2,-4.2,-10.6,Technology,,no meaningful dip today,opportunity,R:R 1.33 below 1.5 floor,Hold,Low,48.8,0.3,-21.9,69.09,,235.85,219.7,257.39,244.15652,1.33,False,15.0,3537.75,Sell 2026-08-07 $238 call ~$2.58 (199% ann.),Sell 2026-08-07 $235 put ~$3.03 (235% ann.)
RXT,"Rackspace Technology, Inc.",58.0,F,-1.5,-2.6,0.556,8.83,9,-17.7,-24.1,Technology,strong,down -5.0% today; uptrend intact (above EMA200); historically bounced 56% of 9 similar dips (avg +8.8%),opportunity,earnings in 5d; high short interest (23%); trades above analyst target; small cap (thinner liquidity); high beta (3.1); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Medium,52.0,-5.0,-25.6,2.7,,4.89,4.04,6.03,4.76667,1.34,False,294.0,1437.66,Sell 2026-08-07 $5 call ~$0.20 (746% ann.),Sell 2026-08-07 $4 put ~$0.10 (406% ann.)
LESL,"Leslie's, Inc.",57.2,D,46.4,116.0,0.4,-9.42,20,-29.2,-22.9,Consumer Cyclical,,"down -5.3% with upside signals, but history is against it (bounced only 40% of 20 dips)",opportunity,high short interest (25%); small cap (thinner liquidity); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Low,29.7,-5.3,-82.5,1.22,,1.25,0.25,2.59,2.7,1.34,False,250.0,312.5,Sell 2026-08-21 $2 call ~$0.23 (411% ann.),Sell 2026-08-21 $1 put ~$0.25 (570% ann.)
TDOC,"Teladoc Health, Inc.",56.3,D,8.2,14.0,0.0,-7.14,2,-12.7,-19.2,Healthcare,,no meaningful dip today,opportunity,high short interest (16%); small cap (thinner liquidity); high beta (2.1); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,34.5,1.8,-24.7,2.49,,6.83,6.01,7.92,7.78947,1.33,False,304.0,2076.32,Sell 2026-08-07 $7 call ~$0.08 (227% ann.),Sell 2026-08-07 $6 put ~$0.04 (98% ann.)
SEDG,"SolarEdge Technologies, Inc.",56.0,C,9.4,23.4,0.364,-2.7,11,-18.1,-24.4,Technology,,"down -24.8% with upside signals, but history is against it (bounced only 36% of 11 dips)",opportunity,high short interest (20%); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,36.4,-24.8,-30.0,1.28,,36.67,29.24,46.56,45.25,1.33,False,33.0,1210.11,Sell 2026-08-07 $38 call ~$1.11 (555% ann.),Sell 2026-08-07 $36 put ~$0.94 (472% ann.)
VATE,INNOVATE Corp.,55.7,D,,,0.636,11.19,11,-42.7,-44.5,Industrials,,"down -3.5% but no upside signal (below EMA200, <10% target upside)",opportunity,earnings in 1d; small cap (thinner liquidity); high beta (2.4); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,High,30.1,-3.5,-34.1,1.34,,7.53,5.94,9.65,,1.33,False,157.0,1182.21,,
LBRT,Liberty Energy Inc.,55.4,D,33.1,55.5,0.5,0.52,2,-48.8,-39.4,Energy,moderate,down -3.3% today; 56% upside to target; limited dip history,opportunity,high short interest (13%); negative free cash flow; golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,37.7,-3.3,-21.6,4.2,,19.17,16.85,22.26,29.80769,1.33,False,107.0,2051.19,Sell 2026-08-21 $20 call ~$0.75 (89% ann.),Sell 2026-08-21 $19 put ~$0.95 (114% ann.)
LEGN,Legend Biotech Corporation,54.4,D,66.3,168.9,0.5,0.2,4,-38.0,-44.5,Healthcare,,no meaningful dip today,opportunity,earnings in 5d; high short interest (17%); negative free cash flow; golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,29.6,1.3,-30.5,1.14,,19.38,17.49,21.89,52.1,1.33,False,132.0,2558.16,Sell 2026-08-21 $20 call ~$0.80 (94% ann.),Sell 2026-08-21 $18 put ~$0.22 (29% ann.)
RBLX,Roblox Corporation,53.6,F,16.3,43.5,0.5,1.21,4,-21.6,-10.5,Communication Services,moderate,down -3.4% today; 44% upside to target; bounce history mixed (50% of 4),opportunity,near 52-week low (support test / falling knife); high leverage (D/E 1423%); R:R 1.33 below 1.5 floor,Hold,Low,28.6,-3.4,-35.1,5.69,,35.75,30.51,42.73,51.31514,1.33,False,47.0,1680.25,Sell 2026-08-07 $36 call ~$0.85 (434% ann.),Sell 2026-08-07 $36 put ~$0.68 (350% ann.)
REAX,"The Real Brokerage, Inc.",52.1,C,80.8,202.1,0.25,-4.83,4,-23.3,-19.3,Real Estate,,"down -2.0% with upside signals, but history is against it (bounced only 25% of 4 dips)",opportunity,earnings in 0d; near 52-week low (support test / falling knife); small cap (thinner liquidity); strong-buy consensus; R:R 1.32 below 1.5 floor,Hold,Low,42.9,-2.0,-22.5,2.08,,1.71,1.52,1.96,5.15,1.32,False,1315.0,2248.65,Sell 2026-08-21 $2 call ~$0.05 (67% ann.),Sell 2026-08-21 $2 put ~$0.05 (76% ann.)
AESI,Atlas Energy Solutions Inc.,52.0,F,29.2,81.9,0.0,-4.4,3,-48.8,-39.4,Energy,,no meaningful dip today,opportunity,high short interest (26%); negative free cash flow; small cap (thinner liquidity); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Low,30.5,-0.6,-24.1,1.07,,10.86,9.49,12.69,19.75,1.34,False,182.0,1976.52,Sell 2026-08-21 $12 call ~$0.15 (32% ann.),Sell 2026-08-21 $10 put ~$0.47 (108% ann.)
ANGI,Angi Inc.,51.7,C,42.4,106.0,0.167,-2.58,6,-27.0,-15.8,Communication Services,,"down -25.0% with upside signals, but history is against it (bounced only 17% of 6 dips)",opportunity,high short interest (11%); near 52-week low (support test / falling knife); small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Low,35.8,-25.0,-23.9,1.02,,4.66,3.9,5.67,9.6,1.33,False,328.0,1528.48,Sell 2026-08-21 $5 call ~$0.20 (98% ann.),Sell 2026-08-21 $2 put ~$0.03 (23% ann.)
HTZ,"Hertz Global Holdings, Inc",51.1,F,29.5,84.4,0.455,-0.58,11,-82.0,-83.8,Industrials,,no meaningful dip today,opportunity,earnings in 0d; high short interest (74%); near 52-week low (support test / falling knife); negative free cash flow; high beta (2.3); R:R 1.36 below 1.5 floor,Hold,Low,25.4,-0.3,-23.6,8.7,,1.5,1.22,1.88,2.775,1.36,False,892.0,1338.0,Sell 2026-08-07 $2 call ~$0.04 (424% ann.),Sell 2026-08-07 $2 put ~$0.12 (1521% ann.)
GLXY,Galaxy Digital Inc.,51.1,D,43.3,113.8,0.333,0.71,3,-43.8,-49.8,Financial Services,,"down -13.9% with upside signals, but history is against it (bounced only 33% of 3 dips)",opportunity,high short interest (16%); high beta (3.7); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,36.8,-13.9,-23.3,58.71,,19.06,15.67,23.58,40.75,1.33,False,73.0,1391.38,Sell 2026-08-07 $20 call ~$0.56 (541% ann.),Sell 2026-08-07 $19 put ~$0.60 (581% ann.)
ALIT,"Alight, Inc.",49.5,D,79.9,207.3,0.5,-2.56,6,-30.3,-36.6,Technology,,"down -16.6% with upside signals, but history is against it (bounced only 50% of 6 dips)",opportunity,small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Low,39.5,-16.6,-28.9,2.25,,14.32,11.12,18.59,44.0,1.33,False,78.0,1116.96,Sell 2026-08-21 $15 call ~$1.35 (215% ann.),Sell 2026-08-21 $14 put ~$1.55 (253% ann.)
OPTU,"Optimum Communications, Inc.",48.5,D,18.0,45.7,0.429,-2.09,7,-34.7,-23.5,Communication Services,,"down -6.7% with upside signals, but history is against it (bounced only 43% of 7 dips)",opportunity,earnings in 0d; high short interest (21%); small cap (thinner liquidity); R:R 1.28 below 1.5 floor,Hold,Low,41.2,-6.7,-39.5,8.5,,0.82,0.64,1.05,1.18889,1.28,False,1388.0,1138.16,Sell 2026-08-21 $1 call ~$0.08 (210% ann.),Sell 2026-08-21 $0 put ~$0.03 (114% ann.)
ADV,Advantage Solutions Inc.,47.9,D,15.6,39.8,0.364,-4.29,11,-30.5,-19.4,Communication Services,,"down -27.2% with upside signals, but history is against it (bounced only 36% of 11 dips)",opportunity,high short interest (10%); high leverage (D/E 324%); small cap (thinner liquidity); high beta (2.1); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,36.7,-27.2,-22.9,3.59,,30.39,24.83,37.81,42.5,1.33,False,44.0,1337.16,,
PSNY,Polestar Automotive Holding UK ,44.9,F,13.5,25.8,0.778,6.86,18,-42.1,-35.8,Consumer Cyclical,strong,down -4.9% today; 26% upside to target; historically bounced 78% of 18 similar dips (avg +6.9%),opportunity,negative free cash flow; R:R 1.33 below 1.5 floor,Reduce,Medium,36.5,-4.9,-26.5,3.06,,13.91,12.16,16.24,17.5,1.33,False,142.0,1975.22,Sell 2026-08-21 $14 call ~$1.18 (193% ann.),Sell 2026-08-21 $13 put ~$0.70 (123% ann.)
OPENW,Opendoor Technologies Inc.,44.2,F,,,0.75,7.65,4,-65.3,,,,"down -31.0% but no upside signal (below EMA200, <10% target upside)",opportunity,near 52-week low (support test / falling knife); negative free cash flow; R:R 1.40 below 1.5 floor,Reduce,Medium,37.8,-31.0,-32.9,3.25,,0.28,0.18,0.42,,1.4,False,2499.0,699.72,,
OPENZ,Opendoor Technologies Inc.,40.4,F,,,0.667,11.63,3,-62.6,,,,"down -18.5% but no upside signal (below EMA200, <10% target upside)",opportunity,near 52-week low (support test / falling knife); negative free cash flow; R:R 1.40 below 1.5 floor,Reduce,Medium,37.2,-18.5,-34.1,3.25,,0.15,0.1,0.22,,1.4,False,5000.0,750.0,,
OPENL,Opendoor Technologies Inc.,40.4,F,,,0.4,11.81,5,-60.1,,,,"down -19.0% but no upside signal (below EMA200, <10% target upside)",opportunity,near 52-week low (support test / falling knife); negative free cash flow; R:R 1.33 below 1.5 floor,Reduce,Low,38.9,-19.0,-28.2,3.25,,0.17,0.11,0.25,,1.33,False,4166.0,708.22,,
