ticker,company,score,quality_grade,expected_gain_%,analyst_upside_%,hist_win_rate,hist_avg_return_%,hist_trades,rs_vs_spy,rs_vs_sector,sector,csp_signal,csp_reason,profile,risk_flags,action,confidence,rsi,day_%,month_%,revenue_$B,institutional_%,entry,stop_loss,target1,target2,risk_reward,rr_pass,suggested_shares,position_value,covered_call,cash_secured_put
VSH,"Vishay Intertechnology, Inc.",63.8,C,-0.8,-2.1,0.333,-3.22,3,-1.6,-6.1,Technology,,no meaningful dip today,opportunity,earnings in 1d; high short interest (12%); trades above analyst target; negative free cash flow; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Low,38.3,1.5,-24.8,3.19,,34.72,28.7,42.74,34.0,1.33,False,41.0,1423.52,Sell 2026-08-21 $35 call ~$3.95 (231% ann.),Sell 2026-08-21 $30 put ~$1.70 (115% ann.)
TREE,"LendingTree, Inc.",63.4,A,43.3,72.1,0.0,-10.08,2,-23.2,-28.2,Financial Services,,no meaningful dip today,opportunity,high short interest (13%); near 52-week low (support test / falling knife); small cap (thinner liquidity); high beta (2.0); strong-buy consensus; R:R 1.33 below 1.5 floor,Accumulate,Medium,29.4,2.1,-29.1,1.27,,32.54,28.56,37.84,56.0,1.33,False,62.0,2017.48,Sell 2026-08-21 $35 call ~$0.85 (53% ann.),Sell 2026-08-21 $30 put ~$0.68 (46% ann.)
MRNA,"Moderna, Inc.",62.9,C,-4.8,-11.9,0.4,-2.83,5,10.0,3.2,Healthcare,,no meaningful dip today,opportunity,high short interest (16%); trades above analyst target; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Low,43.3,2.5,-31.3,2.23,,56.18,50.28,64.05,49.47368,1.33,False,42.0,2359.56,Sell 2026-08-07 $57 call ~$2.06 (335% ann.),Sell 2026-08-07 $56 put ~$2.11 (344% ann.)
ADTN,"ADTRAN Holdings, Inc.",62.6,C,68.1,113.5,0.5,5.26,2,-50.0,-54.6,Technology,,no meaningful dip today,opportunity,earnings in 0d; high short interest (18%); small cap (thinner liquidity); golden-cross regime; R:R 1.34 below 1.5 floor,Accumulate,Medium,26.3,1.8,-32.8,1.12,,8.66,7.46,10.27,18.5,1.34,False,208.0,1801.28,Sell 2026-08-21 $9 call ~$0.65 (152% ann.),Sell 2026-08-21 $8 put ~$0.60 (152% ann.)
AMKR,"Amkor Technology, Inc.",60.0,B,32.3,53.9,1.0,3.08,2,-40.2,-44.8,Technology,,no meaningful dip today,opportunity,high short interest (14%); negative free cash flow; high beta (2.2); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,35.9,0.5,-28.3,7.46,,50.1,40.88,62.39,77.11111,1.33,False,27.0,1352.7,Sell 2026-08-07 $51 call ~$2.10 (382% ann.),Sell 2026-08-07 $50 put ~$2.35 (429% ann.)
RXT,"Rackspace Technology, Inc.",59.9,F,4.8,8.5,0.5,8.82,10,93.7,89.2,Technology,,no meaningful dip today,opportunity,earnings in 7d; high short interest (23%); small cap (thinner liquidity); high beta (3.0); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Medium,48.2,9.3,-29.7,2.7,,4.51,3.64,5.68,4.9,1.34,False,287.0,1294.37,Sell 2026-08-07 $5 call ~$0.17 (354% ann.),Sell 2026-08-07 $4 put ~$0.32 (659% ann.)
IBM,International Business Machines,59.8,B,2.9,7.3,1.0,9.13,2,-3.7,-8.2,Technology,,no meaningful dip today,opportunity,R:R 1.33 below 1.5 floor,Hold,Low,43.8,1.7,-24.1,69.09,,227.48,210.56,250.04,244.15652,1.33,False,14.0,3184.72,Sell 2026-08-07 $228 call ~$4.47 (180% ann.),Sell 2026-08-07 $225 put ~$3.38 (137% ann.)
FPS,"Forgent Power Solutions, Inc.",58.6,C,42.7,71.1,0.0,-14.98,1,-23.2,-23.2,Industrials,,no meaningful dip today,opportunity,high short interest (23%); strong-buy consensus; R:R 1.33 below 1.5 floor,Hold,Medium,38.0,5.2,-26.3,1.2,,35.0,29.71,42.05,59.9,1.33,False,47.0,1645.0,Sell 2026-08-21 $35 call ~$3.15 (182% ann.),Sell 2026-08-21 $35 put ~$2.90 (168% ann.)
EVH,"Evolent Health, Inc",57.7,D,32.3,80.7,0.429,-5.2,7,-21.0,-27.7,Healthcare,,no meaningful dip today,opportunity,earnings in 2d; high short interest (13%); small cap (thinner liquidity); golden-cross regime; R:R 1.36 below 1.5 floor,Hold,Low,27.2,4.4,-43.8,1.89,,3.22,2.63,4.02,5.82692,1.36,False,423.0,1362.06,Sell 2026-08-21 $5 call ~$0.03 (16% ann.),Sell 2026-08-21 $2 put ~$0.10 (81% ann.)
STUB,"StubHub Holdings, Inc.",57.6,C,31.1,51.8,0.5,-6.26,2,10.7,20.3,Communication Services,,no meaningful dip today,opportunity,high short interest (11%); R:R 1.34 below 1.5 floor,Hold,Medium,38.7,4.4,-35.6,1.79,,8.81,7.93,9.99,13.375,1.34,False,284.0,2502.04,Sell 2026-08-07 $9 call ~$0.20 (207% ann.),Sell 2026-08-07 $8 put ~$0.15 (161% ann.)
SPCX,Space Exploration Technologies ,57.0,C,45.4,113.4,0.0,0.0,0,,,,,no meaningful dip today,opportunity,earnings in 1d; near 52-week low (support test / falling knife); R:R 1.33 below 1.5 floor,Hold,Low,57.6,2.4,-30.8,19.3,,110.93,95.06,132.11,236.7143,1.33,False,15.0,1663.95,Sell 2026-08-07 $111 call ~$8.95 (736% ann.),Sell 2026-08-07 $110 put ~$8.80 (730% ann.)
TDOC,"Teladoc Health, Inc.",56.7,D,9.6,16.5,0.0,-7.14,2,-7.2,-13.9,Healthcare,,no meaningful dip today,opportunity,high short interest (16%); small cap (thinner liquidity); high beta (2.1); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Medium,32.2,-0.7,-28.3,2.49,,6.66,5.8,7.81,7.76316,1.34,False,290.0,1931.4,Sell 2026-08-07 $7 call ~$0.07 (96% ann.),Sell 2026-08-07 $6 put ~$0.10 (147% ann.)
LEGN,Legend Biotech Corporation,56.4,D,103.2,175.1,0.5,0.2,4,-39.8,-46.5,Healthcare,,no meaningful dip today,opportunity,earnings in 7d; high short interest (17%); negative free cash flow; golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,26.5,2.1,-32.5,1.14,,18.94,16.89,21.67,52.1,1.33,False,121.0,2291.74,Sell 2026-08-21 $20 call ~$0.68 (72% ann.),Sell 2026-08-21 $18 put ~$0.38 (43% ann.)
GRABW,Grab Holdings Limited Warrant,55.8,A,,,0.25,-6.67,12,-71.1,,,,no meaningful dip today,opportunity,,Hold,Low,35.9,0.9,-43.4,3.55,,0.02,0.02,0.03,,,False,,,,
VATE,INNOVATE Corp.,55.7,D,,,0.583,9.78,12,-44.0,-44.1,Industrials,,"down -6.5% but no upside signal (below EMA200, <10% target upside)",opportunity,small cap (thinner liquidity); high beta (2.4); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Medium,27.3,-6.5,-48.8,1.34,,7.59,5.95,9.78,,1.34,False,152.0,1153.68,,
LESL,"Leslie's, Inc.",55.5,D,65.9,164.7,0.4,-9.42,20,-38.1,-32.6,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (25%); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,26.0,7.3,-86.1,1.22,,1.02,-0.09,2.5,2.7,1.33,False,225.0,229.5,Sell 2026-08-21 $2 call ~$0.35 (696% ann.),Sell 2026-08-21 $1 put ~$0.30 (608% ann.)
MNRO,"Monro, Inc.",55.3,D,62.7,74.6,1.0,2.44,3,-33.1,-27.6,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (37%); near 52-week low (support test / falling knife); small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,High,28.1,2.9,-26.8,1.14,,12.6,11.18,14.49,22.0,1.33,False,176.0,2217.6,Sell 2026-08-21 $15 call ~$0.15 (24% ann.),Sell 2026-08-21 $12 put ~$0.50 (81% ann.)
INIO,INNIO N.V.,54.4,D,23.4,58.9,0.0,0.0,0,,,,,no meaningful dip today,opportunity,high leverage (D/E 1347%); R:R 1.33 below 1.5 floor,Hold,Low,35.4,-0.2,-32.7,3.09,,24.36,19.78,30.47,38.7,1.33,False,54.0,1315.44,Sell 2026-08-21 $25 call ~$2.10 (175% ann.),Sell 2026-08-21 $22 put ~$1.18 (106% ann.)
RBLX,Roblox Corporation,53.2,F,18.7,50.1,0.5,1.21,4,-19.8,-10.3,Communication Services,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); high leverage (D/E 1423%); R:R 1.33 below 1.5 floor,Hold,Low,30.6,4.9,-34.5,5.69,,37.35,31.76,44.8,56.06061,1.33,False,44.0,1643.4,Sell 2026-08-07 $38 call ~$1.23 (299% ann.),Sell 2026-08-07 $37 put ~$1.11 (275% ann.)
HTZ,"Hertz Global Holdings, Inc",51.1,F,29.1,83.2,0.455,-0.58,11,-81.8,-81.8,Industrials,,"down -4.4% with upside signals, but history is against it (bounced only 46% of 11 dips)",opportunity,earnings in 2d; high short interest (74%); near 52-week low (support test / falling knife); negative free cash flow; high beta (2.2); R:R 1.37 below 1.5 floor,Hold,Low,25.6,-4.4,-26.1,8.7,,1.51,1.21,1.92,2.775,1.37,False,833.0,1257.83,Sell 2026-08-07 $2 call ~$0.04 (211% ann.),Sell 2026-08-07 $2 put ~$0.14 (821% ann.)
OI,"O-I Glass, Inc.",51.0,D,13.9,36.5,0.5,3.57,2,-25.0,-19.5,Consumer Cyclical,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); high leverage (D/E 925%); small cap (thinner liquidity); R:R 1.35 below 1.5 floor,Hold,Low,31.8,1.9,-27.4,6.36,,7.28,6.48,8.36,9.94444,1.35,False,312.0,2271.36,Sell 2026-08-21 $8 call ~$0.15 (42% ann.),Sell 2026-08-21 $7 put ~$0.22 (65% ann.)
REAX,"The Real Brokerage, Inc.",50.4,C,85.6,214.0,0.25,-4.83,4,-26.7,-24.1,Real Estate,,no meaningful dip today,opportunity,earnings in 2d; near 52-week low (support test / falling knife); small cap (thinner liquidity); R:R 1.37 below 1.5 floor,Hold,Low,38.0,2.5,-25.5,2.08,,1.64,1.45,1.9,5.15,1.37,False,1315.0,2156.6,Sell 2026-08-21 $2 call ~$0.07 (93% ann.),Sell 2026-08-21 $2 put ~$0.05 (68% ann.)
OPTU,"Optimum Communications, Inc.",47.9,D,17.6,44.4,0.429,-2.09,7,-45.5,-36.0,Communication Services,,no meaningful dip today,opportunity,earnings in 2d; high short interest (21%); small cap (thinner liquidity); R:R 1.39 below 1.5 floor,Hold,Low,40.8,8.0,-33.1,8.5,,0.82,0.64,1.07,1.18889,1.39,False,1388.0,1138.16,Sell 2026-08-21 $1 call ~$0.08 (185% ann.),Sell 2026-08-21 $0 put ~$0.03 (101% ann.)
OPENZ,Opendoor Technologies Inc.,45.9,D,,,0.667,11.63,3,-61.4,,,,no meaningful dip today,opportunity,high beta (3.6); R:R 1.20 below 1.5 floor,Hold,Medium,38.6,4.7,-34.3,3.94,,0.17,0.12,0.23,,1.2,False,4999.0,849.83,,
OPENL,Opendoor Technologies Inc.,45.9,D,,,0.4,11.81,5,-55.7,,,,no meaningful dip today,opportunity,high beta (3.6); R:R 1.14 below 1.5 floor,Hold,Low,43.4,9.4,-27.0,3.94,,0.2,0.13,0.28,,1.14,False,3571.0,714.2,,
PSNY,Polestar Automotive Holding UK ,43.5,F,9.2,17.5,0.778,6.86,18,-28.6,-23.0,Consumer Cyclical,,no meaningful dip today,opportunity,negative free cash flow; R:R 1.34 below 1.5 floor,Reduce,Medium,42.1,3.4,-26.9,3.06,,14.89,13.05,17.35,17.5,1.34,False,135.0,2010.15,Sell 2026-08-21 $15 call ~$2.05 (279% ann.),Sell 2026-08-21 $14 put ~$1.20 (174% ann.)
