ticker,company,score,quality_grade,expected_gain_%,analyst_upside_%,hist_win_rate,hist_avg_return_%,hist_trades,rs_vs_spy,rs_vs_sector,sector,csp_signal,csp_reason,profile,risk_flags,action,confidence,rsi,day_%,month_%,revenue_$B,institutional_%,entry,stop_loss,target1,target2,risk_reward,rr_pass,suggested_shares,position_value,covered_call,cash_secured_put
GIL,"Gildan Activewear, Inc.",61.6,C,60.1,100.2,0.0,0.0,0,-25.1,-16.7,Consumer Cyclical,moderate,down -11.3% today; 100% upside to target; limited dip history,opportunity,near 52-week low (support test); negative free cash flow,Accumulate,Medium,20.9,-11.3,-25.0,4.74,,40.95,38.12,44.72,82.0,14.51,True,88,3603.6,Sell 2026-10-16 $48 call ~$0.33 (13% ann.),Sell 2026-10-16 $40 put ~$1.45 (60% ann.)
AXON,"Axon Enterprise, Inc.",61.2,A,48.9,57.5,0.667,1.89,3,-17.2,-6.6,Industrials,,no meaningful dip today,opportunity,golden-cross regime,Accumulate,High,35.8,-0.8,-27.1,3.22,,447.02,408.04,498.98,704.1053,6.6,True,6,2682.12,Sell 2026-09-25 $448 call ~$4.17 (341% ann.),Sell 2026-09-25 $445 put ~$6.05 (496% ann.)
HUBG,"Hub Group, Inc.",61.2,C,19.4,32.4,0.0,-7.1,1,-35.6,-25.0,Industrials,moderate,down -3.6% today; 32% upside to target; limited dip history,opportunity,near 52-week low (support test); small cap (thinner liquidity),Accumulate,Medium,21.4,-3.6,-22.5,3.73,,30.28,27.8,33.59,40.08333,3.95,True,100,3028.0,Sell 2026-10-16 $35 call ~$0.95 (52% ann.),Sell 2026-10-16 $30 put ~$1.47 (82% ann.)
TTAN,"ServiceTitan, Inc.",60.0,B,55.3,65.1,0.75,2.81,4,-20.6,-22.0,Technology,strong,down -4.2% today; 65% upside to target; historically bounced 75% of 4 similar dips (avg +2.8%),opportunity,high short interest (13%); strong-buy consensus; golden-cross regime,Accumulate,High,35.4,-4.2,-35.7,1.06,,59.09,51.84,68.75,97.53333,5.3,True,34,2009.06,Sell 2026-10-16 $60 call ~$3.20 (90% ann.),Sell 2026-10-16 $55 put ~$1.50 (45% ann.)
COO,"The Cooper Companies, Inc.",59.6,A,11.9,19.8,0.0,0.0,0,-27.3,-33.9,Healthcare,,no meaningful dip today,opportunity,near 52-week low (support test),Hold,Medium,30.1,-1.4,-24.3,4.24,,55.28,51.89,59.81,66.21429,3.23,True,73,4035.44,Sell 2026-10-16 $60 call ~$0.35 (11% ann.),Sell 2026-10-16 $55 put ~$1.38 (41% ann.)
PRKS,United Parks & Resorts Inc.,58.4,C,27.4,45.6,0.0,-13.57,1,-35.1,-26.7,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (35%); small cap (thinner liquidity); golden-cross regime,Hold,Medium,19.3,-1.0,-25.7,1.65,,32.48,30.15,35.59,47.3,6.36,True,107,3475.36,Sell 2026-10-16 $35 call ~$1.40 (72% ann.),Sell 2026-10-16 $30 put ~$nan (nan% ann.)
REAX,Real REMAX Group Inc.,58.0,C,39.7,99.3,0.25,-4.83,4,-25.0,-14.9,Real Estate,,no meaningful dip today,opportunity,near 52-week low (support test); small cap (thinner liquidity); strong-buy consensus,Hold,Low,34.7,-0.9,-47.2,2.24,,15.0,12.26,18.66,29.9,5.44,True,91,1365.0,Sell 2026-10-16 $15 call ~$0.93 (102% ann.),Sell 2026-10-16 $15 put ~$1.45 (160% ann.)
OXM,"Oxford Industries, Inc.",58.0,D,25.2,29.7,0.75,5.2,4,-27.8,-19.4,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (32%); near 52-week low (support test); small cap (thinner liquidity),Hold,High,21.2,-0.5,-28.8,1.47,,26.22,23.83,29.4,34.0,3.26,True,104,2726.88,Sell 2026-10-16 $30 call ~$1.20 (76% ann.),Sell 2026-10-16 $25 put ~$1.00 (66% ann.)
ENOV,Enovis Corporation,57.4,D,69.2,115.4,0.0,-9.11,1,-23.9,-30.5,Healthcare,moderate,down -2.4% today; 115% upside to target; limited dip history,opportunity,high short interest (19%); near 52-week low (support test); small cap (thinner liquidity); golden-cross regime,Hold,Medium,33.7,-2.4,-30.4,2.3,,17.8,15.96,20.25,38.33333,11.16,True,135,2403.0,Sell 2026-10-16 $20 call ~$0.57 (54% ann.),Sell 2026-10-16 $18 put ~$1.52 (145% ann.)
TRUP,"Trupanion, Inc.",57.4,B,31.0,51.6,0.5,22.3,2,-16.0,-13.6,Financial Services,,no meaningful dip today,opportunity,high short interest (11%); near 52-week low (support test); small cap (thinner liquidity),Hold,Medium,28.9,-1.3,-29.1,1.52,,22.59,20.8,24.97,34.25,6.51,True,139,3140.01,Sell 2026-10-16 $25 call ~$0.35 (26% ann.),Sell 2026-10-16 $22 put ~$0.95 (70% ann.)
AMR,"Alpha Metallurgical Resources, ",57.3,D,6.7,7.9,0.667,1.47,3,-3.2,4.0,Basic Materials,,"down -7.5% but no upside signal (below EMA200, <10% target upside)",opportunity,high short interest (15%); R:R 0.78 below 1.5 floor,Hold,High,34.5,-7.5,-22.6,2.07,,166.85,149.93,189.41,180.0,0.78,False,14,2335.9,Sell 2026-10-16 $170 call ~$8.00 (80% ann.),Sell 2026-10-16 $165 put ~$7.50 (75% ann.)
CHTR,"Charter Communications, Inc.",55.1,C,21.4,53.6,0.333,-8.46,3,-24.9,-27.5,Communication Services,,no meaningful dip today,opportunity,high short interest (34%); near 52-week low (support test); high leverage (D/E 442%),Hold,Low,31.3,0.0,-24.8,54.4,,116.64,106.21,130.54,179.10526,5.99,True,23,2682.72,Sell 2026-09-25 $118 call ~$1.02 (321% ann.),Sell 2026-09-25 $115 put ~$1.05 (333% ann.)
CAR,"Avis Budget Group, Inc.",53.8,D,14.0,23.4,0.6,4.7,5,-37.6,-27.0,Industrials,,no meaningful dip today,opportunity,high short interest (49%); high beta (1.9),Hold,Medium,21.7,-1.4,-28.2,11.71,,104.15,95.13,116.17,128.57143,2.71,True,27,2812.05,Sell 2026-09-25 $105 call ~$1.12 (394% ann.),Sell 2026-09-25 $103 put ~$1.38 (487% ann.)
PCG,Pacific Gas & Electric Co.,53.3,D,22.7,56.7,0.0,-0.9,1,-31.8,-14.5,Utilities,,no meaningful dip today,opportunity,near 52-week low (support test); negative free cash flow,Hold,Low,27.6,-1.2,-32.7,25.84,,12.27,11.32,13.53,19.21875,7.31,True,263,3227.01,Sell 2026-09-25 $12 call ~$0.04 (134% ann.),Sell 2026-09-25 $12 put ~$0.01 (46% ann.)
QDEL,QuidelOrtho Corporation,52.4,D,22.7,37.8,0.6,3.16,10,-46.3,-52.9,Healthcare,,no meaningful dip today,opportunity,high short interest (28%); near 52-week low (support test); small cap (thinner liquidity),Hold,Medium,32.7,2.9,-29.3,2.67,,10.65,9.42,12.28,14.66667,3.27,True,203,2161.95,Sell 2026-10-16 $12 call ~$0.30 (47% ann.),Sell 2026-10-16 $10 put ~$0.98 (162% ann.)
CAVA,"CAVA Group, Inc.",51.1,D,22.6,56.4,0.25,-6.64,4,-39.8,-31.4,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (12%); negative free cash flow,Hold,Low,35.8,0.1,-23.3,1.37,,53.13,49.32,58.21,83.12,7.87,True,65,3453.45,Sell 2026-09-25 $54 call ~$0.35 (244% ann.),Sell 2026-09-25 $53 put ~$0.71 (492% ann.)
SHAK,"Shake Shack, Inc.",49.9,D,16.6,41.5,0.5,1.37,4,-0.3,8.2,Consumer Cyclical,moderate,down -2.1% today; 42% upside to target; bounce history mixed (50% of 4),opportunity,high short interest (11%); negative free cash flow,Hold,Low,35.5,-2.1,-22.7,1.55,,57.23,53.13,62.69,81.0,5.8,True,60,3433.8,Sell 2026-09-25 $58 call ~$1.40 (893% ann.),Sell 2026-09-25 $57 put ~$0.82 (528% ann.)
TNDM,"Tandem Diabetes Care, Inc.",48.9,F,30.2,86.8,0.4,5.98,5,-7.7,-14.3,Healthcare,,"down -6.2% with upside signals, but history is against it (bounced only 40% of 5 dips)",opportunity,high short interest (23%); high leverage (D/E 567%); negative free cash flow; small cap (thinner liquidity),Hold,Low,30.3,-6.2,-28.8,1.04,,15.36,13.61,17.7,28.7,7.62,True,142,2181.12,Sell 2026-10-16 $16 call ~$0.72 (78% ann.),Sell 2026-10-16 $15 put ~$0.70 (77% ann.)
CSIQ,Canadian Solar Inc.,47.0,F,23.1,66.4,0.333,2.25,6,-32.1,-33.6,Technology,,"down -5.4% with upside signals, but history is against it (bounced only 33% of 6 dips)",opportunity,high short interest (33%); near 52-week low (support test); negative free cash flow; small cap (thinner liquidity),Hold,Low,31.8,-5.4,-24.9,4.99,,10.73,9.54,12.3,17.84583,5.98,True,210,2253.3,Sell 2026-09-25 $11 call ~$0.12 (425% ann.),Sell 2026-09-25 $10 put ~$0.07 (261% ann.)
FUN,Six Flags Entertainment Corpora,46.4,F,23.6,67.1,0.333,-4.56,6,-46.6,-38.1,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (23%); near 52-week low (support test); high leverage (D/E 1455%); small cap (thinner liquidity),Hold,Low,32.3,-0.4,-23.2,3.06,,12.39,11.28,13.85,20.69231,7.48,True,225,2787.75,Sell 2026-10-16 $12 call ~$0.75 (100% ann.),Sell 2026-10-16 $10 put ~$0.12 (21% ann.)
DFH,"Dream Finders Homes, Inc.",43.9,F,,,0.25,-2.33,4,-40.5,-32.1,Consumer Cyclical,,"down -4.0% but no upside signal (below EMA200, <10% target upside)",opportunity,high short interest (46%); near 52-week low (support test); negative free cash flow; small cap (thinner liquidity); high beta (1.9); R:R 1.33 below 1.5 floor,Reduce,Low,32.8,-4.0,-27.0,4.13,,11.17,10.09,12.61,,1.33,False,231,2580.27,Sell 2026-10-16 $12 call ~$0.17 (26% ann.),Sell 2026-10-16 $10 put ~$0.17 (29% ann.)
