ticker,company,score,quality_grade,expected_gain_%,analyst_upside_%,hist_win_rate,hist_avg_return_%,hist_trades,rs_vs_spy,rs_vs_sector,sector,csp_signal,csp_reason,profile,risk_flags,action,confidence,rsi,day_%,month_%,revenue_$B,institutional_%,entry,stop_loss,target1,target2,risk_reward,rr_pass,suggested_shares,position_value,covered_call,cash_secured_put
RSI,"Rush Street Interactive, Inc.",76.2,A,39.1,46.0,0.5,8.33,2,-15.4,-13.6,Consumer Cyclical,,no meaningful dip today,opportunity,strong-buy consensus; golden-cross regime; R:R 1.34 below 1.5 floor,Buy,High,34.2,0.4,-26.7,1.37,,24.65,22.68,27.28,36.0,1.34,False,126.0,3105.9,Sell 2026-08-21 $25 call ~$0.20 (148% ann.),Sell 2026-08-21 $22 put ~$0.38 (304% ann.)
MNST,Monster Beverage Corporation,71.4,A,3.5,5.8,0.0,0.0,0,-50.5,-46.6,Consumer Defensive,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,15.4,-0.0,-49.9,9.22,,47.36,41.51,55.16,50.13043,1.33,False,42.0,1989.12,Sell 2026-08-21 $48 call ~$0.50 (193% ann.),Sell 2026-08-21 $46 put ~$0.20 (79% ann.)
APP,Applovin Corporation,69.3,A,65.7,77.3,0.75,8.76,4,-41.4,-31.9,Communication Services,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); high beta (2.5); R:R 1.33 below 1.5 floor,Accumulate,High,29.6,0.4,-25.2,6.83,,308.34,275.96,351.52,546.5806,1.33,False,7.0,2158.38,Sell 2026-08-21 $310 call ~$4.80 (284% ann.),Sell 2026-08-21 $308 put ~$5.70 (338% ann.)
STRL,"Sterling Infrastructure, Inc.",69.0,A,29.0,72.4,0.333,5.79,3,-33.8,-37.2,Industrials,,"down -5.4% with upside signals, but history is against it (bounced only 33% of 3 dips)",opportunity,high beta (1.9); strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Low,39.6,-5.4,-27.0,3.44,,525.0,455.19,618.08,905.3333,1.33,False,3.0,1575.0,Sell 2026-08-21 $530 call ~$10.10 (351% ann.),Sell 2026-08-21 $520 put ~$13.85 (486% ann.)
ICHR,Ichor Holdings,67.0,B,46.2,54.4,0.714,4.77,7,-15.3,-16.3,Technology,strong,down -6.0% today; uptrend intact (above EMA200); 54% upside to target; historically bounced 71% of 7 similar dips (avg +4.8%),opportunity,high beta (1.9); strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,High,38.4,-6.0,-34.9,1.01,,62.1,51.47,76.28,95.85714,1.33,False,23.0,1428.3,Sell 2026-08-21 $62 call ~$2.25 (661% ann.),Sell 2026-08-21 $60 put ~$1.22 (373% ann.)
CHRW,"C.H. Robinson Worldwide, Inc.",66.2,A,22.1,36.8,1.0,1.65,1,-21.3,-24.7,Industrials,,no meaningful dip today,opportunity,golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,33.9,1.0,-29.6,17.0,,146.07,136.83,158.39,199.84,1.33,False,27.0,3943.89,Sell 2026-08-21 $150 call ~$0.60 (75% ann.),Sell 2026-08-21 $145 put ~$1.17 (148% ann.)
AAON,"AAON, Inc.",65.0,B,30.5,76.3,0.2,-9.03,5,-45.1,-48.5,Industrials,,no meaningful dip today,opportunity,negative free cash flow; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Low,31.2,-1.1,-24.3,1.93,,81.13,72.36,92.82,143.0,1.33,False,28.0,2271.64,Sell 2026-08-21 $85 call ~$0.52 (118% ann.),Sell 2026-08-21 $80 put ~$1.30 (297% ann.)
ETOR,eToro Group Ltd.,64.0,B,46.5,77.5,1.0,15.41,2,-36.7,-45.2,Financial Services,,no meaningful dip today,opportunity,golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,24.4,1.0,-25.2,11.87,,28.05,25.93,30.88,49.78571,1.33,False,117.0,3281.85,Sell 2026-08-21 $30 call ~$0.05 (33% ann.),Sell 2026-08-21 $25 put ~$0.05 (36% ann.)
TTD,"The Trade Desk, Inc.",63.5,A,-0.3,-0.7,0.429,-0.18,7,-45.1,-35.7,Communication Services,,no meaningful dip today,opportunity,high short interest (21%); near 52-week low (support test / falling knife); trades above analyst target; R:R 1.35 below 1.5 floor,Accumulate,Low,32.5,0.5,-23.3,2.99,,13.48,11.95,15.54,13.38667,1.35,False,163.0,2197.24,Sell 2026-08-21 $14 call ~$0.23 (318% ann.),Sell 2026-08-21 $13 put ~$0.08 (105% ann.)
ARKO,ARKO Corp.,63.3,C,37.4,93.5,0.333,2.61,3,-44.4,-42.7,Consumer Cyclical,,no meaningful dip today,opportunity,high leverage (D/E 409%); small cap (thinner liquidity); strong-buy consensus; golden-cross regime; R:R 1.34 below 1.5 floor,Accumulate,Low,23.9,-1.5,-43.2,6.89,,4.65,4.06,5.44,9.0,1.34,False,423.0,1966.95,Sell 2026-08-21 $5 call ~$0.17 (687% ann.),Sell 2026-08-21 $2 put ~$0.05 (365% ann.)
ALHC,"Alignment Healthcare, Inc.",62.9,A,71.5,84.1,0.667,9.51,6,-25.4,-39.5,Healthcare,,no meaningful dip today,opportunity,high short interest (11%); near 52-week low (support test / falling knife); strong-buy consensus; R:R 1.34 below 1.5 floor,Accumulate,High,30.9,-1.2,-37.0,4.58,,13.07,11.6,15.04,24.07692,1.34,False,170.0,2221.9,Sell 2026-08-21 $15 call ~$0.03 (35% ann.),Sell 2026-08-21 $12 put ~$0.15 (219% ann.)
