ticker,company,score,quality_grade,expected_gain_%,analyst_upside_%,hist_win_rate,hist_avg_return_%,hist_trades,rs_vs_spy,rs_vs_sector,sector,csp_signal,csp_reason,profile,risk_flags,action,confidence,rsi,day_%,month_%,revenue_$B,institutional_%,entry,stop_loss,target1,target2,risk_reward,rr_pass,suggested_shares,position_value,covered_call,cash_secured_put
APP,Applovin Corporation,75.2,A,59.4,69.9,0.6,5.4,5,-51.8,-47.0,Communication Services,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); high beta (2.5); R:R 1.33 below 1.5 floor,Buy,High,33.5,-0.2,-22.4,6.83,,309.8,282.26,346.53,526.3871,1.33,False,9,2788.2,Sell 2026-08-28 $310 call ~$6.55 (386% ann.),Sell 2026-08-28 $308 put ~$4.60 (273% ann.)
RBA,"RB Global, Inc.",71.9,A,30.2,50.4,0.0,0.0,0,-20.5,-21.9,Industrials,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,34.2,0.8,-25.3,4.85,,85.74,80.76,92.37,128.90909,1.33,False,50,4287.0,Sell 2026-09-18 $88 call ~$2.20 (41% ann.),Sell 2026-09-18 $85 put ~$2.15 (40% ann.)
IESC,"IES Holdings, Inc.",70.7,A,21.9,36.4,0.5,16.91,2,-54.8,-56.1,Industrials,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); high beta (1.8); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,24.4,3.0,-40.7,3.99,,322.51,254.83,412.75,440.0,1.33,False,3,967.53,Sell 2026-09-18 $325 call ~$19.05 (94% ann.),Sell 2026-09-18 $320 put ~$25.05 (124% ann.)
DVA,DaVita Inc.,70.5,B,17.3,20.4,1.0,3.57,1,-6.7,-22.1,Healthcare,,no meaningful dip today,opportunity,high short interest (12%); high leverage (D/E 1242%); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,High,35.5,2.0,-24.7,14.01,,181.43,171.74,194.35,218.42857,1.33,False,25,4535.75,Sell 2026-09-18 $185 call ~$3.95 (35% ann.),Sell 2026-09-18 $180 put ~$5.30 (47% ann.)
DKS,Dick's Sporting Goods Inc,68.5,C,55.9,93.1,0.0,0.0,0,-42.3,-36.6,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (13%); near 52-week low (support test / falling knife); negative free cash flow; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,19.4,4.1,-37.2,21.15,,129.39,113.2,150.97,249.90909,1.33,False,15,1940.85,Sell 2026-09-18 $130 call ~$5.50 (67% ann.),Sell 2026-09-18 $125 put ~$4.45 (56% ann.)
EXTR,"Extreme Networks, Inc.",68.0,B,18.8,47.1,0.0,-6.01,4,-21.4,-18.0,Technology,,no meaningful dip today,opportunity,strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Low,34.9,0.6,-21.7,1.28,,22.77,20.99,25.14,33.5,1.33,False,140,3187.8,Sell 2026-09-18 $23 call ~$0.97 (68% ann.),Sell 2026-09-18 $22 put ~$1.62 (117% ann.)
APTV,Aptiv PLC,66.7,B,26.4,44.0,1.0,8.0,1,-34.9,-29.2,Consumer Cyclical,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); R:R 1.33 below 1.5 floor,Accumulate,Medium,33.6,-0.8,-20.2,20.52,,46.26,43.42,50.04,66.61111,1.33,False,88,4070.88,Sell 2026-09-18 $48 call ~$1.50 (51% ann.),Sell 2026-09-18 $45 put ~$1.27 (45% ann.)
ALHC,"Alignment Healthcare, Inc.",65.2,A,60.2,70.8,0.667,9.51,6,3.7,-11.7,Healthcare,,no meaningful dip today,opportunity,high short interest (12%); strong-buy consensus; R:R 1.32 below 1.5 floor,Accumulate,High,41.8,3.7,-22.9,4.58,,14.1,12.79,15.83,24.07692,1.32,False,190,2679.0,Sell 2026-09-18 $15 call ~$0.42 (48% ann.),Sell 2026-09-18 $12 put ~$0.23 (29% ann.)
BROS,Dutch Bros Inc.,65.2,B,34.1,56.8,1.0,3.67,1,-15.9,-10.2,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (35%); high beta (2.3); strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,37.5,-0.4,-21.3,1.88,,50.88,47.21,55.76,79.79167,1.33,False,68,3459.84,Sell 2026-08-28 $51 call ~$0.68 (242% ann.),Sell 2026-08-28 $50 put ~$0.43 (155% ann.)
TREE,"LendingTree, Inc.",65.0,A,33.6,84.1,0.333,-5.51,3,-26.0,-37.3,Financial Services,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); small cap (thinner liquidity); high beta (2.1); R:R 1.33 below 1.5 floor,Accumulate,Low,31.7,-0.5,-22.9,1.27,,30.42,28.17,33.41,56.0,1.33,False,111,3376.62,Sell 2026-09-18 $35 call ~$0.30 (16% ann.),Sell 2026-09-18 $30 put ~$1.27 (67% ann.)
MNST,Monster Beverage Corporation,64.9,A,1.4,3.6,1.0,96.02,1,-47.2,-47.7,Consumer Defensive,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Low,42.7,-0.4,-50.3,9.22,,48.53,35.84,65.45,50.28261,1.33,False,19,922.07,Sell 2026-09-18 $49 call ~$1.05 (34% ann.),Sell 2026-09-18 $48 put ~$0.60 (20% ann.)
LZB,La-Z-Boy Incorporated,63.0,B,15.8,26.4,0.0,0.0,0,-15.0,-9.3,Consumer Cyclical,,no meaningful dip today,opportunity,small cap (thinner liquidity); golden-cross regime; R:R 1.34 below 1.5 floor,Accumulate,Medium,26.6,1.2,-20.7,2.11,,32.44,30.28,35.33,41.0,1.34,False,115,3730.6,Sell 2026-09-18 $35 call ~$0.38 (18% ann.),Sell 2026-09-18 $30 put ~$0.35 (19% ann.)
STUB,"StubHub Holdings, Inc.",62.8,C,27.0,67.4,0.667,-2.49,3,-35.4,-30.6,Communication Services,,no meaningful dip today,opportunity,high short interest (11%); R:R 1.35 below 1.5 floor,Accumulate,Low,31.0,-1.0,-20.9,1.94,,6.74,6.02,7.71,11.29167,1.35,False,347,2338.78,Sell 2026-08-28 $7 call ~$0.08 (203% ann.),Sell 2026-08-28 $6 put ~$0.05 (140% ann.)
BGSI,Boyd Group Services Inc.,62.6,C,51.5,85.8,1.0,9.76,1,-23.2,-17.5,Consumer Cyclical,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); R:R 1.33 below 1.5 floor,Accumulate,Medium,31.9,-0.6,-22.9,3.59,,85.0,79.04,92.95,157.94,1.33,False,41,3485.0,,
YOU,"Clear Secure, Inc.",62.5,A,22.3,37.2,0.0,0.0,0,-24.3,-20.9,Technology,,no meaningful dip today,opportunity,high short interest (16%); golden-cross regime; R:R 1.34 below 1.5 floor,Accumulate,Medium,36.0,0.9,-23.5,1.0,,44.69,41.07,49.53,61.33333,1.34,False,69,3083.61,Sell 2026-09-18 $45 call ~$2.20 (78% ann.),Sell 2026-09-18 $40 put ~$0.50 (20% ann.)
KLAR,Klarna Group plc,62.2,B,25.1,41.8,0.5,0.03,4,-22.9,-34.1,Financial Services,,no meaningful dip today,opportunity,high short interest (12%); R:R 1.34 below 1.5 floor,Accumulate,Medium,30.4,-0.3,-23.6,4.04,,14.22,12.75,16.19,20.165,1.34,False,170,2417.4,Sell 2026-08-28 $14 call ~$0.20 (257% ann.),Sell 2026-08-28 $14 put ~$0.15 (196% ann.)
TTD,"The Trade Desk, Inc.",62.0,A,1.0,2.5,0.286,-1.98,7,-46.0,-41.2,Communication Services,,no meaningful dip today,opportunity,high short interest (23%); near 52-week low (support test / falling knife); R:R 1.35 below 1.5 floor,Accumulate,Low,31.3,-1.4,-31.6,2.99,,13.06,11.83,14.72,13.38667,1.35,False,203,2651.18,Sell 2026-08-28 $14 call ~$0.09 (126% ann.),Sell 2026-08-28 $13 put ~$0.18 (260% ann.)
OMCL,"Omnicell, Inc.",61.9,B,63.4,74.6,1.0,7.5,4,-25.5,-40.9,Healthcare,,no meaningful dip today,opportunity,small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Accumulate,High,30.1,-0.2,-20.0,1.25,,33.14,30.86,36.18,57.85714,1.33,False,109,3612.26,Sell 2026-09-18 $35 call ~$2.40 (115% ann.),Sell 2026-09-18 $25 put ~$1.32 (84% ann.)
SAH,"Sonic Automotive, Inc.",59.8,D,15.3,26.5,0.0,0.0,0,-9.0,-3.3,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (22%); high leverage (D/E 456%); negative free cash flow; golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,39.5,1.1,-30.9,15.47,,77.88,72.6,84.9,98.54545,1.33,False,47,3660.36,Sell 2026-09-18 $105 call ~$2.40 (49% ann.),Sell 2026-09-18 $75 put ~$2.60 (55% ann.)
UAA,"Under Armour, Inc.",59.4,C,20.0,23.5,0.667,6.05,3,-8.8,-3.1,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (35%); golden-cross regime; R:R 1.32 below 1.5 floor,Hold,High,33.5,1.2,-26.6,4.93,,5.18,4.77,5.72,6.39722,1.32,False,609,3154.62,Sell 2026-09-18 $6 call ~$0.05 (15% ann.),Sell 2026-09-18 $5 put ~$0.15 (48% ann.)
AHCO,AdaptHealth Corp.,58.1,F,35.7,65.4,0.5,4.05,4,-46.6,-62.0,Healthcare,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); negative free cash flow; small cap (thinner liquidity); strong-buy consensus; R:R 1.32 below 1.5 floor,Hold,Medium,26.8,0.9,-48.8,3.36,,5.53,4.88,6.39,9.14286,1.32,False,384,2123.52,Sell 2026-09-18 $8 call ~$0.05 (14% ann.),Sell 2026-09-18 $5 put ~$0.12 (40% ann.)
CRTO,Criteo S.A.,57.8,B,11.4,19.1,1.0,4.69,1,-13.0,-8.2,Communication Services,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,38.9,-1.4,-24.6,1.86,,17.06,15.68,18.9,20.3125,1.33,False,181,3087.86,Sell 2026-09-18 $18 call ~$0.88 (81% ann.),Sell 2026-09-18 $15 put ~$1.12 (119% ann.)
AIN,Albany International Corporatio,57.8,B,3.4,5.7,1.0,15.81,2,-10.2,-4.5,Consumer Cyclical,,no meaningful dip today,opportunity,small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,30.7,0.9,-20.5,1.22,,58.66,55.12,63.38,62.0,1.33,False,70,4106.2,Sell 2026-09-18 $60 call ~$1.35 (37% ann.),Sell 2026-09-18 $55 put ~$0.60 (17% ann.)
UA,"Under Armour, Inc.",56.8,C,,,1.0,15.27,2,-8.2,-2.5,Consumer Cyclical,,no meaningful dip today,opportunity,golden-cross regime; R:R 1.28 below 1.5 floor,Hold,Medium,33.3,0.9,-27.0,4.93,,5.05,4.66,5.55,,1.28,False,641,3237.05,Sell 2026-09-18 $8 call ~$0.03 (8% ann.),Sell 2026-09-18 $5 put ~$0.20 (63% ann.)
FG,"F&G Annuities & Life, Inc.",56.7,C,9.5,15.9,0.0,0.0,0,-16.0,-27.2,Financial Services,,no meaningful dip today,opportunity,golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,30.3,1.2,-21.0,6.07,,23.31,21.74,25.4,27.0,1.33,False,159,3706.29,Sell 2026-09-18 $25 call ~$0.25 (17% ann.),Sell 2026-09-18 $22 put ~$0.57 (41% ann.)
GPI,"Group 1 Automotive, Inc.",56.1,C,24.0,40.0,0.0,0.0,0,-17.2,-11.5,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (14%); near 52-week low (support test / falling knife); R:R 1.33 below 1.5 floor,Hold,Medium,41.2,0.1,-26.0,22.15,,265.05,247.42,288.56,371.08334,1.33,False,14,3710.7,Sell 2026-09-18 $270 call ~$9.90 (59% ann.),Sell 2026-09-18 $260 put ~$9.70 (59% ann.)
REZI,"Resideo Technologies, Inc.",56.0,D,44.1,73.5,0.5,-1.92,2,-9.8,-11.1,Industrials,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); negative free cash flow; R:R 1.33 below 1.5 floor,Hold,Medium,37.5,-1.0,-20.5,7.65,,19.74,17.76,22.38,34.25,1.33,False,126,2487.24,Sell 2026-09-18 $20 call ~$0.68 (54% ann.),Sell 2026-09-18 $18 put ~$0.28 (25% ann.)
PZZA,"Papa John's International, Inc.",55.5,D,12.4,20.9,0.0,-10.18,2,-32.7,-27.0,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (23%); near 52-week low (support test / falling knife); small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Medium,29.8,-1.7,-22.5,1.97,,23.71,22.12,25.83,28.66667,1.33,False,157,3722.47,Sell 2026-09-18 $25 call ~$0.68 (45% ann.),Sell 2026-09-18 $22 put ~$0.55 (39% ann.)
HUN,Huntsman Corporation,55.4,C,12.9,21.5,0.5,2.67,2,-39.1,-42.3,Basic Materials,,no meaningful dip today,opportunity,small cap (thinner liquidity); R:R 1.32 below 1.5 floor,Hold,Medium,32.8,-1.1,-21.2,5.9,,9.43,8.75,10.33,11.45455,1.32,False,367,3460.81,Sell 2026-09-18 $10 call ~$0.28 (46% ann.),Sell 2026-09-18 $9 put ~$0.23 (40% ann.)
TRIP,"TripAdvisor, Inc.",54.7,D,22.7,38.8,0.667,3.44,6,-19.7,-14.1,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (28%); negative free cash flow; small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,32.0,-1.1,-31.5,1.83,,9.99,9.17,11.08,13.86667,1.33,False,304,3036.96,Sell 2026-08-28 $10 call ~$0.17 (320% ann.),Sell 2026-08-28 $10 put ~$0.03 (48% ann.)
AAP,Advance Auto Parts Inc.,54.0,D,5.9,14.8,0.5,2.92,2,-28.2,-22.5,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (27%); negative free cash flow; golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,31.0,0.2,-25.2,8.62,,43.72,39.06,49.94,50.21053,1.33,False,53,2317.16,Sell 2026-08-28 $44 call ~$0.83 (344% ann.),Sell 2026-08-28 $44 put ~$0.70 (294% ann.)
ALIT,"Alight, Inc.",53.9,D,67.9,176.1,0.5,-2.56,6,-25.5,-22.1,Technology,,"down -2.5% with upside signals, but history is against it (bounced only 50% of 6 dips)",opportunity,small cap (thinner liquidity); R:R 1.34 below 1.5 floor,Hold,Low,45.7,-2.5,-28.1,2.23,,14.58,12.64,17.17,40.25,1.34,False,128,1866.24,Sell 2026-09-18 $15 call ~$1.45 (158% ann.),Sell 2026-09-18 $14 put ~$1.18 (133% ann.)
TDAY,"USA TODAY Co., Inc.",53.5,F,12.4,33.9,0.333,-1.66,3,-22.7,-17.9,Communication Services,,no meaningful dip today,opportunity,high short interest (15%); high leverage (D/E 726%); small cap (thinner liquidity); golden-cross regime; R:R 1.36 below 1.5 floor,Hold,Low,30.0,0.1,-26.3,2.23,,6.49,5.93,7.25,8.7,1.36,False,446,2894.54,Sell 2026-09-18 $7 call ~$0.15 (37% ann.),
MATW,Matthews International Corporat,53.3,D,18.1,45.8,0.0,0.0,0,-20.1,-21.4,Industrials,,no meaningful dip today,opportunity,high short interest (16%); near 52-week low (support test / falling knife); small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Low,27.4,-0.0,-23.5,1.11,,21.5,20.04,23.44,31.33333,1.33,False,171,3676.5,Sell 2026-09-18 $22 call ~$4.28 (316% ann.),
XRAY,DENTSPLY SIRONA Inc.,53.1,C,9.8,24.5,1.0,8.0,1,7.6,-7.7,Healthcare,,no meaningful dip today,opportunity,high short interest (11%); golden-cross regime; R:R 1.31 below 1.5 floor,Hold,Low,38.1,0.4,-22.4,3.64,,11.02,10.24,12.04,13.71875,1.31,False,320,3526.4,Sell 2026-09-18 $12 call ~$0.10 (14% ann.),Sell 2026-09-18 $10 put ~$0.10 (16% ann.)
WD,"Walker & Dunlop, Inc",51.6,C,17.3,43.1,0.0,-2.57,1,-18.5,-29.8,Financial Services,moderate,down -2.1% today; 43% upside to target; limited dip history,opportunity,near 52-week low (support test / falling knife); small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Low,35.6,-2.1,-19.9,1.2,,39.82,36.98,43.6,57.0,1.33,False,88,3504.16,Sell 2026-09-18 $40 call ~$2.60 (104% ann.),
RBLX,Roblox Corporation,51.2,F,14.3,25.5,0.6,2.45,5,-20.4,-15.6,Communication Services,,no meaningful dip today,opportunity,high leverage (D/E 1423%); R:R 1.33 below 1.5 floor,Hold,Medium,41.0,-1.6,-23.2,5.69,,38.51,35.07,43.1,48.32441,1.33,False,72,2772.72,Sell 2026-08-28 $39 call ~$0.76 (360% ann.),Sell 2026-08-28 $38 put ~$0.78 (370% ann.)
TDOC,"Teladoc Health, Inc.",51.1,D,9.1,23.2,0.333,-2.84,3,-22.9,-38.2,Healthcare,,no meaningful dip today,opportunity,high short interest (13%); small cap (thinner liquidity); high beta (2.1); golden-cross regime; R:R 1.35 below 1.5 floor,Hold,Low,35.7,1.5,-31.6,2.49,,6.28,5.76,6.98,7.73684,1.35,False,480,3014.4,Sell 2026-08-28 $6 call ~$0.09 (262% ann.),Sell 2026-08-28 $6 put ~$0.03 (91% ann.)
OLN,Olin Corporation,49.9,F,9.7,25.7,1.0,17.59,1,-35.5,-38.7,Basic Materials,,no meaningful dip today,opportunity,high short interest (11%); near 52-week low (support test / falling knife); small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Low,29.4,-1.0,-22.5,6.7,,17.19,15.99,18.79,21.61538,1.33,False,208,3575.52,Sell 2026-09-18 $18 call ~$0.60 (55% ann.),Sell 2026-09-18 $15 put ~$0.12 (13% ann.)
CABO,"Cable One, Inc.",46.2,F,35.2,97.3,0.286,-10.54,7,-52.0,-47.2,Communication Services,,no meaningful dip today,opportunity,high short interest (15%); high leverage (D/E 941%); small cap (thinner liquidity); R:R 1.34 below 1.5 floor,Hold,Low,35.6,-1.9,-38.2,1.44,,25.84,20.86,32.49,51.0,1.34,False,50,1292.0,,
