ticker,company,score,quality_grade,expected_gain_%,analyst_upside_%,hist_win_rate,hist_avg_return_%,hist_trades,rs_vs_spy,rs_vs_sector,sector,csp_signal,csp_reason,profile,risk_flags,action,confidence,rsi,day_%,month_%,revenue_$B,institutional_%,entry,stop_loss,target1,target2,risk_reward,rr_pass,suggested_shares,position_value,covered_call,cash_secured_put
AMKR,"Amkor Technology, Inc.",64.8,B,35.0,58.3,1.0,3.08,2,-35.9,-42.1,Technology,,no meaningful dip today,opportunity,high short interest (14%); negative free cash flow; high beta (2.2); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,33.6,13.2,-39.6,7.46,,48.35,38.53,61.44,76.55556,1.33,False,25.0,1208.75,Sell 2026-08-21 $49 call ~$4.35 (149% ann.),Sell 2026-08-21 $48 put ~$4.55 (157% ann.)
FTAI,FTAI Aviation Ltd.,64.7,C,63.3,105.6,1.0,30.8,1,-26.2,-26.4,Industrials,moderate,down -5.5% today; 106% upside to target; limited dip history,opportunity,high short interest (11%); high leverage (D/E 810%); negative free cash flow; strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,32.6,-5.5,-28.7,2.84,,186.61,163.02,218.07,383.6,1.33,False,10.0,1866.1,Sell 2026-07-31 $190 call ~$4.80 (939% ann.),Sell 2026-07-31 $185 put ~$5.05 (996% ann.)
ADTN,"ADTRAN Holdings, Inc.",63.8,C,74.2,123.7,0.5,5.26,2,-59.0,-65.2,Technology,,no meaningful dip today,opportunity,earnings in 4d; high short interest (18%); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,21.9,-0.7,-39.4,1.12,,8.27,6.97,10.0,18.5,1.33,False,192.0,1587.84,Sell 2026-08-21 $9 call ~$0.57 (115% ann.),Sell 2026-08-21 $8 put ~$0.65 (135% ann.)
STUB,"StubHub Holdings, Inc.",61.8,C,35.0,58.4,0.5,-6.26,2,9.4,21.3,Communication Services,,no meaningful dip today,opportunity,high short interest (11%); R:R 1.35 below 1.5 floor,Accumulate,Medium,32.7,-1.0,-34.3,1.79,,8.44,7.52,9.68,13.375,1.35,False,271.0,2287.24,Sell 2026-07-31 $8 call ~$0.17 (756% ann.),Sell 2026-07-31 $8 put ~$0.05 (228% ann.)
TTMI,"TTM Technologies, Inc.",61.4,B,50.4,84.0,0.5,-3.42,2,-30.9,-37.1,Technology,,no meaningful dip today,opportunity,earnings in 6d; negative free cash flow; high beta (2.1); strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,35.5,13.2,-35.9,3.1,,115.24,95.12,142.07,212.0,1.33,False,12.0,1382.88,Sell 2026-08-21 $120 call ~$11.00 (158% ann.),Sell 2026-08-21 $115 put ~$13.30 (192% ann.)
UCTT,"Ultra Clean Holdings, Inc.",61.3,F,15.2,40.9,0.0,-4.31,3,8.9,2.7,Technology,,no meaningful dip today,opportunity,earnings in 4d; high short interest (11%); negative free cash flow; high beta (1.8); strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Low,42.5,18.7,-36.3,2.07,,82.58,66.29,104.31,116.4,1.33,False,15.0,1238.7,Sell 2026-08-21 $85 call ~$9.35 (188% ann.),Sell 2026-08-21 $80 put ~$9.15 (190% ann.)
FPS,"Forgent Power Solutions, Inc.",61.2,C,48.1,80.1,0.0,-14.98,1,-21.8,-22.0,Industrials,,no meaningful dip today,opportunity,high short interest (23%); strong-buy consensus; R:R 1.33 below 1.5 floor,Accumulate,Medium,33.6,13.7,-33.3,1.2,,33.26,27.88,40.43,59.9,1.33,False,46.0,1529.96,Sell 2026-08-21 $35 call ~$2.55 (127% ann.),Sell 2026-08-21 $32 put ~$3.62 (185% ann.)
RXT,"Rackspace Technology, Inc.",60.2,F,11.3,20.1,0.5,8.82,10,98.9,92.7,Technology,,no meaningful dip today,opportunity,high short interest (23%); small cap (thinner liquidity); high beta (3.0); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,42.4,7.9,-37.1,2.7,,4.08,3.14,5.33,4.9,1.33,False,265.0,1081.2,Sell 2026-07-31 $4 call ~$0.03 (224% ann.),Sell 2026-07-31 $4 put ~$0.12 (1141% ann.)
LEGN,Legend Biotech Corporation,59.1,D,103.5,175.7,0.5,0.2,4,-32.8,-43.3,Healthcare,,no meaningful dip today,opportunity,high short interest (17%); negative free cash flow; golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,23.8,0.3,-36.8,1.14,,18.9,16.71,21.82,52.1,1.33,False,114.0,2154.6,Sell 2026-08-21 $20 call ~$0.85 (75% ann.),Sell 2026-08-21 $18 put ~$0.50 (47% ann.)
AESI,Atlas Energy Solutions Inc.,58.8,D,36.7,92.8,0.0,-4.4,3,-45.9,-41.5,Energy,,no meaningful dip today,opportunity,earnings in 4d; high short interest (26%); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,24.5,1.5,-33.9,1.06,,10.33,8.99,12.11,19.91667,1.33,False,186.0,1921.38,Sell 2026-08-21 $12 call ~$0.22 (36% ann.),Sell 2026-08-21 $10 put ~$0.72 (120% ann.)
SOLS,Solstice Advanced Materials Inc,58.6,C,23.9,39.8,0.0,-3.25,1,-32.3,-29.6,Basic Materials,,no meaningful dip today,opportunity,R:R 1.33 below 1.5 floor,Hold,Medium,36.3,4.5,-29.9,3.98,,58.15,52.31,65.94,81.28571,1.33,False,42.0,2442.3,Sell 2026-08-21 $60 call ~$2.35 (67% ann.),Sell 2026-08-21 $55 put ~$1.93 (58% ann.)
COHR,Coherent Corp.,58.5,C,35.1,58.5,0.4,1.3,5,-29.2,-35.4,Technology,,no meaningful dip today,opportunity,negative free cash flow; high beta (2.0); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,36.0,11.3,-33.0,6.6,,247.04,203.51,305.08,391.45267,1.33,False,5.0,1235.2,Sell 2026-07-31 $250 call ~$6.55 (968% ann.),Sell 2026-07-31 $245 put ~$7.35 (1095% ann.)
GRABW,Grab Holdings Limited Warrant,58.2,A,,,0.25,-6.67,12,-74.9,,,,no meaningful dip today,opportunity,,Hold,Low,33.4,9.5,-50.2,3.55,,0.02,0.02,0.03,,,False,,,,
EVH,"Evolent Health, Inc",57.3,D,34.0,85.0,0.429,-5.2,7,-25.2,-35.7,Healthcare,,"down -4.5% with upside signals, but history is against it (bounced only 43% of 7 dips)",opportunity,earnings in 6d; high short interest (13%); small cap (thinner liquidity); golden-cross regime; R:R 1.35 below 1.5 floor,Hold,Low,24.4,-4.5,-45.1,1.89,,3.15,2.52,4.0,5.82692,1.35,False,396.0,1247.4,Sell 2026-08-21 $5 call ~$0.12 (66% ann.),
INIO,INNIO N.V.,56.1,D,50.3,84.3,0.0,0.0,0,,,,,no meaningful dip today,opportunity,high leverage (D/E 1347%); R:R 1.34 below 1.5 floor,Hold,Medium,34.8,11.1,-36.5,3.09,,24.19,19.47,30.5,44.6,1.34,False,52.0,1257.88,Sell 2026-08-21 $25 call ~$1.90 (130% ann.),Sell 2026-08-21 $22 put ~$0.95 (70% ann.)
LESL,"Leslie's, Inc.",55.5,D,68.0,170.0,0.4,-9.42,20,-40.0,-32.2,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (25%); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,25.4,12.4,-89.6,1.22,,1.0,-0.23,2.64,2.7,1.33,False,203.0,203.0,Sell 2026-08-21 $2 call ~$0.40 (664% ann.),Sell 2026-08-21 $1 put ~$0.42 (705% ann.)
VATE,INNOVATE Corp.,54.0,D,,,0.583,9.78,12,-41.4,-41.6,Industrials,,no meaningful dip today,opportunity,small cap (thinner liquidity); high beta (2.3); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,28.6,3.6,-51.7,1.34,,8.02,6.28,10.33,,1.33,False,143.0,1146.86,,
HIMS,"Hims & Hers Health, Inc.",53.9,C,7.1,11.9,0.8,18.63,5,-6.6,-17.1,Healthcare,,no meaningful dip today,opportunity,high short interest (32%); high beta (2.3); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,38.4,6.4,-29.2,2.37,,26.6,22.26,32.39,29.76923,1.33,False,57.0,1516.2,Sell 2026-07-31 $27 call ~$0.46 (638% ann.),Sell 2026-07-31 $26 put ~$0.58 (806% ann.)
OPTU,"Optimum Communications, Inc.",51.7,D,23.1,58.4,0.429,-2.09,7,-54.1,-42.2,Communication Services,,no meaningful dip today,opportunity,earnings in 6d; high short interest (21%); small cap (thinner liquidity); R:R 1.37 below 1.5 floor,Hold,Low,34.3,-1.3,-30.5,8.5,,0.75,0.56,1.01,1.18889,1.37,False,1315.0,986.25,Sell 2026-08-21 $1 call ~$0.08 (166% ann.),Sell 2026-08-21 $0 put ~$0.03 (83% ann.)
ACDC,ProFrac Holding Corp.,50.5,F,16.8,30.2,0.75,13.29,8,-54.0,-49.7,Energy,,no meaningful dip today,opportunity,small cap (thinner liquidity); golden-cross regime; R:R 1.30 below 1.5 floor,Hold,Medium,30.5,4.0,-31.6,1.79,,3.76,3.16,4.54,4.89,1.3,False,416.0,1564.16,Sell 2026-08-21 $4 call ~$0.35 (155% ann.),Sell 2026-08-21 $3 put ~$0.10 (55% ann.)
OPENW,Opendoor Technologies Inc.,50.1,D,,,0.75,7.65,4,-67.6,,,,"down -5.2% but no upside signal (below EMA200, <10% target upside)",opportunity,near 52-week low (support test / falling knife); high beta (3.6); R:R 1.22 below 1.5 floor,Hold,Medium,27.5,-5.2,-47.2,3.94,,0.27,0.18,0.38,,1.22,False,2777.0,749.79,,
OPENL,Opendoor Technologies Inc.,50.1,D,,,0.4,11.81,5,-62.7,,,,"down -5.2% but no upside signal (below EMA200, <10% target upside)",opportunity,near 52-week low (support test / falling knife); high beta (3.6); R:R 1.17 below 1.5 floor,Hold,Low,32.6,-5.2,-44.0,3.94,,0.16,0.1,0.23,,1.17,False,4166.0,666.56,,
OPENZ,Opendoor Technologies Inc.,50.1,D,,,0.667,11.63,3,-61.1,,,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); high beta (3.6); R:R 1.20 below 1.5 floor,Hold,Medium,33.7,5.4,-37.1,3.94,,0.16,0.11,0.22,,1.2,False,4999.0,799.84,,
AGNT,"AGNT, Inc.",49.4,D,38.3,95.7,0.333,0.89,3,-44.2,-44.3,Real Estate,,"down -3.3% with upside signals, but history is against it (bounced only 33% of 3 dips)",opportunity,earnings in 5d; high short interest (12%); near 52-week low (support test / falling knife); small cap (thinner liquidity); high beta (2.1); R:R 1.35 below 1.5 floor,Hold,Low,32.8,-3.3,-34.9,4.82,,3.7,3.22,4.35,7.25,1.35,False,520.0,1924.0,Sell 2026-08-21 $5 call ~$0.03 (11% ann.),
TEM,"Tempus AI, Inc.",47.5,F,29.3,53.6,0.75,7.69,4,-26.4,-37.0,Healthcare,,no meaningful dip today,opportunity,earnings in 0d; high short interest (31%); near 52-week low (support test / falling knife); high leverage (D/E 317%); negative free cash flow; high beta (3.5); R:R 1.33 below 1.5 floor,Hold,Medium,36.4,4.3,-29.6,1.36,,43.35,38.32,50.05,66.57143,1.33,False,49.0,2124.15,Sell 2026-07-31 $44 call ~$1.82 (1537% ann.),Sell 2026-07-31 $43 put ~$1.48 (1261% ann.)
PSNY,Polestar Automotive Holding UK ,43.1,F,13.4,25.5,0.778,6.86,18,-31.3,-23.5,Consumer Cyclical,,no meaningful dip today,opportunity,negative free cash flow; R:R 1.34 below 1.5 floor,Reduce,Medium,35.1,2.6,-31.4,3.06,,13.94,12.03,16.49,17.5,1.34,False,130.0,1812.2,Sell 2026-08-21 $14 call ~$1.43 (170% ann.),Sell 2026-08-21 $13 put ~$0.93 (118% ann.)
