ticker,company,score,quality_grade,expected_gain_%,analyst_upside_%,hist_win_rate,hist_avg_return_%,hist_trades,rs_vs_spy,rs_vs_sector,sector,csp_signal,csp_reason,profile,risk_flags,action,confidence,rsi,day_%,month_%,revenue_$B,institutional_%,entry,stop_loss,target1,target2,risk_reward,rr_pass,suggested_shares,position_value,covered_call,cash_secured_put
IESC,"IES Holdings, Inc.",67.2,A,22.8,38.0,0.5,16.91,2,-57.6,-53.6,Industrials,,no meaningful dip today,opportunity,near 52-week low (support test); high beta (1.8); golden-cross regime,Accumulate,Medium,27.3,1.2,-58.2,3.99,,318.88,251.8,408.32,440.0,1.81,True,3,956.64,Sell 2026-09-18 $320 call ~$12.45 (102% ann.),Sell 2026-09-18 $315 put ~$12.75 (106% ann.)
CCL,Carnival Corporation Ltd.,67.2,B,42.5,50.0,0.667,1.31,3,-13.6,-9.1,Consumer Cyclical,,no meaningful dip today,opportunity,near 52-week low (support test); high beta (2.3),Accumulate,High,31.9,0.2,-18.9,27.31,,23.52,22.3,25.16,35.29615,9.65,True,204,4798.08,Sell 2026-09-04 $24 call ~$0.01 (8% ann.),Sell 2026-09-04 $24 put ~$0.06 (85% ann.)
COHR,Coherent Corp.,67.0,C,28.7,47.9,0.5,5.28,4,-25.4,-24.6,Technology,,no meaningful dip today,opportunity,negative free cash flow; high beta (2.1); golden-cross regime,Accumulate,Medium,45.7,6.2,-25.9,7.12,,280.87,246.23,327.06,415.36197,3.88,True,7,1966.09,Sell 2026-09-04 $282 call ~$1.55 (201% ann.),Sell 2026-09-04 $280 put ~$1.00 (130% ann.)
LULU,lululemon athletica inc.,66.4,A,16.0,26.6,0.5,3.79,2,-20.0,-15.5,Consumer Cyclical,moderate,down -17.4% today; 27% upside to target; limited dip history,opportunity,near 52-week low (support test),Accumulate,Medium,31.8,-17.4,-21.8,11.2,,100.57,91.73,112.36,127.34615,3.03,True,28,2815.96,Sell 2026-09-04 $101 call ~$0.66 (238% ann.),Sell 2026-09-04 $100 put ~$0.32 (115% ann.)
STUB,"StubHub Holdings, Inc.",64.5,C,29.3,73.2,0.5,-5.54,4,-40.4,-36.5,Communication Services,,no meaningful dip today,opportunity,high short interest (11%); near 52-week low (support test),Accumulate,Low,34.4,-0.2,-27.2,1.94,,6.52,5.88,7.37,11.29167,7.46,True,390,2542.8,Sell 2026-09-04 $7 call ~$0.03 (140% ann.),Sell 2026-09-04 $6 put ~$0.07 (421% ann.)
GIII,"G-III Apparel Group, LTD.",64.2,C,26.9,44.8,0.0,0.0,0,-24.7,-20.1,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (28%); small cap (thinner liquidity); golden-cross regime,Accumulate,Medium,16.7,-0.3,-23.4,2.85,,27.16,25.43,29.47,39.33333,7.04,True,144,3911.04,Sell 2026-09-18 $30 call ~$0.12 (12% ann.),Sell 2026-09-18 $25 put ~$0.10 (10% ann.)
EYE,"National Vision Holdings, Inc.",63.6,C,60.0,70.5,1.0,4.69,3,-8.8,-4.3,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (25%); small cap (thinner liquidity),Accumulate,High,31.5,-0.1,-25.3,2.03,,16.84,15.54,18.59,28.72727,9.14,True,192,3233.28,Sell 2026-09-18 $18 call ~$0.50 (77% ann.),Sell 2026-09-18 $2 put ~$0.03 (26% ann.)
FPS,"Forgent Power Solutions, Inc.",63.6,C,54.4,90.6,0.5,0.7,2,-45.6,-41.6,Industrials,,no meaningful dip today,opportunity,high short interest (19%); strong-buy consensus,Accumulate,Medium,39.1,2.7,-18.8,1.2,,31.42,28.25,35.65,59.9,8.98,True,78,2450.76,Sell 2026-09-18 $32 call ~$2.20 (183% ann.),Sell 2026-09-18 $30 put ~$1.85 (161% ann.)
FN,Fabrinet,63.5,B,48.5,80.9,1.0,25.27,2,-34.7,-33.8,Technology,,no meaningful dip today,opportunity,negative free cash flow,Accumulate,Medium,37.7,2.7,-27.8,4.64,,405.85,362.42,463.76,734.1111,7.56,True,5,2029.25,Sell 2026-09-18 $410 call ~$16.15 (104% ann.),Sell 2026-09-18 $400 put ~$14.60 (95% ann.)
ENOV,Enovis Corporation,62.9,D,60.1,100.2,0.0,0.0,0,-17.5,-25.4,Healthcare,,no meaningful dip today,opportunity,high short interest (18%); near 52-week low (support test); small cap (thinner liquidity); strong-buy consensus; golden-cross regime,Accumulate,Medium,26.8,-1.3,-28.1,2.3,,19.15,17.01,21.99,38.33333,8.96,True,116,2221.4,Sell 2026-09-18 $22 call ~$0.38 (51% ann.),Sell 2026-09-18 $15 put ~$0.38 (65% ann.)
ESAB,ESAB Corporation,59.5,A,45.6,76.0,0.0,-6.48,1,-14.6,-10.6,Industrials,,no meaningful dip today,opportunity,high short interest (10%); near 52-week low (support test),Hold,Medium,35.4,-0.2,-18.8,3.0,,74.54,69.78,80.9,131.18182,11.9,True,52,3876.08,Sell 2026-09-18 $75 call ~$3.17 (111% ann.),Sell 2026-09-18 $70 put ~$1.60 (60% ann.)
LZB,La-Z-Boy Incorporated,59.1,B,14.8,24.7,0.0,0.0,0,-15.9,-11.4,Consumer Cyclical,,no meaningful dip today,opportunity,small cap (thinner liquidity); golden-cross regime,Hold,Medium,37.4,2.9,-21.4,2.11,,32.88,31.01,35.37,41.0,4.34,True,133,4373.04,Sell 2026-09-18 $35 call ~$0.15 (12% ann.),Sell 2026-09-18 $30 put ~$0.30 (26% ann.)
KLAR,Klarna Group plc,58.0,B,16.1,40.2,0.4,-1.05,5,-13.9,-21.0,Financial Services,,no meaningful dip today,opportunity,high short interest (12%),Hold,Low,35.1,-0.6,-28.1,4.04,,14.31,13.05,16.01,20.065,4.57,True,198,2833.38,Sell 2026-09-04 $14 call ~$0.03 (64% ann.),Sell 2026-09-04 $14 put ~$0.03 (65% ann.)
HUBG,"Hub Group, Inc.",57.5,C,7.3,12.2,0.0,0.0,0,-22.4,-18.4,Industrials,,no meaningful dip today,opportunity,golden-cross regime,Hold,Medium,32.7,0.0,-23.5,3.73,,36.55,33.82,40.19,41.0,1.63,True,91,3326.05,Sell 2026-09-18 $40 call ~$1.60 (114% ann.),Sell 2026-09-18 $35 put ~$2.15 (160% ann.)
PCG,Pacific Gas & Electric Co.,57.5,D,29.2,48.6,0.0,0.0,0,-20.7,-13.5,Utilities,,no meaningful dip today,opportunity,near 52-week low (support test); negative free cash flow; golden-cross regime,Hold,Medium,33.0,0.2,-19.9,25.84,,13.98,12.61,15.81,20.78125,4.96,True,182,2544.36,Sell 2026-09-04 $14 call ~$0.07 (183% ann.),Sell 2026-09-04 $14 put ~$0.01 (14% ann.)
WSC,WillScot Holdings Corporation,57.5,D,28.8,49.1,1.0,10.24,2,-29.9,-25.9,Industrials,,no meaningful dip today,opportunity,high short interest (10%); high leverage (D/E 417%); golden-cross regime,Hold,Medium,29.7,1.3,-18.8,2.29,,19.72,18.37,21.51,29.4,7.17,True,185,3648.2,Sell 2026-09-18 $20 call ~$0.62 (83% ann.),Sell 2026-09-18 $18 put ~$0.30 (45% ann.)
FLNC,"Fluence Energy, Inc.",57.1,D,23.0,58.8,0.417,-0.02,12,-57.0,-49.8,Utilities,,no meaningful dip today,opportunity,high short interest (33%); small cap (thinner liquidity); high beta (2.8),Hold,Low,33.4,0.8,-22.1,2.63,,10.28,9.05,11.94,16.33333,4.92,True,203,2086.84,Sell 2026-09-18 $11 call ~$0.38 (95% ann.),Sell 2026-09-18 $10 put ~$0.45 (117% ann.)
LEG,"Leggett & Platt, Incorporated",56.9,B,5.2,8.7,0.0,-4.42,2,-23.3,-18.8,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (19%); small cap (thinner liquidity),Hold,Medium,30.1,0.0,-19.6,3.89,,9.2,8.67,9.91,10.0,1.51,True,471,4333.2,Sell 2026-09-18 $10 call ~$0.13 (37% ann.),Sell 2026-09-18 $8 put ~$0.05 (17% ann.)
AMTM,"Amentum Holdings, Inc.",56.5,C,28.5,47.5,1.0,6.59,1,-13.4,-9.5,Industrials,,no meaningful dip today,opportunity,near 52-week low (support test),Hold,Medium,41.2,-0.2,-19.0,14.13,,20.06,18.93,21.57,29.58333,8.43,True,221,4433.26,Sell 2026-09-18 $22 call ~$0.08 (10% ann.),Sell 2026-09-18 $20 put ~$0.53 (68% ann.)
DKS,Dick's Sporting Goods Inc,56.1,C,10.8,18.1,0.0,0.0,0,-38.8,-34.3,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (13%); negative free cash flow,Hold,Medium,30.3,0.6,-32.7,21.15,,140.6,127.94,157.48,166.00455,2.01,True,19,2671.4,Sell 2026-09-04 $141 call ~$0.60 (156% ann.),Sell 2026-09-04 $136 put ~$0.25 (67% ann.)
INIO,INNIO N.V.,56.0,D,50.8,85.1,0.0,-4.85,1,-39.0,-35.0,Industrials,,no meaningful dip today,opportunity,high short interest (14%); near 52-week low (support test); high leverage (D/E 1347%),Hold,Medium,35.7,1.8,-24.6,3.09,,20.64,18.02,24.13,38.2,6.7,True,95,1960.8,Sell 2026-09-18 $22 call ~$0.42 (54% ann.),Sell 2026-09-18 $20 put ~$0.80 (104% ann.)
KTOS,Kratos Defense & Security Solut,55.6,D,102.4,121.1,0.667,10.0,3,-17.5,-13.5,Industrials,,no meaningful dip today,opportunity,negative free cash flow; strong-buy consensus,Hold,High,35.6,-0.7,-21.4,1.52,,47.76,43.45,53.5,105.61905,13.42,True,58,2770.08,Sell 2026-09-04 $48 call ~$0.25 (191% ann.),Sell 2026-09-04 $48 put ~$0.33 (250% ann.)
AAP,Advance Auto Parts Inc.,54.0,D,9.4,15.7,0.667,2.2,3,-31.2,-26.7,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (27%); negative free cash flow; golden-cross regime,Hold,Medium,33.9,1.5,-24.9,8.62,,43.38,39.78,48.18,50.21053,1.9,True,69,2993.22,Sell 2026-09-04 $44 call ~$0.15 (126% ann.),Sell 2026-09-04 $43 put ~$0.08 (64% ann.)
AVAV,"AeroVironment, Inc.",53.9,D,21.3,55.6,0.571,0.96,7,-20.7,-16.7,Industrials,,no meaningful dip today,opportunity,earnings in 5d; near 52-week low (support test); negative free cash flow,Hold,Low,39.2,-1.4,-22.3,1.98,,145.11,132.17,162.36,225.76685,6.23,True,19,2757.09,Sell 2026-09-04 $146 call ~$0.62 (157% ann.),Sell 2026-09-04 $145 put ~$1.00 (252% ann.)
ADIG,ADI Global Distribution Inc.,53.7,C,14.6,36.6,0.0,0.0,0,,,,,no meaningful dip today,opportunity,near 52-week low (support test); small cap (thinner liquidity),Hold,Low,38.6,2.2,-22.8,4.88,,20.87,18.19,24.45,28.5,2.85,True,93,1940.91,,
RH,RH,53.6,C,8.0,20.1,0.5,-3.88,6,-4.9,-0.4,Consumer Cyclical,,no meaningful dip today,opportunity,earnings in 6d; high short interest (53%); high leverage (D/E 7060%); high beta (1.9); golden-cross regime,Hold,Low,40.4,1.1,-24.4,3.43,,148.25,136.02,164.56,178.05882,2.44,True,20,2965.0,Sell 2026-09-04 $149 call ~$0.72 (178% ann.),Sell 2026-09-04 $148 put ~$0.73 (179% ann.)
FND,"Floor & Decor Holdings, Inc.",53.2,B,10.0,16.7,0.667,4.02,3,-2.9,1.7,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (14%),Hold,Medium,38.8,1.7,-19.9,4.71,,50.2,46.89,54.61,58.59091,2.54,True,75,3765.0,Sell 2026-09-18 $52 call ~$1.00 (52% ann.),Sell 2026-09-18 $50 put ~$2.08 (108% ann.)
REZI,"Resideo Technologies, Inc.",52.5,D,28.9,72.4,0.5,-1.92,2,-9.5,-5.5,Industrials,,no meaningful dip today,opportunity,near 52-week low (support test); negative free cash flow,Hold,Low,40.7,1.7,-23.8,7.65,,19.87,18.33,21.93,34.25,9.34,True,162,3218.94,Sell 2026-09-18 $20 call ~$0.95 (125% ann.),Sell 2026-09-18 $18 put ~$0.38 (56% ann.)
ULCC,"Frontier Group Holdings, Inc.",49.9,F,4.8,14.5,0.125,-4.5,8,2.3,6.3,Industrials,,no meaningful dip today,opportunity,high short interest (40%); high leverage (D/E 3854%); negative free cash flow; small cap (thinner liquidity); high beta (2.6); golden-cross regime,Hold,Low,44.7,3.1,-19.8,4.15,,5.92,5.44,6.56,6.77778,1.79,True,520,3078.4,Sell 2026-09-18 $6 call ~$0.28 (121% ann.),Sell 2026-09-18 $5 put ~$0.05 (26% ann.)
CABO,"Cable One, Inc.",48.0,F,38.1,105.3,0.25,-10.27,8,-46.9,-43.0,Communication Services,,"down -4.7% with upside signals, but history is against it (bounced only 25% of 8 dips)",opportunity,high short interest (15%); high leverage (D/E 941%); small cap (thinner liquidity),Hold,Low,41.0,-4.7,-33.4,1.44,,24.84,19.47,32.0,51.0,4.87,True,46,1142.64,,
