ticker,company,score,quality_grade,expected_gain_%,analyst_upside_%,hist_win_rate,hist_avg_return_%,hist_trades,rs_vs_spy,rs_vs_sector,sector,csp_signal,csp_reason,profile,risk_flags,action,confidence,rsi,day_%,month_%,revenue_$B,institutional_%,entry,stop_loss,target1,target2,risk_reward,rr_pass,suggested_shares,position_value,covered_call,cash_secured_put
MRVL,"Marvell Technology, Inc.",78.6,A,13.6,22.7,0.0,-13.33,2,28.3,19.3,Technology,,no meaningful dip today,opportunity,high beta (2.2); strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Buy,Medium,43.1,-0.8,-24.3,8.72,,209.32,179.29,249.37,256.9142,1.33,False,8.0,1674.56,Sell 2026-07-31 $210 call ~$4.50 (131% ann.),Sell 2026-07-31 $208 put ~$18.00 (528% ann.)
MTSI,MACOM Technology Solutions Hold,74.5,A,35.5,41.8,1.0,4.47,1,-2.8,-11.8,Technology,,no meaningful dip today,opportunity,golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,High,37.4,0.1,-24.2,1.07,,282.82,252.69,323.0,400.92307,1.33,False,8.0,2262.56,Sell 2026-08-21 $290 call ~$18.80 (90% ann.),Sell 2026-08-21 $280 put ~$35.10 (169% ann.)
STM,STMicroelectronics N.V.,74.0,A,29.9,35.1,0.5,0.79,2,1.9,-7.1,Technology,moderate,down -18.7% today; uptrend intact (above EMA200); 35% upside to target; limited dip history,opportunity,golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,High,32.7,-18.7,-25.5,13.1,,53.49,46.53,62.77,72.28462,1.33,False,35.0,1872.15,Sell 2026-07-31 $54 call ~$1.30 (148% ann.),Sell 2026-07-31 $53 put ~$3.17 (364% ann.)
GLW,Corning Incorporated,73.8,A,32.4,38.1,0.0,0.0,0,-11.0,-20.0,Technology,,no meaningful dip today,opportunity,earnings in 2d; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,High,39.4,1.3,-24.2,16.32,,156.06,133.36,186.33,215.46667,1.33,False,11.0,1716.66,Sell 2026-07-31 $158 call ~$4.62 (180% ann.),Sell 2026-07-31 $155 put ~$14.15 (555% ann.)
GFS,GlobalFoundries Inc.,71.9,B,36.0,42.3,0.5,0.35,2,-9.6,-18.6,Technology,moderate,down -2.7% today; uptrend intact (above EMA200); 42% upside to target; limited dip history,opportunity,high short interest (16%); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,High,32.5,-2.7,-32.0,6.84,,56.91,50.59,65.34,81.0,1.33,False,39.0,2219.49,Sell 2026-08-21 $60 call ~$2.75 (65% ann.),Sell 2026-08-21 $55 put ~$6.00 (147% ann.)
TTMI,"TTM Technologies, Inc.",69.4,B,27.8,46.4,1.0,2.42,1,-3.6,-12.5,Technology,,no meaningful dip today,opportunity,negative free cash flow; high beta (2.1); strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,42.2,0.1,-30.9,3.1,,144.85,126.23,169.68,212.0,1.33,False,13.0,1883.05,Sell 2026-08-21 $145 call ~$10.80 (101% ann.),Sell 2026-08-21 $140 put ~$20.90 (202% ann.)
GNRC,Generac Holdlings Inc.,68.3,A,23.7,39.5,1.0,9.26,2,-8.5,-11.1,Industrials,,no meaningful dip today,opportunity,earnings in 3d; high beta (1.9); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,32.5,-1.4,-25.9,4.33,,210.5,192.51,234.49,293.75,1.33,False,13.0,2736.5,Sell 2026-07-31 $212 call ~$8.45 (244% ann.),Sell 2026-07-31 $210 put ~$17.40 (504% ann.)
INTC,Intel Corporation,67.5,B,6.1,15.1,0.25,-1.93,4,13.9,4.9,Technology,,"down -2.3% with upside signals, but history is against it (bounced only 25% of 4 dips)",opportunity,golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Low,41.9,-2.3,-23.9,57.03,,100.23,87.53,117.16,115.4,1.33,False,19.0,1904.37,Sell 2026-07-27 $101 call ~$0.23 (42% ann.),Sell 2026-07-27 $100 put ~$8.05 (1469% ann.)
BE,Bloom Energy Corporation,66.0,B,27.0,31.7,0.8,6.66,5,-11.5,-14.0,Industrials,,no meaningful dip today,opportunity,earnings in 3d; high leverage (D/E 311%); high beta (3.7); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,High,41.9,-0.4,-33.4,2.45,,217.3,175.3,273.29,286.2,1.33,False,5.0,1086.5,Sell 2026-07-31 $218 call ~$13.25 (371% ann.),Sell 2026-07-31 $215 put ~$43.25 (1224% ann.)
VSH,"Vishay Intertechnology, Inc.",65.0,C,-10.0,-16.7,0.5,-1.19,2,43.1,34.2,Technology,,no meaningful dip today,opportunity,high short interest (12%); trades above analyst target; negative free cash flow; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,41.0,2.3,-26.6,3.19,,40.8,34.43,49.3,34.0,1.33,False,39.0,1591.2,Sell 2026-08-21 $45 call ~$2.05 (68% ann.),Sell 2026-08-21 $40 put ~$5.30 (179% ann.)
ADTN,"ADTRAN Holdings, Inc.",64.5,C,49.4,82.3,0.5,5.26,2,-43.4,-52.4,Technology,moderate,down -2.9% today; 82% upside to target; limited dip history,opportunity,high short interest (18%); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,29.1,-2.9,-27.3,1.12,,10.15,8.75,12.01,18.5,1.33,False,178.0,1806.7,Sell 2026-08-21 $11 call ~$0.55 (73% ann.),Sell 2026-08-21 $10 put ~$1.02 (139% ann.)
LBRT,Liberty Energy Inc.,63.0,C,34.0,56.6,0.5,0.52,2,-44.2,-45.9,Energy,moderate,down -22.0% today; 57% upside to target; limited dip history,opportunity,high short interest (13%); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,26.4,-22.0,-25.1,4.2,,19.62,17.25,22.77,30.73077,1.33,False,105.0,2060.1,Sell 2026-08-21 $20 call ~$0.52 (36% ann.),Sell 2026-08-21 $19 put ~$1.90 (135% ann.)
ORCL,Oracle Corporation,63.0,B,64.0,106.7,1.0,5.0,2,-34.4,-43.4,Technology,moderate,down -4.6% today; 107% upside to target; limited dip history,opportunity,near 52-week low (support test / falling knife); high leverage (D/E 389%); negative free cash flow; R:R 1.33 below 1.5 floor,Accumulate,Medium,29.7,-4.6,-23.5,67.36,,120.04,108.41,135.54,248.14584,1.33,False,21.0,2520.84,Sell 2026-07-31 $121 call ~$2.14 (109% ann.),Sell 2026-07-31 $120 put ~$7.35 (373% ann.)
FPS,"Forgent Power Solutions, Inc.",62.2,C,32.2,53.7,0.0,0.0,0,0.8,-1.8,Industrials,,no meaningful dip today,opportunity,high short interest (23%); strong-buy consensus; R:R 1.33 below 1.5 floor,Accumulate,Medium,33.8,0.2,-35.2,1.2,,38.96,33.68,46.0,59.9,1.33,False,47.0,1831.12,Sell 2026-08-21 $40 call ~$2.15 (75% ann.),Sell 2026-08-21 $38 put ~$4.50 (162% ann.)
STUB,"StubHub Holdings, Inc.",60.5,C,34.2,57.0,0.5,-6.26,2,13.3,27.7,Communication Services,,no meaningful dip today,opportunity,high short interest (11%); R:R 1.34 below 1.5 floor,Accumulate,Medium,31.0,-1.8,-24.4,1.79,,8.52,7.46,9.94,13.375,1.34,False,235.0,2002.2,Sell 2026-07-31 $9 call ~$0.15 (107% ann.),Sell 2026-07-31 $8 put ~$0.48 (340% ann.)
GRABW,Grab Holdings Limited Warrant,60.4,A,,,0.3,-4.44,10,-74.8,,,,"down -20.0% but no upside signal (below EMA200, <10% target upside)",opportunity,near 52-week low (support test / falling knife),Accumulate,Low,29.2,-20.0,-45.5,3.55,,0.02,0.02,0.03,,,False,,,,
RXT,"Rackspace Technology, Inc.",59.0,F,12.3,21.9,0.5,8.82,10,157.8,148.9,Technology,moderate,down -2.9% today; uptrend intact (above EMA200); 22% upside to target; bounce history mixed (50% of 10),opportunity,high short interest (23%); small cap (thinner liquidity); high beta (3.0); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,40.1,-2.9,-41.1,2.7,,4.02,2.88,5.54,4.9,1.33,False,219.0,880.38,Sell 2026-07-31 $4 call ~$0.12 (189% ann.),Sell 2026-07-31 $4 put ~$0.38 (570% ann.)
ULCC,"Frontier Group Holdings, Inc.",58.1,F,6.7,21.2,0.111,-9.91,9,39.2,36.6,Industrials,,"down -7.6% with upside signals, but history is against it (bounced only 11% of 9 dips)",opportunity,earnings in 3d; high short interest (41%); high leverage (D/E 2364%); negative free cash flow; small cap (thinner liquidity); high beta (2.6); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,34.6,-7.6,-26.0,3.8,,5.5,4.83,6.39,6.66667,1.33,False,373.0,2051.5,Sell 2026-08-21 $6 call ~$0.55 (135% ann.),Sell 2026-08-21 $5 put ~$0.28 (74% ann.)
ADV,Advantage Solutions Inc.,57.3,D,10.0,25.7,0.364,-4.29,11,-6.4,8.1,Communication Services,,"down -7.1% with upside signals, but history is against it (bounced only 36% of 11 dips)",opportunity,high short interest (10%); high leverage (D/E 324%); small cap (thinner liquidity); high beta (2.1); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Low,37.7,-7.1,-22.6,3.59,,33.8,29.09,40.09,42.5,1.34,False,53.0,1791.4,,
CAVA,"CAVA Group, Inc.",57.1,D,18.9,47.2,0.0,-9.35,3,-37.0,-24.6,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (12%); negative free cash flow; golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,32.9,1.4,-23.1,1.29,,63.21,57.38,70.98,93.04167,1.33,False,42.0,2654.82,Sell 2026-07-31 $64 call ~$1.27 (123% ann.),Sell 2026-07-31 $63 put ~$2.54 (246% ann.)
SPCX,Space Exploration Technologies ,57.0,C,40.1,100.2,0.0,0.0,0,,,,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); R:R 1.33 below 1.5 floor,Hold,Low,62.4,2.6,-23.5,19.3,,118.24,99.29,143.51,236.7143,1.33,False,13.0,1537.12,Sell 2026-07-31 $119 call ~$4.50 (232% ann.),Sell 2026-07-31 $118 put ~$7.70 (397% ann.)
SOLS,Solstice Advanced Materials Inc,56.9,C,20.1,33.5,0.0,-3.25,1,-29.2,-22.5,Basic Materials,,no meaningful dip today,opportunity,earnings in 4d; R:R 1.33 below 1.5 floor,Hold,Medium,36.6,0.3,-29.7,3.98,,60.88,55.02,68.69,81.28571,1.33,False,42.0,2556.96,Sell 2026-08-21 $65 call ~$2.70 (60% ann.),Sell 2026-08-21 $60 put ~$4.00 (90% ann.)
ARRY,"Array Technologies, Inc.",56.6,D,63.3,74.5,0.727,12.24,11,-33.5,-42.4,Technology,strong,down -3.4% today; 75% upside to target; historically bounced 73% of 11 similar dips (avg +12.2%),opportunity,high short interest (25%); near 52-week low (support test / falling knife); small cap (thinner liquidity); high beta (1.8); R:R 1.35 below 1.5 floor,Hold,High,30.6,-3.4,-26.9,1.21,,5.62,4.96,6.51,9.81667,1.35,False,378.0,2124.36,Sell 2026-08-21 $6 call ~$0.42 (102% ann.),Sell 2026-08-21 $5 put ~$0.45 (122% ann.)
LESL,"Leslie's, Inc.",55.5,D,41.2,103.0,0.421,-6.33,19,-38.5,-26.1,Consumer Cyclical,,"down -44.8% with upside signals, but history is against it (bounced only 42% of 19 dips)",opportunity,high short interest (25%); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,25.6,-44.8,-85.0,1.22,,1.33,-0.3,3.5,2.7,1.33,False,153.0,203.49,Sell 2026-08-21 $2 call ~$0.33 (330% ann.),Sell 2026-08-21 $1 put ~$0.35 (473% ann.)
FUN,Six Flags Entertainment Corpora,55.4,D,19.4,50.6,0.5,-3.27,4,-12.4,0.1,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (22%); high leverage (D/E 1076%); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,33.6,-0.4,-25.2,3.12,,17.21,15.43,19.58,25.92308,1.33,False,140.0,2409.4,Sell 2026-08-21 $18 call ~$1.55 (122% ann.),Sell 2026-08-21 $15 put ~$0.55 (50% ann.)
RUN,Sunrun Inc.,54.6,D,32.0,81.5,0.429,-1.75,7,-24.4,-33.4,Technology,,"down -5.2% with upside signals, but history is against it (bounced only 43% of 7 dips)",opportunity,high short interest (33%); high leverage (D/E 300%); negative free cash flow; high beta (2.3); R:R 1.33 below 1.5 floor,Hold,Low,29.6,-5.2,-28.0,3.17,,10.38,9.1,12.08,18.84211,1.33,False,195.0,2024.1,Sell 2026-07-31 $10 call ~$0.24 (141% ann.),Sell 2026-07-31 $10 put ~$0.49 (298% ann.)
VATE,INNOVATE Corp.,54.0,D,,,0.583,9.78,12,-33.8,-36.4,Industrials,,no meaningful dip today,opportunity,small cap (thinner liquidity); high beta (2.3); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,27.1,4.8,-55.2,1.34,,8.44,6.46,11.08,,1.33,False,126.0,1063.44,,
SLQT,"SelectQuote, Inc.",53.1,A,137.0,342.6,0.556,0.09,9,-28.7,-31.9,Financial Services,strong,down -3.5% today; 343% upside to target; historically bounced 56% of 9 similar dips (avg +0.1%),opportunity,small cap (thinner liquidity); R:R 1.27 below 1.5 floor,Hold,Low,38.2,-3.5,-27.1,1.64,,0.69,0.58,0.83,3.0625,1.27,False,2272.0,1567.68,Sell 2026-08-21 $1 call ~$0.05 (98% ann.),
HTZ,"Hertz Global Holdings, Inc",52.7,F,41.5,118.7,0.5,0.53,10,-70.0,-72.6,Industrials,,no meaningful dip today,opportunity,high short interest (74%); negative free cash flow; small cap (thinner liquidity); high beta (2.2); R:R 1.37 below 1.5 floor,Hold,Low,27.4,-1.3,-36.5,8.7,,1.9,1.55,2.38,4.16667,1.37,False,714.0,1356.6,Sell 2026-07-31 $2 call ~$0.07 (208% ann.),Sell 2026-07-31 $2 put ~$0.02 (81% ann.)
IONS,"Ionis Pharmaceuticals, Inc.",52.0,F,22.3,64.7,1.0,14.07,1,-26.7,-33.4,Healthcare,,no meaningful dip today,opportunity,earnings in 3d; high short interest (16%); high leverage (D/E 531%); negative free cash flow; R:R 1.33 below 1.5 floor,Hold,Low,30.8,3.4,-27.0,1.06,,55.87,51.0,62.36,92.0,1.33,False,51.0,2849.37,Sell 2026-08-21 $58 call ~$2.75 (67% ann.),Sell 2026-08-21 $55 put ~$1.90 (47% ann.)
INIO,INNIO N.V.,52.0,D,23.6,59.3,0.0,0.0,0,,,,,no meaningful dip today,opportunity,earnings in 2d; near 52-week low (support test / falling knife); high leverage (D/E 1246%); R:R 1.33 below 1.5 floor,Hold,Low,36.4,2.0,-23.3,2.81,,27.99,23.68,33.73,44.6,1.33,False,58.0,1623.42,Sell 2026-08-21 $30 call ~$1.95 (94% ann.),Sell 2026-08-21 $25 put ~$1.30 (70% ann.)
