ticker,company,score,quality_grade,expected_gain_%,analyst_upside_%,hist_win_rate,hist_avg_return_%,hist_trades,rs_vs_spy,rs_vs_sector,sector,csp_signal,csp_reason,profile,risk_flags,action,confidence,rsi,day_%,month_%,revenue_$B,institutional_%,entry,stop_loss,target1,target2,risk_reward,rr_pass,suggested_shares,position_value,covered_call,cash_secured_put
LESL,"Leslie's, Inc.",59.1,D,119.5,300.5,0.429,-6.67,21,-79.4,-75.2,Consumer Cyclical,,"down -16.2% with upside signals, but history is against it (bounced only 43% of 21 dips)",opportunity,high short interest (19%); near 52-week low (support test / falling knife); small cap (thinner liquidity); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Low,28.5,-16.2,-75.1,1.18,,0.64,-0.15,1.7,2.58333,1.34,False,316,202.24,Sell 2026-08-21 $1 call ~$0.07 (707% ann.),Sell 2026-08-21 $0 put ~$0.05 (608% ann.)
PLTK,Playtika Holding Corp.,59.0,C,84.3,99.2,0.75,1.45,4,-32.7,-25.4,Communication Services,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); small cap (thinner liquidity); golden-cross regime; R:R 1.32 below 1.5 floor,Hold,High,29.1,-0.4,-37.5,2.83,,2.51,2.14,3.0,5.0,1.32,False,675,1694.25,Sell 2026-08-21 $5 call ~$0.07 (182% ann.),Sell 2026-08-21 $2 put ~$0.05 (122% ann.)
TREE,"LendingTree, Inc.",59.0,A,28.7,71.8,0.333,-5.51,3,-12.3,-22.1,Financial Services,,no meaningful dip today,opportunity,high short interest (12%); near 52-week low (support test / falling knife); small cap (thinner liquidity); high beta (2.1); strong-buy consensus; R:R 1.33 below 1.5 floor,Hold,Low,36.2,-0.9,-29.5,1.27,,32.59,29.6,36.57,56.0,1.33,False,83,2704.97,Sell 2026-08-21 $35 call ~$0.20 (37% ann.),Sell 2026-08-21 $30 put ~$0.40 (81% ann.)
UA,"Under Armour, Inc.",57.8,D,,,1.0,15.27,2,0.5,4.8,Consumer Cyclical,,no meaningful dip today,opportunity,golden-cross regime; R:R 1.35 below 1.5 floor,Hold,Medium,30.6,0.2,-27.9,4.93,,5.25,4.79,5.87,,1.35,False,543,2850.75,Sell 2026-08-21 $8 call ~$0.03 (29% ann.),Sell 2026-08-21 $5 put ~$0.05 (61% ann.)
TBLA,Taboola.com Ltd.,57.6,B,20.9,34.8,1.0,7.4,2,-22.9,-15.5,Communication Services,,no meaningful dip today,opportunity,small cap (thinner liquidity); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Medium,36.9,2.8,-25.6,1.96,,4.05,3.64,4.6,5.45833,1.34,False,609,2466.45,Sell 2026-08-21 $5 call ~$0.05 (75% ann.),Sell 2026-08-21 $2 put ~$0.03 (61% ann.)
TRIP,"TripAdvisor, Inc.",57.3,D,24.7,29.7,0.8,4.88,5,11.5,15.7,Consumer Cyclical,strong,down -2.1% today; 30% upside to target; historically bounced 80% of 5 similar dips (avg +4.9%),opportunity,high short interest (30%); negative free cash flow; small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,High,33.4,-2.1,-26.3,1.83,,10.74,9.66,12.18,13.93333,1.33,False,231,2480.94,Sell 2026-08-21 $11 call ~$0.17 (99% ann.),Sell 2026-08-21 $10 put ~$0.10 (58% ann.)
ADTN,"ADTRAN Holdings, Inc.",56.8,C,29.8,74.6,0.333,-4.6,3,-47.7,-49.6,Technology,,no meaningful dip today,opportunity,high short interest (15%); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,35.0,4.1,-29.3,1.14,,8.4,7.44,9.68,14.66667,1.33,False,260,2184.0,Sell 2026-08-21 $9 call ~$0.12 (91% ann.),Sell 2026-08-21 $8 put ~$0.15 (114% ann.)
UAA,"Under Armour, Inc.",56.6,D,16.9,19.9,0.667,6.05,3,0.2,4.5,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (32%); golden-cross regime; R:R 1.32 below 1.5 floor,Hold,High,29.8,0.2,-27.9,4.93,,5.36,4.86,6.02,6.425,1.32,False,500,2680.0,Sell 2026-08-21 $6 call ~$0.03 (28% ann.),Sell 2026-08-21 $5 put ~$0.03 (30% ann.)
ACH,"Accendra Health, Inc.",55.9,D,23.3,58.9,0.333,0.89,9,-72.8,-83.4,Healthcare,,"down -13.6% with upside signals, but history is against it (bounced only 33% of 9 dips)",opportunity,near 52-week low (support test / falling knife); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,16.2,-13.6,-73.7,2.65,,0.95,0.46,1.6,1.51,1.33,False,510,484.5,Sell 2026-08-21 $2 call ~$0.12 (800% ann.),
AGL,"agilon health, inc.",55.6,F,5.2,14.5,0.375,-1.11,16,5.8,-4.8,Healthcare,,no meaningful dip today,opportunity,negative free cash flow; small cap (thinner liquidity); high beta (3.1); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,48.5,9.0,-25.4,5.92,,96.9,81.12,117.94,110.92308,1.33,False,15,1453.5,Sell 2026-08-21 $100 call ~$3.03 (190% ann.),Sell 2026-08-21 $95 put ~$4.05 (259% ann.)
HONA,Honeywell Aerospace Inc.,54.9,C,14.2,35.4,0.0,0.0,0,,,,moderate,down -2.0% today; 35% upside to target; limited dip history,opportunity,near 52-week low (support test / falling knife); R:R 1.33 below 1.5 floor,Hold,Low,54.9,-2.0,-21.4,17.92,,166.36,146.9,192.31,225.3077,1.33,False,12,1996.32,Sell 2026-08-21 $170 call ~$2.85 (104% ann.),Sell 2026-08-21 $165 put ~$3.15 (116% ann.)
AHCO,AdaptHealth Corp.,54.2,F,20.9,57.4,0.5,6.03,4,-47.9,-58.5,Healthcare,,no meaningful dip today,opportunity,negative free cash flow; small cap (thinner liquidity); strong-buy consensus; R:R 1.34 below 1.5 floor,Hold,Low,24.8,1.9,-47.0,3.36,,5.81,4.92,7.0,9.14286,1.34,False,280,1626.8,Sell 2026-08-21 $8 call ~$0.03 (26% ann.),Sell 2026-08-21 $5 put ~$0.03 (30% ann.)
IHRT,"iHeartMedia, Inc.",53.0,D,9.2,22.9,0.556,-2.4,9,-41.3,-33.9,Communication Services,,no meaningful dip today,opportunity,small cap (thinner liquidity); high beta (2.2); R:R 1.35 below 1.5 floor,Hold,Low,31.3,-1.7,-23.0,3.99,,2.95,2.49,3.57,3.625,1.35,False,543,1601.85,Sell 2026-08-21 $5 call ~$0.03 (52% ann.),Sell 2026-08-21 $2 put ~$0.05 (122% ann.)
KLC,"KinderCare Learning Companies, ",52.8,F,22.2,63.2,0.375,-4.68,8,-32.2,-30.2,Consumer Defensive,,"down -46.2% with upside signals, but history is against it (bounced only 38% of 8 dips)",opportunity,high short interest (13%); high leverage (D/E 539%); small cap (thinner liquidity); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Low,19.6,-46.2,-50.2,2.74,,2.6,1.99,3.42,4.24286,1.34,False,409,1063.4,Sell 2026-08-21 $5 call ~$0.03 (58% ann.),
TTEC,"TTEC Holdings, Inc.",52.3,D,52.6,89.9,0.7,4.05,10,-39.5,-41.5,Technology,,no meaningful dip today,opportunity,high short interest (26%); near 52-week low (support test / falling knife); high leverage (D/E 1028%); small cap (thinner liquidity); R:R 1.31 below 1.5 floor,Hold,Medium,30.9,0.6,-32.8,2.04,,1.58,1.29,1.96,3.0,1.31,False,862,1361.96,Sell 2026-08-21 $2 call ~$0.25 (963% ann.),
MNRO,"Monro, Inc.",52.3,D,35.3,91.6,0.75,-1.52,4,-27.5,-23.3,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (39%); near 52-week low (support test / falling knife); small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Low,29.2,1.9,-32.3,1.14,,11.48,10.28,13.08,22.0,1.33,False,208,2387.84,Sell 2026-08-21 $12 call ~$0.38 (199% ann.),Sell 2026-08-21 $10 put ~$1.07 (654% ann.)
TDOC,"Teladoc Health, Inc.",51.1,D,5.6,14.4,0.333,-2.84,3,-1.0,-11.6,Healthcare,,"down -2.2% with upside signals, but history is against it (bounced only 33% of 3 dips)",opportunity,high short interest (15%); small cap (thinner liquidity); high beta (2.1); golden-cross regime; R:R 1.32 below 1.5 floor,Hold,Low,38.7,-2.2,-27.8,2.49,,6.81,6.13,7.71,7.78947,1.32,False,367,2499.27,Sell 2026-08-21 $7 call ~$0.10 (89% ann.),Sell 2026-08-21 $6 put ~$0.05 (47% ann.)
OI,"O-I Glass, Inc.",51.0,D,17.7,46.5,0.333,-1.73,3,-25.1,-20.8,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (11%); near 52-week low (support test / falling knife); high leverage (D/E 925%); small cap (thinner liquidity); R:R 1.32 below 1.5 floor,Hold,Low,31.8,-0.7,-25.4,6.36,,6.79,6.14,7.65,9.94444,1.32,False,384,2607.36,Sell 2026-08-21 $7 call ~$0.17 (157% ann.),Sell 2026-08-21 $6 put ~$0.05 (51% ann.)
OPENW,Opendoor Technologies Inc.,50.1,D,,,0.6,0.76,5,-60.9,,,,"down -3.8% but no upside signal (below EMA200, <10% target upside)",opportunity,near 52-week low (support test / falling knife); high beta (3.6); R:R 1.37 below 1.5 floor,Hold,Medium,32.8,-3.8,-50.1,3.25,,0.2,0.12,0.31,,1.37,False,3124,624.8,,
PZZA,"Papa John's International, Inc.",49.3,D,7.2,18.2,0.0,-15.0,1,-31.3,-27.1,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (25%); near 52-week low (support test / falling knife); small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Low,26.1,-0.7,-26.2,1.97,,24.26,22.18,27.03,28.66667,1.33,False,120,2911.2,Sell 2026-08-21 $25 call ~$0.40 (100% ann.),Sell 2026-08-21 $22 put ~$0.10 (27% ann.)
ALIT,"Alight, Inc.",48.1,D,76.7,198.9,0.5,-2.56,6,-22.6,-24.5,Technology,,"down -5.7% with upside signals, but history is against it (bounced only 50% of 6 dips)",opportunity,small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Low,40.4,-5.7,-36.5,2.23,,13.8,11.19,17.28,41.25,1.33,False,95,1311.0,Sell 2026-08-21 $15 call ~$0.57 (253% ann.),Sell 2026-08-21 $13 put ~$0.47 (222% ann.)
RBLX,Roblox Corporation,46.6,F,18.8,33.5,0.6,2.45,5,-18.0,-10.7,Communication Services,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); high leverage (D/E 1423%); R:R 1.33 below 1.5 floor,Hold,Medium,38.4,0.7,-26.0,5.69,,38.23,33.98,43.9,51.02943,1.33,False,58,2217.34,Sell 2026-08-21 $39 call ~$0.81 (130% ann.),Sell 2026-08-21 $38 put ~$1.06 (170% ann.)
OPENZ,Opendoor Technologies Inc.,45.9,D,,,0.5,3.59,4,-48.1,,,,"down -5.7% but no upside signal (below EMA200, <10% target upside)",opportunity,high beta (3.6); R:R 1.40 below 1.5 floor,Hold,Low,39.3,-5.7,-37.1,3.25,,0.13,0.08,0.2,,1.4,False,4999,649.87,,
OPENL,Opendoor Technologies Inc.,45.9,D,,,0.333,8.64,6,-41.6,,,,no meaningful dip today,opportunity,high beta (3.6); R:R 1.20 below 1.5 floor,Hold,Low,38.6,0.6,-32.2,3.25,,0.16,0.11,0.22,,1.2,False,4999,799.84,,
PSNYW,Polestar Automotive Holding UK ,43.5,F,,,0.5,15.76,6,-12.0,-7.8,Consumer Cyclical,,no meaningful dip today,opportunity,negative free cash flow; small cap (thinner liquidity); R:R 1.34 below 1.5 floor,Reduce,Low,54.4,4.0,-45.0,3.06,,2.89,2.33,3.64,,1.34,False,446,1288.94,,
MERC,Mercer International Inc.,42.7,F,20.7,59.6,0.5,4.47,12,-55.6,-53.6,Basic Materials,moderate,down -6.0% today; 60% upside to target; bounce history mixed (50% of 12),opportunity,near 52-week low (support test / falling knife); negative free cash flow; small cap (thinner liquidity); R:R 1.30 below 1.5 floor,Reduce,Low,32.8,-6.0,-28.8,1.86,,0.47,0.37,0.6,0.75,1.3,False,2500,1175.0,Sell 2026-08-21 $1 call ~$0.03 (324% ann.),
