ticker,company,score,quality_grade,expected_gain_%,analyst_upside_%,hist_win_rate,hist_avg_return_%,hist_trades,rs_vs_spy,rs_vs_sector,sector,csp_signal,csp_reason,profile,risk_flags,action,confidence,rsi,day_%,month_%,revenue_$B,institutional_%,entry,stop_loss,target1,target2,risk_reward,rr_pass,suggested_shares,position_value,covered_call,cash_secured_put
ARKO,ARKO Corp.,63.3,C,37.5,93.8,0.333,2.61,3,-39.8,-36.5,Consumer Cyclical,,no meaningful dip today,opportunity,high leverage (D/E 409%); small cap (thinner liquidity); strong-buy consensus; golden-cross regime; R:R 1.35 below 1.5 floor,Accumulate,Low,24.4,-1.2,-40.1,6.89,,4.64,4.07,5.41,9.0,1.35,False,438.0,2032.32,Sell 2026-08-21 $5 call ~$0.17 (1375% ann.),Sell 2026-08-21 $2 put ~$0.30 (4380% ann.)
BLBD,Blue Bird Corporation,62.4,B,25.1,41.9,0.0,0.0,0,-7.5,-10.2,Industrials,,no meaningful dip today,opportunity,high short interest (14%); negative free cash flow; small cap (thinner liquidity); strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,35.2,0.5,-22.9,1.61,,62.83,58.09,69.14,89.125,1.33,False,52.0,3267.16,Sell 2026-08-21 $65 call ~$0.53 (305% ann.),Sell 2026-08-21 $60 put ~$0.58 (350% ann.)
CVLG,"Covenant Logistics Group, Inc.",60.1,D,27.9,48.8,1.0,11.73,1,-9.3,-11.9,Industrials,,no meaningful dip today,opportunity,negative free cash flow; small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,35.7,1.5,-28.3,1.23,,34.77,32.35,38.0,51.75,1.33,False,103.0,3581.31,Sell 2026-08-21 $35 call ~$0.12 (131% ann.),Sell 2026-08-21 $30 put ~$0.17 (213% ann.)
MTZ,"MasTec, Inc.",59.7,C,47.6,56.0,0.667,9.53,3,-32.9,-35.6,Industrials,,no meaningful dip today,opportunity,negative free cash flow; high beta (1.8); strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Hold,High,39.7,-0.6,-24.6,16.11,,270.55,242.27,308.26,422.0,1.33,False,8.0,2164.4,Sell 2026-08-21 $280 call ~$1.35 (182% ann.),Sell 2026-08-21 $270 put ~$4.55 (615% ann.)
UA,"Under Armour, Inc.",59.3,C,,,1.0,15.27,2,-12.9,-9.6,Consumer Cyclical,,"down -2.1% but no upside signal (below EMA200, <10% target upside)",opportunity,golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,30.9,-2.1,-23.8,4.93,,5.02,4.59,5.59,,1.33,False,581.0,2916.62,Sell 2026-08-21 $8 call ~$0.03 (182% ann.),Sell 2026-08-21 $5 put ~$0.07 (548% ann.)
STUB,"StubHub Holdings, Inc.",58.8,C,26.7,66.7,0.667,-2.49,3,-34.0,-25.0,Communication Services,,no meaningful dip today,opportunity,high short interest (12%); R:R 1.36 below 1.5 floor,Hold,Low,31.3,0.5,-24.8,1.94,,6.97,6.1,8.15,11.625,1.36,False,287.0,2000.39,Sell 2026-08-21 $7 call ~$0.10 (523% ann.),Sell 2026-08-21 $6 put ~$0.03 (140% ann.)
UAA,"Under Armour, Inc.",57.3,C,20.5,24.1,0.667,6.05,3,-10.0,-6.7,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (32%); golden-cross regime; R:R 1.30 below 1.5 floor,Hold,High,30.7,-1.8,-23.5,4.93,,5.16,4.7,5.76,6.39722,1.3,False,543.0,2801.88,Sell 2026-08-21 $6 call ~$0.03 (177% ann.),Sell 2026-08-21 $5 put ~$0.03 (182% ann.)
LESL,"Leslie's, Inc.",57.0,D,114.4,287.8,0.429,-6.62,21,-86.0,-82.7,Consumer Cyclical,,"down -6.2% with upside signals, but history is against it (bounced only 43% of 21 dips)",opportunity,high short interest (19%); near 52-week low (support test / falling knife); small cap (thinner liquidity); golden-cross regime,Hold,Low,28.6,-6.2,-54.0,1.18,,0.61,-0.0,1.43,2.375,,False,,,Sell 2026-08-21 $1 call ~$0.03 (1490% ann.),Sell 2026-08-21 $0 put ~$0.03 (1825% ann.)
FG,"F&G Annuities & Life, Inc.",56.5,C,12.1,20.2,0.0,0.0,0,-22.4,-30.4,Financial Services,moderate,down -4.6% today; 20% upside to target; limited dip history,opportunity,golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,24.0,-4.6,-27.0,6.07,,22.47,20.67,24.86,27.0,1.33,False,138.0,3100.86,Sell 2026-08-21 $25 call ~$0.38 (609% ann.),
ASTE,"Astec Industries, Inc.",56.5,C,50.6,59.5,0.75,1.86,4,-20.4,-23.1,Industrials,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); negative free cash flow; small cap (thinner liquidity); strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Hold,High,29.4,1.1,-24.8,1.56,,42.17,38.98,46.42,67.25,1.33,False,78.0,3289.26,Sell 2026-08-21 $45 call ~$nan (nan% ann.),
SEDG,"SolarEdge Technologies, Inc.",55.6,C,9.3,23.3,0.333,-4.15,12,-52.9,-53.2,Technology,,"down -3.4% with upside signals, but history is against it (bounced only 33% of 12 dips)",opportunity,high short interest (20%); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,36.5,-3.4,-34.2,1.33,,31.5,26.41,38.29,38.85,1.33,False,49.0,1543.5,Sell 2026-08-21 $32 call ~$0.53 (620% ann.),Sell 2026-08-21 $32 put ~$0.62 (718% ann.)
TRIP,"TripAdvisor, Inc.",54.9,D,22.0,37.6,0.667,3.51,6,-2.2,1.1,Consumer Cyclical,strong,down -3.1% today; 38% upside to target; historically bounced 67% of 6 similar dips (avg +3.5%),opportunity,high short interest (30%); negative free cash flow; small cap (thinner liquidity); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Medium,32.3,-3.1,-30.0,1.83,,10.08,9.08,11.42,13.86667,1.34,False,250.0,2520.0,Sell 2026-08-21 $10 call ~$0.03 (91% ann.),Sell 2026-08-21 $10 put ~$0.10 (365% ann.)
PZZA,"Papa John's International, Inc.",54.9,D,9.8,24.8,0.0,-10.9,2,-33.5,-30.2,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (25%); near 52-week low (support test / falling knife); small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Low,23.5,-1.3,-24.3,1.97,,22.97,21.1,25.46,28.66667,1.33,False,133.0,3055.01,Sell 2026-08-21 $25 call ~$0.17 (278% ann.),Sell 2026-08-21 $22 put ~$0.12 (203% ann.)
AHCO,AdaptHealth Corp.,54.2,F,23.8,65.5,0.5,4.05,4,-51.0,-66.0,Healthcare,moderate,down -2.4% today; 65% upside to target; bounce history mixed (50% of 4),opportunity,near 52-week low (support test / falling knife); negative free cash flow; small cap (thinner liquidity); strong-buy consensus; R:R 1.32 below 1.5 floor,Hold,Low,23.9,-2.4,-49.7,3.36,,5.53,4.78,6.52,9.14286,1.32,False,333.0,1841.49,Sell 2026-08-21 $8 call ~$0.03 (165% ann.),Sell 2026-08-21 $5 put ~$0.03 (182% ann.)
PLTK,Playtika Holding Corp.,52.9,C,63.0,105.0,0.75,1.45,4,-34.4,-25.5,Communication Services,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); small cap (thinner liquidity); R:R 1.34 below 1.5 floor,Hold,Medium,32.0,1.7,-42.1,2.83,,2.39,2.04,2.86,4.9,1.34,False,714.0,1706.46,Sell 2026-08-21 $2 call ~$0.10 (1527% ann.),
OI,"O-I Glass, Inc.",52.4,D,19.4,50.9,0.5,3.57,2,-32.8,-29.5,Consumer Cyclical,moderate,down -2.1% today; 51% upside to target; limited dip history,opportunity,high short interest (11%); near 52-week low (support test / falling knife); high leverage (D/E 925%); small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Low,31.2,-2.1,-28.0,6.36,,6.44,5.86,7.21,9.72222,1.33,False,431.0,2775.64,Sell 2026-08-21 $7 call ~$0.07 (425% ann.),Sell 2026-08-21 $6 put ~$0.07 (456% ann.)
TDOC,"Teladoc Health, Inc.",50.5,D,6.8,17.5,0.333,-2.84,3,-3.8,-18.8,Healthcare,,no meaningful dip today,opportunity,high short interest (15%); small cap (thinner liquidity); high beta (2.1); golden-cross regime; R:R 1.32 below 1.5 floor,Hold,Low,37.9,-1.1,-24.0,2.49,,6.59,5.99,7.38,7.73684,1.32,False,416.0,2741.44,Sell 2026-08-21 $7 call ~$0.02 (111% ann.),Sell 2026-08-21 $6 put ~$0.06 (337% ann.)
ACH,"Accendra Health, Inc.",50.2,D,8.2,20.7,0.333,0.89,9,-56.8,-71.9,Healthcare,,"down -5.2% with upside signals, but history is against it (bounced only 33% of 9 dips)",opportunity,small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,27.4,-5.2,-62.3,2.65,,1.25,0.83,1.81,1.51,1.33,False,595.0,743.75,Sell 2026-08-21 $2 call ~$0.03 (729% ann.),
OPENL,Opendoor Technologies Inc.,50.1,D,,,0.333,8.64,6,-58.7,,,,"down -6.0% but no upside signal (below EMA200, <10% target upside)",opportunity,near 52-week low (support test / falling knife); high beta (3.6); R:R 1.20 below 1.5 floor,Hold,Low,32.2,-6.0,-46.1,3.25,,0.12,0.07,0.18,,1.2,False,5000.0,600.0,,
MNRO,"Monro, Inc.",49.5,D,32.6,84.6,0.75,-1.92,4,-30.4,-27.1,Consumer Cyclical,,"down -5.2% with upside signals, but history is against it (bounced only 75% of 4 dips)",opportunity,high short interest (39%); near 52-week low (support test / falling knife); small cap (thinner liquidity); R:R 1.34 below 1.5 floor,Hold,Low,37.2,-5.2,-28.7,1.14,,11.92,10.78,13.45,22.0,1.34,False,219.0,2610.48,Sell 2026-08-21 $12 call ~$0.38 (1148% ann.),Sell 2026-08-21 $10 put ~$0.38 (1369% ann.)
CRMT,"America's Car-Mart, Inc.",49.5,D,59.7,149.2,0.364,-7.33,11,-78.8,-75.5,Consumer Cyclical,,"down -2.3% with upside signals, but history is against it (bounced only 36% of 11 dips)",opportunity,high short interest (26%); small cap (thinner liquidity); R:R 1.34 below 1.5 floor,Hold,Low,40.9,-2.3,-22.8,1.28,,3.01,2.42,3.8,7.5,1.34,False,423.0,1273.23,,
GTN-A,"Gray Media, Inc.",49.4,D,,,0.5,9.72,4,-44.3,-35.4,Communication Services,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Low,32.3,0.0,-34.0,3.15,,5.58,5.16,6.14,,1.33,False,595.0,3320.1,,
TTEC,"TTEC Holdings, Inc.",49.4,D,66.9,114.3,0.7,4.05,10,-51.5,-51.8,Technology,strong,down -6.7% today; 114% upside to target; historically bounced 70% of 10 similar dips (avg +4.0%),opportunity,high short interest (26%); near 52-week low (support test / falling knife); high leverage (D/E 1028%); small cap (thinner liquidity); R:R 1.35 below 1.5 floor,Hold,Medium,29.6,-6.7,-32.0,2.04,,1.4,1.14,1.75,3.0,1.35,False,961.0,1345.4,Sell 2026-08-21 $2 call ~$0.25 (6518% ann.),
KLC,"KinderCare Learning Companies, ",49.1,F,16.9,48.0,0.375,-4.68,8,-28.5,-25.2,Consumer Defensive,,"down -4.1% with upside signals, but history is against it (bounced only 38% of 8 dips)",opportunity,high short interest (13%); high leverage (D/E 539%); small cap (thinner liquidity); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Low,26.8,-4.1,-43.6,2.74,,2.79,2.23,3.54,4.12857,1.34,False,446.0,1244.34,Sell 2026-08-21 $5 call ~$0.03 (327% ann.),Sell 2026-08-21 $2 put ~$0.12 (1825% ann.)
ALIT,"Alight, Inc.",48.1,D,79.3,205.8,0.5,-2.56,6,-27.6,-27.9,Technology,,"down -2.0% with upside signals, but history is against it (bounced only 50% of 6 dips)",opportunity,small cap (thinner liquidity); R:R 1.34 below 1.5 floor,Hold,Low,40.0,-2.0,-26.2,2.23,,13.49,11.32,16.39,41.25,1.34,False,115.0,1551.35,Sell 2026-08-21 $15 call ~$0.12 (338% ann.),Sell 2026-08-21 $13 put ~$0.17 (491% ann.)
OPENW,Opendoor Technologies Inc.,47.6,D,,,0.6,1.19,5,-64.2,,,,no meaningful dip today,opportunity,high beta (3.6),Hold,Medium,36.9,-0.7,-44.3,3.25,,0.21,0.14,0.32,,1.57,True,3571.0,749.91,,
OPENZ,Opendoor Technologies Inc.,47.6,D,,,0.5,3.59,4,-47.5,,,,"down -32.9% but no upside signal (below EMA200, <10% target upside)",opportunity,high beta (3.6); R:R 1.17 below 1.5 floor,Hold,Low,43.5,-32.9,-27.6,3.25,,0.13,0.07,0.2,,1.17,False,4166.0,541.58,,
CABO,"Cable One, Inc.",47.0,F,37.0,102.3,0.286,-10.54,7,-50.2,-41.3,Communication Services,,"down -2.8% with upside signals, but history is against it (bounced only 29% of 7 dips)",opportunity,high short interest (16%); near 52-week low (support test / falling knife); high leverage (D/E 941%); small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Low,30.3,-2.8,-36.1,1.44,,25.21,19.74,32.5,51.0,1.33,False,45.0,1134.45,,
BALY,Bally's Corporation,45.4,F,10.1,29.7,1.0,2.63,2,-18.1,-14.9,Consumer Cyclical,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); high leverage (D/E 318%); negative free cash flow; small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Low,30.7,4.6,-36.5,2.96,,9.25,7.62,11.42,12.0,1.33,False,153.0,1415.25,,
MERC,Mercer International Inc.,41.9,F,12.3,35.5,0.5,4.19,12,-59.4,-60.9,Basic Materials,moderate,down -3.7% today; 35% upside to target; bounce history mixed (50% of 12),opportunity,near 52-week low (support test / falling knife); negative free cash flow; small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Reduce,Low,32.8,-3.7,-31.9,1.86,,0.44,0.35,0.56,0.6,1.33,False,2777.0,1221.88,Sell 2026-08-21 $1 call ~$0.03 (2060% ann.),
