ticker,company,score,quality_grade,expected_gain_%,analyst_upside_%,hist_win_rate,hist_avg_return_%,hist_trades,rs_vs_spy,rs_vs_sector,sector,csp_signal,csp_reason,profile,risk_flags,action,confidence,rsi,day_%,month_%,revenue_$B,institutional_%,entry,stop_loss,target1,target2,risk_reward,rr_pass,suggested_shares,position_value,covered_call,cash_secured_put
TTAN,"ServiceTitan, Inc.",67.3,B,55.6,65.4,0.667,2.6,3,-8.5,-5.9,Technology,,no meaningful dip today,opportunity,high short interest (13%); near 52-week low (support test); strong-buy consensus; golden-cross regime,Accumulate,High,28.8,7.9,-34.8,1.06,,58.98,50.42,70.4,97.53333,4.5,True,29,1710.42,Sell 2026-09-18 $60 call ~$1.40 (217% ann.),Sell 2026-09-18 $55 put ~$0.35 (58% ann.)
MTSI,MACOM Technology Solutions Hold,67.0,A,38.0,63.3,0.5,-2.62,2,-37.0,-34.4,Technology,moderate,down -11.9% today; 63% upside to target; limited dip history,opportunity,golden-cross regime,Accumulate,Medium,37.8,-11.9,-23.5,1.16,,242.05,218.07,274.02,395.33334,6.39,True,10,2420.5,Sell 2026-09-18 $250 call ~$4.65 (175% ann.),Sell 2026-09-18 $240 put ~$5.20 (198% ann.)
CIEN,Ciena Corporation,66.9,A,47.9,56.4,0.667,3.99,3,-29.1,-26.5,Technology,strong,down -7.8% today; 56% upside to target; historically bounced 67% of 3 similar dips (avg +4.0%),opportunity,golden-cross regime,Accumulate,High,37.7,-7.8,-24.8,6.02,,322.42,285.13,372.13,504.12775,4.87,True,6,1934.52,Sell 2026-09-18 $325 call ~$8.85 (250% ann.),Sell 2026-09-18 $320 put ~$8.20 (234% ann.)
DRS,"Leonardo DRS, Inc.",66.1,A,30.4,50.6,1.0,8.35,1,-25.7,-19.5,Industrials,,no meaningful dip today,opportunity,strong-buy consensus; golden-cross regime,Accumulate,Medium,25.0,-0.4,-21.1,3.78,,35.92,34.08,38.37,54.1,9.88,True,135,4849.2,Sell 2026-09-18 $36 call ~$0.68 (171% ann.),Sell 2026-09-18 $35 put ~$0.43 (111% ann.)
MKSI,MKS Inc.,66.0,A,61.8,72.7,0.75,4.48,4,-37.8,-35.1,Technology,strong,down -9.5% today; 73% upside to target; historically bounced 75% of 4 similar dips (avg +4.5%),opportunity,high short interest (11%); high beta (2.0); golden-cross regime,Accumulate,High,35.2,-9.5,-22.1,4.35,,241.82,220.02,270.9,417.57144,8.06,True,11,2660.02,Sell 2026-09-18 $250 call ~$3.75 (142% ann.),Sell 2026-09-18 $240 put ~$5.60 (213% ann.)
LZB,La-Z-Boy Incorporated,65.1,B,19.3,32.2,0.0,0.0,0,-25.3,-19.3,Consumer Cyclical,,no meaningful dip today,opportunity,small cap (thinner liquidity); golden-cross regime,Accumulate,Medium,32.5,1.2,-25.3,2.11,,31.02,29.36,33.23,41.0,6.01,True,150,4653.0,Sell 2026-09-18 $35 call ~$0.03 (7% ann.),Sell 2026-09-18 $30 put ~$0.30 (91% ann.)
MAIR,Madison Air Solutions Corporati,64.5,C,45.1,75.2,0.5,1.21,2,-39.1,-32.9,Industrials,moderate,down -5.2% today; 75% upside to target; limited dip history,opportunity,near 52-week low (support test); strong-buy consensus,Accumulate,Medium,31.2,-5.2,-23.6,3.75,,23.91,21.68,26.89,41.88889,8.06,True,112,2677.92,Sell 2026-09-18 $25 call ~$0.35 (134% ann.),Sell 2026-09-18 $22 put ~$0.25 (101% ann.)
AEIS,"Advanced Energy Industries, Inc",63.6,A,39.9,66.5,1.0,18.54,2,-30.0,-23.8,Industrials,moderate,down -10.3% today; 67% upside to target; limited dip history,opportunity,,Accumulate,Medium,39.2,-10.3,-22.0,2.04,,257.64,232.8,290.75,429.08334,6.9,True,10,2576.4,Sell 2026-09-18 $260 call ~$7.05 (250% ann.),Sell 2026-09-18 $250 put ~$3.95 (144% ann.)
VIAV,Viavi Solutions Inc.,63.0,A,47.4,79.0,0.0,-5.09,1,-32.6,-29.9,Technology,moderate,down -11.5% today; 79% upside to target; limited dip history,opportunity,golden-cross regime,Accumulate,Medium,41.8,-11.5,-21.2,1.52,,34.31,30.42,39.5,61.42857,6.97,True,64,2195.84,Sell 2026-09-18 $35 call ~$0.98 (259% ann.),Sell 2026-09-18 $34 put ~$0.93 (248% ann.)
FPS,"Forgent Power Solutions, Inc.",61.7,C,64.3,107.1,0.5,0.7,2,-56.3,-50.1,Industrials,moderate,down -9.1% today; 107% upside to target; limited dip history,opportunity,earnings in 0d; high short interest (21%); near 52-week low (support test); strong-buy consensus,Accumulate,Medium,37.7,-9.1,-27.1,1.2,,28.92,25.57,33.39,59.9,9.25,True,74,2140.08,Sell 2026-09-18 $30 call ~$2.15 (678% ann.),Sell 2026-09-18 $28 put ~$1.55 (514% ann.)
RH,RH,61.6,B,9.2,23.1,0.429,-3.41,7,-2.9,3.0,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (52%); high leverage (D/E 3414%); high beta (1.9); golden-cross regime,Accumulate,Low,33.9,1.2,-25.3,3.45,,135.74,123.14,152.54,167.11765,2.49,True,19,2579.06,Sell 2026-09-18 $136 call ~$4.10 (276% ann.),Sell 2026-09-18 $135 put ~$3.40 (230% ann.)
PENG,"Penguin Solutions, Inc.",61.2,C,34.2,56.9,1.0,19.41,2,-23.6,-21.0,Technology,moderate,down -7.5% today; uptrend intact (above EMA200); 57% upside to target; limited dip history,opportunity,high short interest (18%); negative free cash flow; high beta (2.9); golden-cross regime,Accumulate,Medium,40.8,-7.5,-25.8,1.5,,47.34,41.92,54.56,74.28571,4.97,True,46,2177.64,Sell 2026-09-18 $50 call ~$0.82 (159% ann.),Sell 2026-09-18 $45 put ~$0.73 (147% ann.)
CSQR,"Csquare, Inc.",60.5,C,38.7,64.5,0.0,0.0,0,,,,,no meaningful dip today,opportunity,near 52-week low (support test),Accumulate,Medium,32.5,-0.6,-23.8,1.06,,17.32,15.71,19.46,28.5,6.94,True,155,2684.6,Sell 2026-09-18 $22 call ~$1.30 (685% ann.),Sell 2026-09-18 $15 put ~$1.30 (791% ann.)
ICHR,Ichor Holdings,60.0,B,71.3,83.9,0.714,4.77,7,-44.7,-42.0,Technology,strong,down -9.1% today; 84% upside to target; historically bounced 71% of 7 similar dips (avg +4.8%),opportunity,small cap (thinner liquidity); high beta (1.8); golden-cross regime,Accumulate,High,36.9,-9.1,-26.6,1.01,,52.13,45.71,60.69,95.85714,6.81,True,38,1980.94,Sell 2026-09-18 $52 call ~$1.93 (337% ann.),Sell 2026-09-18 $50 put ~$0.90 (164% ann.)
VSEC,VSE Corporation,60.0,C,26.5,44.2,0.0,0.0,0,-13.0,-6.8,Industrials,moderate,down -4.0% today; 44% upside to target; limited dip history,opportunity,negative free cash flow; strong-buy consensus; golden-cross regime,Accumulate,Medium,36.4,-4.0,-22.6,1.36,,187.25,172.64,206.72,270.0,5.66,True,17,3183.25,Sell 2026-09-18 $195 call ~$2.33 (113% ann.),Sell 2026-09-18 $185 put ~$2.92 (144% ann.)
COO,"The Cooper Companies, Inc.",59.7,A,13.3,22.1,0.0,0.0,0,-19.6,-26.2,Healthcare,,no meaningful dip today,opportunity,near 52-week low (support test),Hold,Medium,15.7,0.6,-28.8,4.24,,54.21,50.41,59.28,66.21429,3.16,True,65,3523.65,Sell 2026-09-18 $55 call ~$0.33 (55% ann.),Sell 2026-09-18 $50 put ~$0.03 (5% ann.)
ENOV,Enovis Corporation,59.0,D,65.9,109.8,0.0,0.0,0,-15.3,-21.9,Healthcare,moderate,down -5.2% today; 110% upside to target; limited dip history,opportunity,high short interest (19%); near 52-week low (support test); small cap (thinner liquidity); strong-buy consensus; golden-cross regime,Hold,Medium,31.8,-5.2,-29.9,2.3,,18.27,16.15,21.1,38.33333,9.46,True,117,2137.59,Sell 2026-09-18 $20 call ~$0.12 (62% ann.),Sell 2026-09-18 $18 put ~$0.33 (169% ann.)
MTZ,"MasTec, Inc.",58.8,C,70.1,82.4,0.667,6.02,3,-42.0,-35.8,Industrials,strong,down -4.9% today; 82% upside to target; historically bounced 67% of 3 similar dips (avg +6.0%),opportunity,negative free cash flow; high beta (1.8); strong-buy consensus,Hold,High,35.2,-4.9,-23.2,16.11,,228.56,208.31,255.56,416.95,9.3,True,12,2742.72,Sell 2026-09-18 $230 call ~$5.15 (206% ann.),Sell 2026-09-18 $220 put ~$2.52 (105% ann.)
FN,Fabrinet,58.0,B,53.5,89.2,1.0,25.27,2,-36.6,-33.9,Technology,moderate,down -6.4% today; 89% upside to target; limited dip history,opportunity,negative free cash flow,Hold,Medium,36.4,-6.4,-31.9,4.64,,388.08,349.46,439.57,734.1111,8.96,True,6,2328.48,Sell 2026-09-18 $390 call ~$9.90 (233% ann.),Sell 2026-09-18 $380 put ~$5.90 (142% ann.)
DKS,Dick's Sporting Goods Inc,57.4,C,14.5,24.1,1.0,7.28,1,-43.9,-38.0,Consumer Cyclical,moderate,down -2.6% today; 24% upside to target; limited dip history,opportunity,high short interest (17%); near 52-week low (support test); negative free cash flow,Hold,Medium,29.4,-2.6,-34.3,21.15,,131.5,120.33,146.39,163.22174,2.84,True,22,2893.0,Sell 2026-09-18 $132 call ~$2.50 (173% ann.),Sell 2026-09-18 $131 put ~$3.00 (209% ann.)
INIO,INNIO N.V.,56.5,D,65.7,110.1,0.0,-4.85,1,-51.1,-44.9,Industrials,moderate,down -10.7% today; 110% upside to target; limited dip history,opportunity,high short interest (16%); near 52-week low (support test); high leverage (D/E 1347%),Hold,Medium,32.7,-10.7,-33.7,3.09,,18.18,15.66,21.53,38.2,7.94,True,99,1799.82,Sell 2026-09-18 $20 call ~$0.20 (100% ann.),Sell 2026-09-18 $18 put ~$0.38 (196% ann.)
KLAR,Klarna Group plc,56.5,B,16.1,40.2,0.4,-1.05,5,-23.2,-27.3,Financial Services,,no meaningful dip today,opportunity,high short interest (13%),Hold,Low,37.7,3.0,-31.5,4.04,,14.24,13.18,15.66,19.96667,5.4,True,235,3346.4,Sell 2026-09-18 $14 call ~$0.17 (112% ann.),Sell 2026-09-18 $14 put ~$0.23 (147% ann.)
PCG,Pacific Gas & Electric Co.,56.3,D,26.4,43.9,0.0,0.0,0,-19.7,-11.3,Utilities,,no meaningful dip today,opportunity,near 52-week low (support test); negative free cash flow; golden-cross regime,Hold,Medium,34.1,-1.1,-23.5,25.84,,13.65,12.44,15.28,19.65625,4.96,True,206,2811.9,Sell 2026-09-18 $14 call ~$0.15 (104% ann.),Sell 2026-09-18 $14 put ~$0.20 (135% ann.)
NCLH,Norwegian Cruise Line Holdings ,56.1,D,32.3,38.0,0.667,2.3,3,-28.0,-22.1,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (21%); near 52-week low (support test); high leverage (D/E 621%); negative free cash flow; high beta (1.9),Hold,High,29.0,0.3,-21.8,10.15,,14.86,13.96,16.07,20.52,6.29,True,277,4116.22,Sell 2026-09-18 $15 call ~$0.27 (163% ann.),Sell 2026-09-18 $14 put ~$0.06 (36% ann.)
CAVA,"CAVA Group, Inc.",55.9,D,21.5,53.7,0.25,-6.64,4,-40.3,-34.4,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (12%); negative free cash flow,Hold,Low,32.1,-1.3,-25.9,1.37,,55.17,50.87,60.9,84.79167,6.89,True,58,3199.86,Sell 2026-09-18 $56 call ~$1.08 (179% ann.),Sell 2026-09-18 $55 put ~$1.18 (196% ann.)
WSC,WillScot Holdings Corporation,55.7,D,34.2,58.4,1.0,10.24,2,-36.1,-29.9,Industrials,,no meaningful dip today,opportunity,high short interest (12%); high leverage (D/E 417%); golden-cross regime,Hold,Medium,25.8,-0.6,-21.6,2.29,,18.56,17.28,20.25,29.4,8.47,True,195,3619.2,Sell 2026-09-18 $20 call ~$0.12 (61% ann.),Sell 2026-09-18 $18 put ~$0.33 (169% ann.)
KTOS,Kratos Defense & Security Solut,51.7,D,70.7,118.6,0.667,10.0,3,-18.1,-11.9,Industrials,,no meaningful dip today,opportunity,negative free cash flow; strong-buy consensus,Hold,Medium,38.2,2.1,-26.2,1.52,,47.67,43.68,52.99,104.2,14.17,True,62,2955.54,Sell 2026-09-18 $48 call ~$1.07 (206% ann.),Sell 2026-09-18 $48 put ~$1.27 (245% ann.)
QDEL,QuidelOrtho Corporation,51.7,D,19.1,31.8,0.6,3.16,10,-18.2,-24.8,Healthcare,strong,down -5.6% today; 32% upside to target; historically bounced 60% of 10 similar dips (avg +3.2%),opportunity,high short interest (28%); small cap (thinner liquidity),Hold,Medium,28.4,-5.6,-22.2,2.67,,11.12,9.73,12.98,14.66667,2.55,True,179,1990.48,Sell 2026-09-18 $12 call ~$0.12 (103% ann.),Sell 2026-09-18 $10 put ~$0.35 (319% ann.)
CABO,"Cable One, Inc.",48.8,F,51.6,142.6,0.25,-10.27,8,-54.2,-54.5,Communication Services,,no meaningful dip today,opportunity,high short interest (17%); near 52-week low (support test); high leverage (D/E 941%); small cap (thinner liquidity),Hold,Low,36.5,-1.3,-39.0,1.44,,21.02,16.36,27.25,51.0,6.43,True,53,1114.06,,
TNDM,"Tandem Diabetes Care, Inc.",46.7,F,24.2,69.8,0.5,7.72,6,6.8,0.2,Healthcare,,no meaningful dip today,opportunity,high short interest (23%); high leverage (D/E 567%); negative free cash flow; small cap (thinner liquidity),Hold,Low,27.7,-1.2,-25.6,1.04,,16.9,15.21,19.15,28.7,6.98,True,147,2484.3,Sell 2026-09-18 $18 call ~$0.38 (202% ann.),Sell 2026-09-18 $16 put ~$0.38 (214% ann.)
